# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 18:58:46 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04059500 FORD RIVER NEAR HYDE, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04059500
#            TS   parameter     statistic     Description
#         70326       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	70326_00060_00003	70326_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04059500	2000-01-01	52.0	A:e
USGS	04059500	2000-01-02	54.0	A:e
USGS	04059500	2000-01-03	54.0	A:e
USGS	04059500	2000-01-04	56.0	A:e
USGS	04059500	2000-01-05	58.0	A:e
USGS	04059500	2000-01-06	60.0	A:e
USGS	04059500	2000-01-07	62.0	A:e
USGS	04059500	2000-01-08	64.0	A:e
USGS	04059500	2000-01-09	66.0	A:e
USGS	04059500	2000-01-10	68.0	A:e
USGS	04059500	2000-01-11	70.0	A:e
USGS	04059500	2000-01-12	72.0	A:e
USGS	04059500	2000-01-13	72.0	A:e
USGS	04059500	2000-01-14	74.0	A:e
USGS	04059500	2000-01-15	76.0	A:e
USGS	04059500	2000-01-16	76.0	A:e
USGS	04059500	2000-01-17	78.0	A:e
USGS	04059500	2000-01-18	78.0	A:e
USGS	04059500	2000-01-19	80.0	A:e
USGS	04059500	2000-01-20	80.0	A:e
USGS	04059500	2000-01-21	80.0	A:e
USGS	04059500	2000-01-22	80.0	A:e
USGS	04059500	2000-01-23	80.0	A:e
USGS	04059500	2000-01-24	80.0	A:e
USGS	04059500	2000-01-25	80.0	A:e
USGS	04059500	2000-01-26	80.0	A:e
USGS	04059500	2000-01-27	80.0	A:e
USGS	04059500	2000-01-28	80.0	A:e
USGS	04059500	2000-01-29	80.0	A:e
USGS	04059500	2000-01-30	80.0	A:e
USGS	04059500	2000-01-31	80.0	A:e
USGS	04059500	2000-02-01	80.0	A:e
