# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:00:18 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04119000 GRAND RIVER AT GRAND RAPIDS, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04119000
#            TS   parameter     statistic     Description
#         70513       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	70513_00060_00003	70513_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04119000	2000-01-01	1570	A
USGS	04119000	2000-01-02	1640	A
USGS	04119000	2000-01-03	1810	A
USGS	04119000	2000-01-04	1910	A
USGS	04119000	2000-01-05	1900	A
USGS	04119000	2000-01-06	2210	A
USGS	04119000	2000-01-07	1890	A
USGS	04119000	2000-01-08	1650	A
USGS	04119000	2000-01-09	1810	A
USGS	04119000	2000-01-10	1880	A
USGS	04119000	2000-01-11	2060	A
USGS	04119000	2000-01-12	2210	A
USGS	04119000	2000-01-13	2270	A
USGS	04119000	2000-01-14	1820	A
USGS	04119000	2000-01-15	1930	A
USGS	04119000	2000-01-16	1900	A:e
USGS	04119000	2000-01-17	1400	A:e
USGS	04119000	2000-01-18	1550	A:e
USGS	04119000	2000-01-19	1500	A:e
USGS	04119000	2000-01-20	1400	A:e
USGS	04119000	2000-01-21	1450	A:e
USGS	04119000	2000-01-22	1400	A:e
USGS	04119000	2000-01-23	1500	A:e
USGS	04119000	2000-01-24	1550	A:e
USGS	04119000	2000-01-25	1550	A:e
USGS	04119000	2000-01-26	1500	A:e
USGS	04119000	2000-01-27	1550	A:e
USGS	04119000	2000-01-28	1500	A:e
USGS	04119000	2000-01-29	1450	A:e
USGS	04119000	2000-01-30	1300	A:e
USGS	04119000	2000-01-31	1450	A:e
USGS	04119000	2000-02-01	1350	A:e
USGS	04119000	2000-02-02	1300	A:e
USGS	04119000	2000-02-03	1350	A:e
USGS	04119000	2000-02-04	1500	A:e
USGS	04119000	2000-02-05	1500	A:e
USGS	04119000	2000-02-06	1450	A:e
USGS	04119000	2000-02-07	1450	A:e
USGS	04119000	2000-02-08	1300	A:e
USGS	04119000	2000-02-09	1280	A
USGS	04119000	2000-02-10	1480	A
USGS	04119000	2000-02-11	1600	A:e
USGS	04119000	2000-02-12	1450	A:e
USGS	04119000	2000-02-13	1370	A
USGS	04119000	2000-02-14	1400	A:e
USGS	04119000	2000-02-15	1550	A:e
USGS	04119000	2000-02-16	1500	A:e
USGS	04119000	2000-02-17	1400	A:e
USGS	04119000	2000-02-18	1400	A:e
USGS	04119000	2000-02-19	1400	A:e
USGS	04119000	2000-02-20	1420	A
USGS	04119000	2000-02-21	1500	A:e
USGS	04119000	2000-02-22	1580	A
USGS	04119000	2000-02-23	1980	A
USGS	04119000	2000-02-24	2960	A
USGS	04119000	2000-02-25	4230	A
USGS	04119000	2000-02-26	4690	A
USGS	04119000	2000-02-27	5080	A
USGS	04119000	2000-02-28	5660	A
USGS	04119000	2000-02-29	5530	A
USGS	04119000	2000-03-01	5210	A
USGS	04119000	2000-03-02	4990	A
USGS	04119000	2000-03-03	4720	A
