# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:01:07 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04213000 Conneaut Creek at Conneaut OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04213000
#            TS   parameter     statistic     Description
#        109701       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109701_00060_00003	109701_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04213000	2000-01-01	120	A:e
USGS	04213000	2000-01-02	560	A:e
USGS	04213000	2000-01-03	1300	A:e
USGS	04213000	2000-01-04	2100	A:e
USGS	04213000	2000-01-05	1500	A:e
USGS	04213000	2000-01-06	1000	A:e
USGS	04213000	2000-01-07	700	A:e
USGS	04213000	2000-01-08	500	A:e
USGS	04213000	2000-01-09	330	A:e
USGS	04213000	2000-01-10	240	A:e
USGS	04213000	2000-01-11	290	A:e
USGS	04213000	2000-01-12	270	A:e
USGS	04213000	2000-01-13	230	A:e
USGS	04213000	2000-01-14	180	A:e
USGS	04213000	2000-01-15	140	A:e
USGS	04213000	2000-01-16	110	A:e
USGS	04213000	2000-01-17	94.0	A:e
USGS	04213000	2000-01-18	82.0	A:e
USGS	04213000	2000-01-19	70.0	A:e
USGS	04213000	2000-01-20	62.0	A:e
USGS	04213000	2000-01-21	56.0	A:e
USGS	04213000	2000-01-22	54.0	A:e
USGS	04213000	2000-01-23	52.0	A:e
USGS	04213000	2000-01-24	50.0	A:e
USGS	04213000	2000-01-25	48.0	A:e
USGS	04213000	2000-01-26	46.0	A:e
USGS	04213000	2000-01-27	44.0	A:e
USGS	04213000	2000-01-28	42.0	A:e
USGS	04213000	2000-01-29	40.0	A:e
USGS	04213000	2000-01-30	38.0	A:e
USGS	04213000	2000-01-31	37.0	A:e
USGS	04213000	2000-02-01	36.0	A:e
USGS	04213000	2000-02-02	35.0	A:e
USGS	04213000	2000-02-03	34.0	A:e
USGS	04213000	2000-02-04	33.0	A:e
USGS	04213000	2000-02-05	32.0	A:e
USGS	04213000	2000-02-06	31.0	A:e
USGS	04213000	2000-02-07	31.0	A:e
USGS	04213000	2000-02-08	41.0	A:e
USGS	04213000	2000-02-09	60.0	A:e
USGS	04213000	2000-02-10	130	A:e
USGS	04213000	2000-02-11	350	A:e
USGS	04213000	2000-02-12	450	A:e
USGS	04213000	2000-02-13	560	A:e
USGS	04213000	2000-02-14	480	A:e
USGS	04213000	2000-02-15	540	A:e
USGS	04213000	2000-02-16	700	A:e
USGS	04213000	2000-02-17	600	A:e
USGS	04213000	2000-02-18	500	A:e
USGS	04213000	2000-02-19	350	A:e
USGS	04213000	2000-02-20	250	A:e
