# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:01:00 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04174500 HURON RIVER AT ANN ARBOR, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04174500
#            TS   parameter     statistic     Description
#         71299       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	71299_00060_00003	71299_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04174500	2000-01-01	155	A
USGS	04174500	2000-01-02	162	A
USGS	04174500	2000-01-03	155	A
USGS	04174500	2000-01-04	199	A
USGS	04174500	2000-01-05	212	A
USGS	04174500	2000-01-06	203	A
USGS	04174500	2000-01-07	215	A
USGS	04174500	2000-01-08	217	A
USGS	04174500	2000-01-09	297	A
USGS	04174500	2000-01-10	330	A
USGS	04174500	2000-01-11	333	A
USGS	04174500	2000-01-12	321	A
USGS	04174500	2000-01-13	317	A
USGS	04174500	2000-01-14	281	A
USGS	04174500	2000-01-15	315	A
USGS	04174500	2000-01-16	324	A
USGS	04174500	2000-01-17	265	A
USGS	04174500	2000-01-18	304	A
USGS	04174500	2000-01-19	298	A
USGS	04174500	2000-01-20	286	A
USGS	04174500	2000-01-21	258	A
USGS	04174500	2000-01-22	247	A
USGS	04174500	2000-01-23	277	A
USGS	04174500	2000-01-24	263	A
USGS	04174500	2000-01-25	257	A
USGS	04174500	2000-01-26	255	A
USGS	04174500	2000-01-27	252	A
USGS	04174500	2000-01-28	258	A
USGS	04174500	2000-01-29	239	A
USGS	04174500	2000-01-30	232	A
USGS	04174500	2000-01-31	227	A
USGS	04174500	2000-02-01	221	A
USGS	04174500	2000-02-02	213	A
USGS	04174500	2000-02-03	218	A
USGS	04174500	2000-02-04	215	A
USGS	04174500	2000-02-05	215	A
USGS	04174500	2000-02-06	193	A
USGS	04174500	2000-02-07	109	A
USGS	04174500	2000-02-08	97.0	A
USGS	04174500	2000-02-09	104	A
USGS	04174500	2000-02-10	101	A
USGS	04174500	2000-02-11	107	A
USGS	04174500	2000-02-12	96.0	A
USGS	04174500	2000-02-13	109	A
USGS	04174500	2000-02-14	150	A
USGS	04174500	2000-02-15	179	A
USGS	04174500	2000-02-16	223	A
USGS	04174500	2000-02-17	223	A
USGS	04174500	2000-02-18	238	A
USGS	04174500	2000-02-19	227	A
USGS	04174500	2000-02-20	225	A
USGS	04174500	2000-02-21	217	A
USGS	04174500	2000-02-22	244	A
USGS	04174500	2000-02-23	304	A
USGS	04174500	2000-02-24	405	A
USGS	04174500	2000-02-25	418	A
USGS	04174500	2000-02-26	403	A
USGS	04174500	2000-02-27	461	A
USGS	04174500	2000-02-28	504	A
USGS	04174500	2000-02-29	577	A
USGS	04174500	2000-03-01	583	A
USGS	04174500	2000-03-02	679	A
USGS	04174500	2000-03-03	626	A
USGS	04174500	2000-03-04	585	A
USGS	04174500	2000-03-05	464	A
USGS	04174500	2000-03-06	408	A
USGS	04174500	2000-03-07	399	A
USGS	04174500	2000-03-08	388	A
USGS	04174500	2000-03-09	370	A
USGS	04174500	2000-03-10	357	A
USGS	04174500	2000-03-11	346	A
USGS	04174500	2000-03-12	286	A
USGS	04174500	2000-03-13	187	A
USGS	04174500	2000-03-14	165	A
USGS	04174500	2000-03-15	196	A
USGS	04174500	2000-03-16	203	A
USGS	04174500	2000-03-17	196	A
USGS	04174500	2000-03-18	218	A
USGS	04174500	2000-03-19	238	A
USGS	04174500	2000-03-20	265	A
USGS	04174500	2000-03-21	439	A
USGS	04174500	2000-03-22	439	A
USGS	04174500	2000-03-23	416	A
USGS	04174500	2000-03-24	403	A
USGS	04174500	2000-03-25	262	A
USGS	04174500	2000-03-26	94.0	A
USGS	04174500	2000-03-27	78.0	A
USGS	04174500	2000-03-28	92.0	A
USGS	04174500	2000-03-29	111	A
USGS	04174500	2000-03-30	130	A:e
USGS	04174500	2000-03-31	145	A:e
USGS	04174500	2000-04-01	155	A:e
USGS	04174500	2000-04-02	165	A:e
USGS	04174500	2000-04-03	170	A:e
USGS	04174500	2000-04-04	180	A:e
USGS	04174500	2000-04-05	180	A
USGS	04174500	2000-04-06	177	A
USGS	04174500	2000-04-07	160	A
USGS	04174500	2000-04-08	137	A
USGS	04174500	2000-04-09	114	A
USGS	04174500	2000-04-10	98.0	A
USGS	04174500	2000-04-11	109	A
USGS	04174500	2000-04-12	133	A
USGS	04174500	2000-04-13	150	A
USGS	04174500	2000-04-14	164	A
USGS	04174500	2000-04-15	202	A
USGS	04174500	2000-04-16	204	A
USGS	04174500	2000-04-17	195	A
USGS	04174500	2000-04-18	187	A
USGS	04174500	2000-04-19	173	A
USGS	04174500	2000-04-20	522	A
USGS	04174500	2000-04-21	831	A
USGS	04174500	2000-04-22	992	A
USGS	04174500	2000-04-23	914	A
USGS	04174500	2000-04-24	772	A
USGS	04174500	2000-04-25	731	A
USGS	04174500	2000-04-26	681	A
USGS	04174500	2000-04-27	650	A
USGS	04174500	2000-04-28	628	A
USGS	04174500	2000-04-29	564	A
USGS	04174500	2000-04-30	453	A
USGS	04174500	2000-05-01	422	A
USGS	04174500	2000-05-02	480	A
USGS	04174500	2000-05-03	460	A
USGS	04174500	2000-05-04	426	A
USGS	04174500	2000-05-05	394	A
USGS	04174500	2000-05-06	303	A
USGS	04174500	2000-05-07	294	A
USGS	04174500	2000-05-08	275	A
USGS	04174500	2000-05-09	350	A:e
USGS	04174500	2000-05-10	430	A:e
USGS	04174500	2000-05-11	484	A
USGS	04174500	2000-05-12	453	A
USGS	04174500	2000-05-13	473	A
USGS	04174500	2000-05-14	486	A
USGS	04174500	2000-05-15	484	A
USGS	04174500	2000-05-16	471	A
USGS	04174500	2000-05-17	463	A
USGS	04174500	2000-05-18	521	A
USGS	04174500	2000-05-19	905	A
USGS	04174500	2000-05-20	995	A
USGS	04174500	2000-05-21	896	A
USGS	04174500	2000-05-22	839	A
USGS	04174500	2000-05-23	802	A
USGS	04174500	2000-05-24	780	A:e
USGS	04174500	2000-05-25	740	A:e
USGS	04174500	2000-05-26	707	A
USGS	04174500	2000-05-27	677	A
USGS	04174500	2000-05-28	658	A
USGS	04174500	2000-05-29	775	A
USGS	04174500	2000-05-30	705	A
USGS	04174500	2000-05-31	667	A
USGS	04174500	2000-06-01	584	A
USGS	04174500	2000-06-02	539	A
USGS	04174500	2000-06-03	491	A
USGS	04174500	2000-06-04	387	A
USGS	04174500	2000-06-05	469	A
USGS	04174500	2000-06-06	542	A
USGS	04174500	2000-06-07	504	A
USGS	04174500	2000-06-08	365	A
USGS	04174500	2000-06-09	282	A
USGS	04174500	2000-06-10	264	A
USGS	04174500	2000-06-11	310	A
USGS	04174500	2000-06-12	360	A
USGS	04174500	2000-06-13	525	A
USGS	04174500	2000-06-14	705	A
USGS	04174500	2000-06-15	662	A
USGS	04174500	2000-06-16	610	A
USGS	04174500	2000-06-17	541	A
USGS	04174500	2000-06-18	528	A
USGS	04174500	2000-06-19	451	A
USGS	04174500	2000-06-20	440	A
USGS	04174500	2000-06-21	622	A
USGS	04174500	2000-06-22	709	A
USGS	04174500	2000-06-23	623	A
USGS	04174500	2000-06-24	667	A
USGS	04174500	2000-06-25	1530	A
USGS	04174500	2000-06-26	1370	A
USGS	04174500	2000-06-27	1250	A
USGS	04174500	2000-06-28	1020	A
USGS	04174500	2000-06-29	946	A
USGS	04174500	2000-06-30	901	A
USGS	04174500	2000-07-01	886	A
USGS	04174500	2000-07-02	881	A
USGS	04174500	2000-07-03	921	A
USGS	04174500	2000-07-04	1030	A
USGS	04174500	2000-07-05	813	A
USGS	04174500	2000-07-06	765	A
USGS	04174500	2000-07-07	714	A
USGS	04174500	2000-07-08	645	A
USGS	04174500	2000-07-09	589	A
USGS	04174500	2000-07-10	580	A:e
USGS	04174500	2000-07-11	580	A:e
USGS	04174500	2000-07-12	600	A:e
USGS	04174500	2000-07-13	619	A
USGS	04174500	2000-07-14	515	A
USGS	04174500	2000-07-15	486	A
USGS	04174500	2000-07-16	485	A
USGS	04174500	2000-07-17	472	A
USGS	04174500	2000-07-18	424	A
USGS	04174500	2000-07-19	361	A
USGS	04174500	2000-07-20	320	A
USGS	04174500	2000-07-21	300	A:e
USGS	04174500	2000-07-22	279	A
USGS	04174500	2000-07-23	271	A
USGS	04174500	2000-07-24	252	A
USGS	04174500	2000-07-25	203	A
USGS	04174500	2000-07-26	199	A
USGS	04174500	2000-07-27	195	A
USGS	04174500	2000-07-28	368	A
USGS	04174500	2000-07-29	536	A
USGS	04174500	2000-07-30	668	A
USGS	04174500	2000-07-31	740	A
USGS	04174500	2000-08-01	660	A
USGS	04174500	2000-08-02	788	A
USGS	04174500	2000-08-03	968	A
USGS	04174500	2000-08-04	873	A
USGS	04174500	2000-08-05	877	A
USGS	04174500	2000-08-06	1390	A
USGS	04174500	2000-08-07	1310	A
USGS	04174500	2000-08-08	1130	A
USGS	04174500	2000-08-09	1000	A
USGS	04174500	2000-08-10	900	A
USGS	04174500	2000-08-11	856	A
USGS	04174500	2000-08-12	814	A
USGS	04174500	2000-08-13	736	A
USGS	04174500	2000-08-14	611	A
USGS	04174500	2000-08-15	632	A
USGS	04174500	2000-08-16	618	A
USGS	04174500	2000-08-17	638	A
USGS	04174500	2000-08-18	624	A
USGS	04174500	2000-08-19	527	A
USGS	04174500	2000-08-20	317	A
