# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 18:59:33 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04085200 KEWAUNEE RIVER NEAR KEWAUNEE, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04085200
#            TS   parameter     statistic     Description
#        152873       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	152873_00060_00003	152873_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04085200	2000-01-01	12.0	A
USGS	04085200	2000-01-02	12.0	A
USGS	04085200	2000-01-03	12.0	A
USGS	04085200	2000-01-04	12.0	A
USGS	04085200	2000-01-05	12.0	A
USGS	04085200	2000-01-06	13.0	A
USGS	04085200	2000-01-07	12.0	A
USGS	04085200	2000-01-08	13.0	A
USGS	04085200	2000-01-09	13.0	A
USGS	04085200	2000-01-10	21.0	A
USGS	04085200	2000-01-11	16.0	A:e
USGS	04085200	2000-01-12	13.0	A:e
USGS	04085200	2000-01-13	14.0	A:e
USGS	04085200	2000-01-14	13.0	A:e
USGS	04085200	2000-01-15	13.0	A:e
USGS	04085200	2000-01-16	13.0	A:e
USGS	04085200	2000-01-17	13.0	A:e
USGS	04085200	2000-01-18	13.0	A:e
USGS	04085200	2000-01-19	12.0	A:e
USGS	04085200	2000-01-20	12.0	A:e
USGS	04085200	2000-01-21	11.0	A:e
USGS	04085200	2000-01-22	11.0	A:e
USGS	04085200	2000-01-23	13.0	A:e
USGS	04085200	2000-01-24	14.0	A:e
USGS	04085200	2000-01-25	13.0	A:e
USGS	04085200	2000-01-26	13.0	A:e
USGS	04085200	2000-01-27	13.0	A:e
USGS	04085200	2000-01-28	13.0	A:e
USGS	04085200	2000-01-29	14.0	A:e
USGS	04085200	2000-01-30	13.0	A:e
USGS	04085200	2000-01-31	13.0	A:e
USGS	04085200	2000-02-01	13.0	A:e
USGS	04085200	2000-02-02	13.0	A:e
USGS	04085200	2000-02-03	12.0	A:e
USGS	04085200	2000-02-04	13.0	A:e
USGS	04085200	2000-02-05	13.0	A:e
USGS	04085200	2000-02-06	13.0	A:e
USGS	04085200	2000-02-07	13.0	A:e
USGS	04085200	2000-02-08	14.0	A:e
USGS	04085200	2000-02-09	13.0	A:e
USGS	04085200	2000-02-10	14.0	A:e
USGS	04085200	2000-02-11	14.0	A:e
USGS	04085200	2000-02-12	14.0	A:e
USGS	04085200	2000-02-13	15.0	A:e
USGS	04085200	2000-02-14	15.0	A:e
USGS	04085200	2000-02-15	15.0	A:e
USGS	04085200	2000-02-16	13.0	A:e
USGS	04085200	2000-02-17	13.0	A:e
USGS	04085200	2000-02-18	12.0	A:e
USGS	04085200	2000-02-19	14.0	A:e
USGS	04085200	2000-02-20	14.0	A:e
USGS	04085200	2000-02-21	13.0	A:e
USGS	04085200	2000-02-22	13.0	A:e
USGS	04085200	2000-02-23	20.0	A:e
USGS	04085200	2000-02-24	109	A
USGS	04085200	2000-02-25	420	A
USGS	04085200	2000-02-26	810	A:e
USGS	04085200	2000-02-27	720	A:e
USGS	04085200	2000-02-28	327	A
USGS	04085200	2000-02-29	170	A
USGS	04085200	2000-03-01	115	A
USGS	04085200	2000-03-02	84.0	A
USGS	04085200	2000-03-03	64.0	A
USGS	04085200	2000-03-04	56.0	A
USGS	04085200	2000-03-05	51.0	A
USGS	04085200	2000-03-06	47.0	A
USGS	04085200	2000-03-07	46.0	A
USGS	04085200	2000-03-08	47.0	A
USGS	04085200	2000-03-09	51.0	A
USGS	04085200	2000-03-10	43.0	A
USGS	04085200	2000-03-11	36.0	A
USGS	04085200	2000-03-12	33.0	A
USGS	04085200	2000-03-13	31.0	A
USGS	04085200	2000-03-14	31.0	A
USGS	04085200	2000-03-15	30.0	A
USGS	04085200	2000-03-16	29.0	A
USGS	04085200	2000-03-17	27.0	A
USGS	04085200	2000-03-18	26.0	A
USGS	04085200	2000-03-19	25.0	A
USGS	04085200	2000-03-20	26.0	A
USGS	04085200	2000-03-21	28.0	A
USGS	04085200	2000-03-22	30.0	A
USGS	04085200	2000-03-23	29.0	A
USGS	04085200	2000-03-24	29.0	A
USGS	04085200	2000-03-25	31.0	A
USGS	04085200	2000-03-26	29.0	A
USGS	04085200	2000-03-27	28.0	A
USGS	04085200	2000-03-28	28.0	A
USGS	04085200	2000-03-29	26.0	A
USGS	04085200	2000-03-30	25.0	A
USGS	04085200	2000-03-31	23.0	A
USGS	04085200	2000-04-01	22.0	A
USGS	04085200	2000-04-02	21.0	A
USGS	04085200	2000-04-03	21.0	A
