# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:00:52 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04215500 CAZENOVIA CREEK AT EBENEZER NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 04215500
#            TS   parameter     statistic     Description
#        105559       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105559_00060_00003	105559_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04215500	2000-01-01	180	A:e
USGS	04215500	2000-01-02	300	A:e
USGS	04215500	2000-01-03	1500	A:e
USGS	04215500	2000-01-04	2310	A
USGS	04215500	2000-01-05	794	A
USGS	04215500	2000-01-06	366	A
USGS	04215500	2000-01-07	275	A
USGS	04215500	2000-01-08	218	A
USGS	04215500	2000-01-09	192	A
USGS	04215500	2000-01-10	280	A
USGS	04215500	2000-01-11	534	A
USGS	04215500	2000-01-12	334	A
USGS	04215500	2000-01-13	215	A
USGS	04215500	2000-01-14	160	A:e
USGS	04215500	2000-01-15	150	A:e
USGS	04215500	2000-01-16	140	A:e
USGS	04215500	2000-01-17	130	A:e
USGS	04215500	2000-01-18	130	A:e
USGS	04215500	2000-01-19	120	A:e
USGS	04215500	2000-01-20	120	A:e
USGS	04215500	2000-01-21	120	A:e
USGS	04215500	2000-01-22	120	A:e
USGS	04215500	2000-01-23	110	A:e
USGS	04215500	2000-01-24	110	A:e
USGS	04215500	2000-01-25	110	A:e
USGS	04215500	2000-01-26	110	A:e
USGS	04215500	2000-01-27	100	A:e
USGS	04215500	2000-01-28	100	A:e
USGS	04215500	2000-01-29	95.0	A:e
USGS	04215500	2000-01-30	95.0	A:e
USGS	04215500	2000-01-31	100	A:e
USGS	04215500	2000-02-01	100	A:e
USGS	04215500	2000-02-02	110	A:e
USGS	04215500	2000-02-03	110	A:e
USGS	04215500	2000-02-04	110	A:e
USGS	04215500	2000-02-05	100	A:e
USGS	04215500	2000-02-06	100	A:e
USGS	04215500	2000-02-07	100	A:e
USGS	04215500	2000-02-08	95.0	A:e
USGS	04215500	2000-02-09	95.0	A:e
USGS	04215500	2000-02-10	125	A:e
USGS	04215500	2000-02-11	200	A:e
USGS	04215500	2000-02-12	300	A:e
USGS	04215500	2000-02-13	250	A:e
USGS	04215500	2000-02-14	230	A:e
USGS	04215500	2000-02-15	200	A:e
USGS	04215500	2000-02-16	200	A:e
USGS	04215500	2000-02-17	190	A:e
USGS	04215500	2000-02-18	180	A:e
USGS	04215500	2000-02-19	180	A:e
USGS	04215500	2000-02-20	170	A:e
USGS	04215500	2000-02-21	170	A:e
USGS	04215500	2000-02-22	180	A:e
USGS	04215500	2000-02-23	800	A:e
USGS	04215500	2000-02-24	2390	A
USGS	04215500	2000-02-25	3080	A
USGS	04215500	2000-02-26	1500	A
USGS	04215500	2000-02-27	1110	A
USGS	04215500	2000-02-28	765	A
USGS	04215500	2000-02-29	389	A
USGS	04215500	2000-03-01	328	A
USGS	04215500	2000-03-02	554	A
USGS	04215500	2000-03-03	313	A
USGS	04215500	2000-03-04	281	A
USGS	04215500	2000-03-05	268	A
USGS	04215500	2000-03-06	220	A
USGS	04215500	2000-03-07	186	A
USGS	04215500	2000-03-08	181	A
USGS	04215500	2000-03-09	294	A
USGS	04215500	2000-03-10	524	A
USGS	04215500	2000-03-11	283	A
USGS	04215500	2000-03-12	256	A
USGS	04215500	2000-03-13	245	A
USGS	04215500	2000-03-14	362	A
USGS	04215500	2000-03-15	530	A
USGS	04215500	2000-03-16	593	A
USGS	04215500	2000-03-17	558	A
USGS	04215500	2000-03-18	342	A
USGS	04215500	2000-03-19	374	A
USGS	04215500	2000-03-20	490	A
USGS	04215500	2000-03-21	305	A
USGS	04215500	2000-03-22	236	A
USGS	04215500	2000-03-23	204	A
USGS	04215500	2000-03-24	180	A
USGS	04215500	2000-03-25	186	A
USGS	04215500	2000-03-26	175	A
USGS	04215500	2000-03-27	147	A
USGS	04215500	2000-03-28	142	A
USGS	04215500	2000-03-29	162	A
USGS	04215500	2000-03-30	200	A
USGS	04215500	2000-03-31	177	A
USGS	04215500	2000-04-01	142	A
USGS	04215500	2000-04-02	148	A
USGS	04215500	2000-04-03	351	A
USGS	04215500	2000-04-04	2450	A
USGS	04215500	2000-04-05	840	A
USGS	04215500	2000-04-06	526	A
USGS	04215500	2000-04-07	403	A
