# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 18:58:36 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04029990 MONTREAL RIVER AT SAXON FALLS NEAR SAXON, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04029990
#            TS   parameter     statistic     Description
#        152341       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     >  Actual value is known to be greater than reported value.
# 
agency_cd	site_no	datetime	152341_00060_00003	152341_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04029990	2000-01-01	89.0	A
USGS	04029990	2000-01-02	89.0	A
USGS	04029990	2000-01-03	77.0	A
USGS	04029990	2000-01-04	83.0	A
USGS	04029990	2000-01-05	95.0	A
USGS	04029990	2000-01-06	88.0	A
USGS	04029990	2000-01-07	99.0	A
USGS	04029990	2000-01-08	95.0	A
USGS	04029990	2000-01-09	95.0	A
USGS	04029990	2000-01-10	101	A
USGS	04029990	2000-01-11	95.0	A
USGS	04029990	2000-01-12	95.0	A
USGS	04029990	2000-01-13	95.0	A
USGS	04029990	2000-01-14	89.0	A
USGS	04029990	2000-01-15	77.0	A
USGS	04029990	2000-01-16	77.0	A
USGS	04029990	2000-01-17	95.0	A
USGS	04029990	2000-01-18	101	A
USGS	04029990	2000-01-19	95.0	A
USGS	04029990	2000-01-20	95.0	A
USGS	04029990	2000-01-21	95.0	A
USGS	04029990	2000-01-22	95.0	A
USGS	04029990	2000-01-23	95.0	A
USGS	04029990	2000-01-24	83.0	A
USGS	04029990	2000-01-25	89.0	A
USGS	04029990	2000-01-26	83.0	A
USGS	04029990	2000-01-27	83.0	A
USGS	04029990	2000-01-28	83.0	A
USGS	04029990	2000-01-29	95.0	A
USGS	04029990	2000-01-30	95.0	A
USGS	04029990	2000-01-31	70.0	A
USGS	04029990	2000-02-01	89.0	A
USGS	04029990	2000-02-02	89.0	A
USGS	04029990	2000-02-03	95.0	A
USGS	04029990	2000-02-04	89.0	A
USGS	04029990	2000-02-05	89.0	A
USGS	04029990	2000-02-06	89.0	A
USGS	04029990	2000-02-07	89.0	A
USGS	04029990	2000-02-08	89.0	A
USGS	04029990	2000-02-09	89.0	A
USGS	04029990	2000-02-10	83.0	A
USGS	04029990	2000-02-11	77.0	A
USGS	04029990	2000-02-12	83.0	A
USGS	04029990	2000-02-13	83.0	A
USGS	04029990	2000-02-14	66.0	A
USGS	04029990	2000-02-15	77.0	A
USGS	04029990	2000-02-16	83.0	A
USGS	04029990	2000-02-17	83.0	A
USGS	04029990	2000-02-18	89.0	A
USGS	04029990	2000-02-19	95.0	A
