# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:01:10 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04093000 DEEP RIVER AT LAKE GEORGE OUTLET AT HOBART, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 04093000
#            TS   parameter     statistic     Description
#         51939       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	51939_00060_00003	51939_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04093000	2000-01-01	24.0	A
USGS	04093000	2000-01-02	25.0	A
USGS	04093000	2000-01-03	27.0	A
USGS	04093000	2000-01-04	29.0	A
USGS	04093000	2000-01-05	28.0	A
USGS	04093000	2000-01-06	26.0	A
USGS	04093000	2000-01-07	24.0	A
USGS	04093000	2000-01-08	22.0	A
USGS	04093000	2000-01-09	27.0	A
USGS	04093000	2000-01-10	37.0	A
USGS	04093000	2000-01-11	39.0	A
USGS	04093000	2000-01-12	35.0	A
USGS	04093000	2000-01-13	31.0	A
USGS	04093000	2000-01-14	28.0	A
USGS	04093000	2000-01-15	25.0	A
USGS	04093000	2000-01-16	24.0	A
USGS	04093000	2000-01-17	23.0	A
USGS	04093000	2000-01-18	23.0	A
USGS	04093000	2000-01-19	23.0	A
USGS	04093000	2000-01-20	24.0	A
USGS	04093000	2000-01-21	21.0	A
USGS	04093000	2000-01-22	19.0	A:e
USGS	04093000	2000-01-23	19.0	A:e
USGS	04093000	2000-01-24	18.0	A:e
USGS	04093000	2000-01-25	19.0	A:e
USGS	04093000	2000-01-26	20.0	A:e
USGS	04093000	2000-01-27	20.0	A
USGS	04093000	2000-01-28	20.0	A
USGS	04093000	2000-01-29	20.0	A
USGS	04093000	2000-01-30	21.0	A
USGS	04093000	2000-01-31	20.0	A
USGS	04093000	2000-02-01	20.0	A
USGS	04093000	2000-02-02	20.0	A
USGS	04093000	2000-02-03	20.0	A
USGS	04093000	2000-02-04	22.0	A
USGS	04093000	2000-02-05	22.0	A
USGS	04093000	2000-02-06	22.0	A
USGS	04093000	2000-02-07	23.0	A
USGS	04093000	2000-02-08	23.0	A
USGS	04093000	2000-02-09	24.0	A
USGS	04093000	2000-02-10	28.0	A
USGS	04093000	2000-02-11	33.0	A
USGS	04093000	2000-02-12	33.0	A
USGS	04093000	2000-02-13	33.0	A
USGS	04093000	2000-02-14	31.0	A
USGS	04093000	2000-02-15	28.0	A
USGS	04093000	2000-02-16	29.0	A
USGS	04093000	2000-02-17	27.0	A
USGS	04093000	2000-02-18	32.0	A
USGS	04093000	2000-02-19	31.0	A
USGS	04093000	2000-02-20	31.0	A
USGS	04093000	2000-02-21	30.0	A
USGS	04093000	2000-02-22	75.0	A
USGS	04093000	2000-02-23	134	A
USGS	04093000	2000-02-24	267	A
USGS	04093000	2000-02-25	250	A
USGS	04093000	2000-02-26	172	A
USGS	04093000	2000-02-27	140	A
USGS	04093000	2000-02-28	115	A
USGS	04093000	2000-02-29	89.0	A
USGS	04093000	2000-03-01	72.0	A
USGS	04093000	2000-03-02	60.0	A
USGS	04093000	2000-03-03	55.0	A
USGS	04093000	2000-03-04	49.0	A
USGS	04093000	2000-03-05	43.0	A
USGS	04093000	2000-03-06	40.0	A
USGS	04093000	2000-03-07	38.0	A
USGS	04093000	2000-03-08	37.0	A
USGS	04093000	2000-03-09	31.0	A
USGS	04093000	2000-03-10	29.0	A
USGS	04093000	2000-03-11	28.0	A
USGS	04093000	2000-03-12	30.0	A
USGS	04093000	2000-03-13	28.0	A
USGS	04093000	2000-03-14	29.0	A
USGS	04093000	2000-03-15	29.0	A
USGS	04093000	2000-03-16	36.0	A
USGS	04093000	2000-03-17	47.0	A
USGS	04093000	2000-03-18	42.0	A
USGS	04093000	2000-03-19	40.0	A
USGS	04093000	2000-03-20	51.0	A
USGS	04093000	2000-03-21	70.0	A
USGS	04093000	2000-03-22	67.0	A
USGS	04093000	2000-03-23	59.0	A
USGS	04093000	2000-03-24	55.0	A
USGS	04093000	2000-03-25	50.0	A
USGS	04093000	2000-03-26	41.0	A
USGS	04093000	2000-03-27	38.0	A
USGS	04093000	2000-03-28	37.0	A
USGS	04093000	2000-03-29	38.0	A
USGS	04093000	2000-03-30	36.0	A
USGS	04093000	2000-03-31	35.0	A
USGS	04093000	2000-04-01	33.0	A
USGS	04093000	2000-04-02	30.0	A
USGS	04093000	2000-04-03	30.0	A
USGS	04093000	2000-04-04	27.0	A
USGS	04093000	2000-04-05	29.0	A
USGS	04093000	2000-04-06	30.0	A
USGS	04093000	2000-04-07	30.0	A
USGS	04093000	2000-04-08	88.0	A
USGS	04093000	2000-04-09	128	A
USGS	04093000	2000-04-10	105	A
USGS	04093000	2000-04-11	83.0	A
USGS	04093000	2000-04-12	69.0	A
USGS	04093000	2000-04-13	58.0	A
USGS	04093000	2000-04-14	51.0	A
USGS	04093000	2000-04-15	46.0	A
USGS	04093000	2000-04-16	41.0	A
USGS	04093000	2000-04-17	75.0	A
USGS	04093000	2000-04-18	92.0	A
USGS	04093000	2000-04-19	77.0	A
USGS	04093000	2000-04-20	164	A
USGS	04093000	2000-04-21	563	A
USGS	04093000	2000-04-22	721	A
USGS	04093000	2000-04-23	600	A
USGS	04093000	2000-04-24	427	A
USGS	04093000	2000-04-25	267	A
USGS	04093000	2000-04-26	152	A
USGS	04093000	2000-04-27	110	A
USGS	04093000	2000-04-28	89.0	A
USGS	04093000	2000-04-29	74.0	A
USGS	04093000	2000-04-30	65.0	A
USGS	04093000	2000-05-01	62.0	A
USGS	04093000	2000-05-02	82.0	A
USGS	04093000	2000-05-03	76.0	A
USGS	04093000	2000-05-04	63.0	A
USGS	04093000	2000-05-05	50.0	A
USGS	04093000	2000-05-06	40.0	A
USGS	04093000	2000-05-07	38.0	A
USGS	04093000	2000-05-08	34.0	A
USGS	04093000	2000-05-09	35.0	A
USGS	04093000	2000-05-10	49.0	A
USGS	04093000	2000-05-11	48.0	A
USGS	04093000	2000-05-12	45.0	A
USGS	04093000	2000-05-13	42.0	A
USGS	04093000	2000-05-14	37.0	A
USGS	04093000	2000-05-15	28.0	A
USGS	04093000	2000-05-16	21.0	A
USGS	04093000	2000-05-17	18.0	A
USGS	04093000	2000-05-18	19.0	A
USGS	04093000	2000-05-19	42.0	A
USGS	04093000	2000-05-20	52.0	A
USGS	04093000	2000-05-21	45.0	A
USGS	04093000	2000-05-22	35.0	A
USGS	04093000	2000-05-23	23.0	A
USGS	04093000	2000-05-24	18.0	A
USGS	04093000	2000-05-25	15.0	A
USGS	04093000	2000-05-26	18.0	A
USGS	04093000	2000-05-27	21.0	A
USGS	04093000	2000-05-28	80.0	A
USGS	04093000	2000-05-29	114	A
USGS	04093000	2000-05-30	83.0	A
USGS	04093000	2000-05-31	77.0	A
USGS	04093000	2000-06-01	147	A
USGS	04093000	2000-06-02	174	A
USGS	04093000	2000-06-03	120	A
USGS	04093000	2000-06-04	87.0	A
USGS	04093000	2000-06-05	124	A
USGS	04093000	2000-06-06	270	A
USGS	04093000	2000-06-07	177	A
USGS	04093000	2000-06-08	103	A
USGS	04093000	2000-06-09	67.0	A
USGS	04093000	2000-06-10	52.0	A
USGS	04093000	2000-06-11	45.0	A
USGS	04093000	2000-06-12	50.0	A
USGS	04093000	2000-06-13	139	A
USGS	04093000	2000-06-14	270	A
USGS	04093000	2000-06-15	439	A
USGS	04093000	2000-06-16	349	A
USGS	04093000	2000-06-17	212	A
USGS	04093000	2000-06-18	134	A
USGS	04093000	2000-06-19	91.0	A
USGS	04093000	2000-06-20	81.0	A
USGS	04093000	2000-06-21	600	A
USGS	04093000	2000-06-22	838	A
USGS	04093000	2000-06-23	686	A
USGS	04093000	2000-06-24	479	A
USGS	04093000	2000-06-25	995	A
USGS	04093000	2000-06-26	1200	A
USGS	04093000	2000-06-27	885	A
USGS	04093000	2000-06-28	597	A
USGS	04093000	2000-06-29	393	A
USGS	04093000	2000-06-30	229	A
USGS	04093000	2000-07-01	140	A
USGS	04093000	2000-07-02	101	A
USGS	04093000	2000-07-03	114	A
USGS	04093000	2000-07-04	106	A
USGS	04093000	2000-07-05	70.0	A
USGS	04093000	2000-07-06	52.0	A
USGS	04093000	2000-07-07	46.0	A
USGS	04093000	2000-07-08	44.0	A
USGS	04093000	2000-07-09	40.0	A
USGS	04093000	2000-07-10	45.0	A
USGS	04093000	2000-07-11	58.0	A
USGS	04093000	2000-07-12	43.0	A
USGS	04093000	2000-07-13	29.0	A
USGS	04093000	2000-07-14	22.0	A
USGS	04093000	2000-07-15	22.0	A
USGS	04093000	2000-07-16	27.0	A
USGS	04093000	2000-07-17	24.0	A
USGS	04093000	2000-07-18	12.0	A
USGS	04093000	2000-07-19	12.0	A
USGS	04093000	2000-07-20	10.0	A
USGS	04093000	2000-07-21	7.20	A
USGS	04093000	2000-07-22	7.80	A
USGS	04093000	2000-07-23	14.0	A
USGS	04093000	2000-07-24	14.0	A
USGS	04093000	2000-07-25	8.70	A
USGS	04093000	2000-07-26	5.10	A
USGS	04093000	2000-07-27	5.80	A
USGS	04093000	2000-07-28	16.0	A
USGS	04093000	2000-07-29	38.0	A
