# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:00:24 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04159492 BLACK RIVER NEAR JEDDO, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04159492
#            TS   parameter     statistic     Description
#         70918       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	70918_00060_00003	70918_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04159492	2000-01-01	32.0	A:e
USGS	04159492	2000-01-02	35.0	A
USGS	04159492	2000-01-03	39.0	A
USGS	04159492	2000-01-04	51.0	A
USGS	04159492	2000-01-05	66.0	A
USGS	04159492	2000-01-06	58.0	A
USGS	04159492	2000-01-07	48.0	A
USGS	04159492	2000-01-08	47.0	A
USGS	04159492	2000-01-09	40.0	A
USGS	04159492	2000-01-10	44.0	A
USGS	04159492	2000-01-11	64.0	A
USGS	04159492	2000-01-12	70.0	A
USGS	04159492	2000-01-13	60.0	A:e
USGS	04159492	2000-01-14	50.0	A:e
USGS	04159492	2000-01-15	44.0	A:e
USGS	04159492	2000-01-16	37.0	A:e
USGS	04159492	2000-01-17	33.0	A:e
USGS	04159492	2000-01-18	28.0	A:e
USGS	04159492	2000-01-19	25.0	A:e
USGS	04159492	2000-01-20	25.0	A:e
USGS	04159492	2000-01-21	23.0	A:e
USGS	04159492	2000-01-22	23.0	A:e
USGS	04159492	2000-01-23	23.0	A:e
USGS	04159492	2000-01-24	23.0	A:e
USGS	04159492	2000-01-25	23.0	A:e
USGS	04159492	2000-01-26	22.0	A:e
USGS	04159492	2000-01-27	23.0	A:e
USGS	04159492	2000-01-28	23.0	A:e
USGS	04159492	2000-01-29	23.0	A:e
USGS	04159492	2000-01-30	23.0	A:e
USGS	04159492	2000-01-31	23.0	A:e
USGS	04159492	2000-02-01	23.0	A:e
USGS	04159492	2000-02-02	24.0	A:e
USGS	04159492	2000-02-03	24.0	A:e
USGS	04159492	2000-02-04	24.0	A:e
USGS	04159492	2000-02-05	24.0	A:e
USGS	04159492	2000-02-06	24.0	A:e
USGS	04159492	2000-02-07	23.0	A:e
USGS	04159492	2000-02-08	22.0	A:e
USGS	04159492	2000-02-09	24.0	A:e
USGS	04159492	2000-02-10	24.0	A:e
USGS	04159492	2000-02-11	24.0	A:e
USGS	04159492	2000-02-12	24.0	A:e
USGS	04159492	2000-02-13	24.0	A:e
USGS	04159492	2000-02-14	24.0	A:e
USGS	04159492	2000-02-15	24.0	A:e
USGS	04159492	2000-02-16	24.0	A:e
USGS	04159492	2000-02-17	25.0	A:e
USGS	04159492	2000-02-18	25.0	A:e
USGS	04159492	2000-02-19	25.0	A:e
USGS	04159492	2000-02-20	25.0	A:e
USGS	04159492	2000-02-21	26.0	A:e
USGS	04159492	2000-02-22	30.0	A:e
USGS	04159492	2000-02-23	101	A
USGS	04159492	2000-02-24	835	A
USGS	04159492	2000-02-25	2080	A
USGS	04159492	2000-02-26	2090	A
USGS	04159492	2000-02-27	1870	A
USGS	04159492	2000-02-28	1630	A
USGS	04159492	2000-02-29	808	A
USGS	04159492	2000-03-01	532	A
USGS	04159492	2000-03-02	434	A
USGS	04159492	2000-03-03	316	A
USGS	04159492	2000-03-04	238	A
USGS	04159492	2000-03-05	201	A
USGS	04159492	2000-03-06	170	A
USGS	04159492	2000-03-07	144	A
USGS	04159492	2000-03-08	130	A
USGS	04159492	2000-03-09	122	A
USGS	04159492	2000-03-10	113	A
USGS	04159492	2000-03-11	102	A
USGS	04159492	2000-03-12	89.0	A
USGS	04159492	2000-03-13	82.0	A
USGS	04159492	2000-03-14	80.0	A
USGS	04159492	2000-03-15	79.0	A
USGS	04159492	2000-03-16	80.0	A
USGS	04159492	2000-03-17	81.0	A
USGS	04159492	2000-03-18	77.0	A
