# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 18:59:54 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04122200 WHITE RIVER NEAR WHITEHALL, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04122200
#            TS   parameter     statistic     Description
#         70589       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	70589_00060_00003	70589_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04122200	2000-01-01	280	A:e
USGS	04122200	2000-01-02	280	A:e
USGS	04122200	2000-01-03	300	A:e
USGS	04122200	2000-01-04	350	A:e
USGS	04122200	2000-01-05	360	A
USGS	04122200	2000-01-06	344	A
USGS	04122200	2000-01-07	327	A
USGS	04122200	2000-01-08	312	A
USGS	04122200	2000-01-09	312	A
USGS	04122200	2000-01-10	319	A
USGS	04122200	2000-01-11	350	A
USGS	04122200	2000-01-12	374	A
USGS	04122200	2000-01-13	353	A
USGS	04122200	2000-01-14	337	A
USGS	04122200	2000-01-15	320	A:e
USGS	04122200	2000-01-16	300	A:e
USGS	04122200	2000-01-17	299	A
USGS	04122200	2000-01-18	295	A
USGS	04122200	2000-01-19	250	A:e
USGS	04122200	2000-01-20	250	A:e
USGS	04122200	2000-01-21	250	A:e
USGS	04122200	2000-01-22	250	A:e
USGS	04122200	2000-01-23	250	A:e
USGS	04122200	2000-01-24	250	A:e
USGS	04122200	2000-01-25	250	A:e
USGS	04122200	2000-01-26	250	A:e
USGS	04122200	2000-01-27	250	A:e
USGS	04122200	2000-01-28	250	A:e
USGS	04122200	2000-01-29	250	A:e
USGS	04122200	2000-01-30	250	A:e
USGS	04122200	2000-01-31	250	A:e
USGS	04122200	2000-02-01	250	A:e
USGS	04122200	2000-02-02	250	A:e
USGS	04122200	2000-02-03	250	A:e
USGS	04122200	2000-02-04	250	A:e
USGS	04122200	2000-02-05	250	A:e
USGS	04122200	2000-02-06	250	A:e
USGS	04122200	2000-02-07	250	A:e
USGS	04122200	2000-02-08	250	A:e
USGS	04122200	2000-02-09	250	A:e
USGS	04122200	2000-02-10	250	A:e
USGS	04122200	2000-02-11	250	A:e
USGS	04122200	2000-02-12	250	A:e
USGS	04122200	2000-02-13	250	A:e
USGS	04122200	2000-02-14	250	A:e
USGS	04122200	2000-02-15	250	A:e
USGS	04122200	2000-02-16	250	A:e
USGS	04122200	2000-02-17	250	A:e
USGS	04122200	2000-02-18	250	A:e
USGS	04122200	2000-02-19	250	A:e
USGS	04122200	2000-02-20	250	A:e
USGS	04122200	2000-02-21	250	A:e
USGS	04122200	2000-02-22	250	A:e
USGS	04122200	2000-02-23	355	A
USGS	04122200	2000-02-24	457	A
USGS	04122200	2000-02-25	591	A
USGS	04122200	2000-02-26	714	A
USGS	04122200	2000-02-27	765	A
USGS	04122200	2000-02-28	760	A
USGS	04122200	2000-02-29	723	A
USGS	04122200	2000-03-01	658	A
USGS	04122200	2000-03-02	581	A
USGS	04122200	2000-03-03	505	A
USGS	04122200	2000-03-04	456	A
USGS	04122200	2000-03-05	423	A
USGS	04122200	2000-03-06	401	A
USGS	04122200	2000-03-07	383	A
USGS	04122200	2000-03-08	371	A
USGS	04122200	2000-03-09	368	A
USGS	04122200	2000-03-10	382	A
USGS	04122200	2000-03-11	381	A
USGS	04122200	2000-03-12	370	A
USGS	04122200	2000-03-13	358	A
USGS	04122200	2000-03-14	353	A
USGS	04122200	2000-03-15	351	A
USGS	04122200	2000-03-16	351	A
USGS	04122200	2000-03-17	347	A
USGS	04122200	2000-03-18	339	A
USGS	04122200	2000-03-19	333	A
USGS	04122200	2000-03-20	337	A
USGS	04122200	2000-03-21	353	A
USGS	04122200	2000-03-22	353	A
USGS	04122200	2000-03-23	341	A
USGS	04122200	2000-03-24	333	A
USGS	04122200	2000-03-25	342	A
USGS	04122200	2000-03-26	346	A
USGS	04122200	2000-03-27	338	A
USGS	04122200	2000-03-28	340	A
USGS	04122200	2000-03-29	333	A
USGS	04122200	2000-03-30	327	A
USGS	04122200	2000-03-31	318	A
USGS	04122200	2000-04-01	311	A
USGS	04122200	2000-04-02	313	A
USGS	04122200	2000-04-03	316	A
USGS	04122200	2000-04-04	313	A
USGS	04122200	2000-04-05	309	A
USGS	04122200	2000-04-06	304	A
USGS	04122200	2000-04-07	306	A
USGS	04122200	2000-04-08	329	A
USGS	04122200	2000-04-09	360	A
USGS	04122200	2000-04-10	392	A
USGS	04122200	2000-04-11	398	A
USGS	04122200	2000-04-12	384	A
USGS	04122200	2000-04-13	370	A
USGS	04122200	2000-04-14	357	A
USGS	04122200	2000-04-15	342	A
USGS	04122200	2000-04-16	329	A
USGS	04122200	2000-04-17	325	A
USGS	04122200	2000-04-18	332	A
USGS	04122200	2000-04-19	343	A
USGS	04122200	2000-04-20	390	A
USGS	04122200	2000-04-21	584	A
USGS	04122200	2000-04-22	778	A
USGS	04122200	2000-04-23	880	A
USGS	04122200	2000-04-24	737	A
USGS	04122200	2000-04-25	599	A
USGS	04122200	2000-04-26	468	A
USGS	04122200	2000-04-27	413	A
USGS	04122200	2000-04-28	384	A
USGS	04122200	2000-04-29	361	A
USGS	04122200	2000-04-30	345	A
USGS	04122200	2000-05-01	347	A
USGS	04122200	2000-05-02	371	A
USGS	04122200	2000-05-03	361	A
USGS	04122200	2000-05-04	341	A
USGS	04122200	2000-05-05	326	A
USGS	04122200	2000-05-06	315	A
USGS	04122200	2000-05-07	304	A
USGS	04122200	2000-05-08	297	A
USGS	04122200	2000-05-09	338	A
USGS	04122200	2000-05-10	421	A
USGS	04122200	2000-05-11	478	A
USGS	04122200	2000-05-12	475	A
USGS	04122200	2000-05-13	524	A
USGS	04122200	2000-05-14	561	A
USGS	04122200	2000-05-15	536	A
USGS	04122200	2000-05-16	481	A
USGS	04122200	2000-05-17	448	A
USGS	04122200	2000-05-18	504	A
USGS	04122200	2000-05-19	664	A
USGS	04122200	2000-05-20	926	A
USGS	04122200	2000-05-21	946	A
USGS	04122200	2000-05-22	805	A
USGS	04122200	2000-05-23	689	A
USGS	04122200	2000-05-24	553	A
USGS	04122200	2000-05-25	469	A
USGS	04122200	2000-05-26	420	A
USGS	04122200	2000-05-27	391	A
USGS	04122200	2000-05-28	397	A
USGS	04122200	2000-05-29	455	A
USGS	04122200	2000-05-30	444	A
USGS	04122200	2000-05-31	405	A
USGS	04122200	2000-06-01	391	A
USGS	04122200	2000-06-02	445	A
USGS	04122200	2000-06-03	509	A
USGS	04122200	2000-06-04	467	A
USGS	04122200	2000-06-05	417	A
USGS	04122200	2000-06-06	385	A
USGS	04122200	2000-06-07	362	A
USGS	04122200	2000-06-08	343	A
USGS	04122200	2000-06-09	330	A
USGS	04122200	2000-06-10	316	A
USGS	04122200	2000-06-11	305	A
USGS	04122200	2000-06-12	314	A
USGS	04122200	2000-06-13	343	A
USGS	04122200	2000-06-14	363	A
USGS	04122200	2000-06-15	359	A
USGS	04122200	2000-06-16	345	A
USGS	04122200	2000-06-17	326	A
USGS	04122200	2000-06-18	311	A
USGS	04122200	2000-06-19	300	A
USGS	04122200	2000-06-20	290	A
USGS	04122200	2000-06-21	295	A
USGS	04122200	2000-06-22	333	A
USGS	04122200	2000-06-23	330	A
USGS	04122200	2000-06-24	312	A
