# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 18:58:27 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04024000 ST. LOUIS RIVER AT SCANLON, MN
# -----------------------------------------------------------------------------------
#
# Data provided for site 04024000
#            TS   parameter     statistic     Description
#         72615       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	72615_00060_00003	72615_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04024000	2000-01-01	1290	A
USGS	04024000	2000-01-02	1330	A
USGS	04024000	2000-01-03	1330	A
USGS	04024000	2000-01-04	1300	A
USGS	04024000	2000-01-05	1230	A
USGS	04024000	2000-01-06	1220	A
USGS	04024000	2000-01-07	1100	A
USGS	04024000	2000-01-08	1180	A
USGS	04024000	2000-01-09	1180	A
USGS	04024000	2000-01-10	1260	A
USGS	04024000	2000-01-11	1230	A
USGS	04024000	2000-01-12	1350	A
USGS	04024000	2000-01-13	1180	A
USGS	04024000	2000-01-14	1120	A
USGS	04024000	2000-01-15	1250	A
USGS	04024000	2000-01-16	1210	A
USGS	04024000	2000-01-17	1080	A
USGS	04024000	2000-01-18	1270	A
USGS	04024000	2000-01-19	1190	A
USGS	04024000	2000-01-20	1260	A
USGS	04024000	2000-01-21	1150	A:e
USGS	04024000	2000-01-22	1100	A:e
USGS	04024000	2000-01-23	1170	A:e
USGS	04024000	2000-01-24	1100	A:e
USGS	04024000	2000-01-25	1120	A:e
USGS	04024000	2000-01-26	1140	A:e
USGS	04024000	2000-01-27	1160	A:e
USGS	04024000	2000-01-28	1080	A:e
USGS	04024000	2000-01-29	1200	A:e
USGS	04024000	2000-01-30	1100	A:e
USGS	04024000	2000-01-31	1120	A:e
USGS	04024000	2000-02-01	1130	A:e
USGS	04024000	2000-02-02	1100	A:e
USGS	04024000	2000-02-03	1130	A:e
USGS	04024000	2000-02-04	1140	A:e
USGS	04024000	2000-02-05	1070	A:e
USGS	04024000	2000-02-06	1170	A:e
USGS	04024000	2000-02-07	1130	A:e
USGS	04024000	2000-02-08	1070	A:e
USGS	04024000	2000-02-09	1200	A:e
USGS	04024000	2000-02-10	1150	A:e
USGS	04024000	2000-02-11	1070	A:e
USGS	04024000	2000-02-12	1140	A:e
USGS	04024000	2000-02-13	1060	A:e
USGS	04024000	2000-02-14	1170	A
USGS	04024000	2000-02-15	1120	A:e
USGS	04024000	2000-02-16	1160	A:e
USGS	04024000	2000-02-17	990	A:e
USGS	04024000	2000-02-18	1020	A:e
