# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:00:27 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04160600 BELLE RIVER AT MEMPHIS, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04160600
#            TS   parameter     statistic     Description
#         70951       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	70951_00060_00003	70951_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04160600	2000-01-01	19.0	A:e
USGS	04160600	2000-01-02	20.0	A:e
USGS	04160600	2000-01-03	21.0	A:e
USGS	04160600	2000-01-04	25.0	A:e
USGS	04160600	2000-01-05	30.0	A:e
USGS	04160600	2000-01-06	26.0	A:e
USGS	04160600	2000-01-07	23.0	A:e
USGS	04160600	2000-01-08	20.0	A:e
USGS	04160600	2000-01-09	19.0	A:e
USGS	04160600	2000-01-10	22.0	A:e
USGS	04160600	2000-01-11	24.0	A:e
USGS	04160600	2000-01-12	30.0	A:e
USGS	04160600	2000-01-13	28.0	A:e
USGS	04160600	2000-01-14	26.0	A:e
USGS	04160600	2000-01-15	24.0	A:e
USGS	04160600	2000-01-16	22.0	A:e
USGS	04160600	2000-01-17	20.0	A:e
USGS	04160600	2000-01-18	21.0	A:e
USGS	04160600	2000-01-19	21.0	A:e
USGS	04160600	2000-01-20	18.0	A:e
USGS	04160600	2000-01-21	17.0	A:e
USGS	04160600	2000-01-22	16.0	A:e
USGS	04160600	2000-01-23	15.0	A:e
USGS	04160600	2000-01-24	14.0	A:e
USGS	04160600	2000-01-25	14.0	A:e
USGS	04160600	2000-01-26	14.0	A:e
USGS	04160600	2000-01-27	14.0	A:e
USGS	04160600	2000-01-28	14.0	A:e
USGS	04160600	2000-01-29	14.0	A:e
USGS	04160600	2000-01-30	14.0	A:e
USGS	04160600	2000-01-31	14.0	A:e
USGS	04160600	2000-02-01	15.0	A:e
USGS	04160600	2000-02-02	15.0	A:e
USGS	04160600	2000-02-03	16.0	A:e
USGS	04160600	2000-02-04	17.0	A:e
USGS	04160600	2000-02-05	19.0	A:e
USGS	04160600	2000-02-06	19.0	A:e
USGS	04160600	2000-02-07	19.0	A:e
USGS	04160600	2000-02-08	19.0	A:e
USGS	04160600	2000-02-09	18.0	A:e
USGS	04160600	2000-02-10	17.0	A:e
USGS	04160600	2000-02-11	16.0	A:e
USGS	04160600	2000-02-12	15.0	A:e
USGS	04160600	2000-02-13	15.0	A:e
USGS	04160600	2000-02-14	15.0	A:e
USGS	04160600	2000-02-15	15.0	A:e
USGS	04160600	2000-02-16	15.0	A:e
USGS	04160600	2000-02-17	15.0	A:e
USGS	04160600	2000-02-18	15.0	A:e
USGS	04160600	2000-02-19	15.0	A:e
USGS	04160600	2000-02-20	15.0	A:e
USGS	04160600	2000-02-21	17.0	A:e
USGS	04160600	2000-02-22	21.0	A
USGS	04160600	2000-02-23	51.0	A
USGS	04160600	2000-02-24	186	A
USGS	04160600	2000-02-25	335	A
USGS	04160600	2000-02-26	379	A
USGS	04160600	2000-02-27	308	A
USGS	04160600	2000-02-28	308	A
USGS	04160600	2000-02-29	199	A
USGS	04160600	2000-03-01	131	A
USGS	04160600	2000-03-02	104	A
USGS	04160600	2000-03-03	82.0	A
USGS	04160600	2000-03-04	67.0	A
USGS	04160600	2000-03-05	58.0	A
USGS	04160600	2000-03-06	51.0	A
USGS	04160600	2000-03-07	46.0	A
USGS	04160600	2000-03-08	43.0	A
USGS	04160600	2000-03-09	42.0	A
USGS	04160600	2000-03-10	39.0	A
USGS	04160600	2000-03-11	36.0	A
USGS	04160600	2000-03-12	33.0	A
USGS	04160600	2000-03-13	31.0	A
USGS	04160600	2000-03-14	31.0	A
USGS	04160600	2000-03-15	31.0	A
USGS	04160600	2000-03-16	33.0	A
USGS	04160600	2000-03-17	35.0	A
USGS	04160600	2000-03-18	33.0	A
USGS	04160600	2000-03-19	32.0	A
USGS	04160600	2000-03-20	33.0	A
USGS	04160600	2000-03-21	35.0	A
USGS	04160600	2000-03-22	38.0	A
USGS	04160600	2000-03-23	36.0	A
USGS	04160600	2000-03-24	34.0	A
USGS	04160600	2000-03-25	32.0	A
USGS	04160600	2000-03-26	31.0	A
USGS	04160600	2000-03-27	29.0	A
USGS	04160600	2000-03-28	29.0	A
USGS	04160600	2000-03-29	29.0	A
USGS	04160600	2000-03-30	27.0	A
USGS	04160600	2000-03-31	25.0	A
USGS	04160600	2000-04-01	23.0	A
USGS	04160600	2000-04-02	23.0	A
USGS	04160600	2000-04-03	23.0	A
USGS	04160600	2000-04-04	23.0	A
USGS	04160600	2000-04-05	23.0	A
USGS	04160600	2000-04-06	22.0	A
USGS	04160600	2000-04-07	23.0	A
USGS	04160600	2000-04-08	24.0	A
USGS	04160600	2000-04-09	29.0	A
USGS	04160600	2000-04-10	33.0	A
USGS	04160600	2000-04-11	35.0	A
USGS	04160600	2000-04-12	36.0	A
USGS	04160600	2000-04-13	35.0	A
USGS	04160600	2000-04-14	33.0	A
USGS	04160600	2000-04-15	32.0	A
USGS	04160600	2000-04-16	30.0	A
USGS	04160600	2000-04-17	30.0	A
USGS	04160600	2000-04-18	31.0	A
USGS	04160600	2000-04-19	32.0	A
USGS	04160600	2000-04-20	184	A
USGS	04160600	2000-04-21	682	A
USGS	04160600	2000-04-22	708	A
USGS	04160600	2000-04-23	361	A
USGS	04160600	2000-04-24	201	A
USGS	04160600	2000-04-25	140	A
USGS	04160600	2000-04-26	106	A
USGS	04160600	2000-04-27	84.0	A
USGS	04160600	2000-04-28	68.0	A
USGS	04160600	2000-04-29	58.0	A
USGS	04160600	2000-04-30	52.0	A
USGS	04160600	2000-05-01	49.0	A
USGS	04160600	2000-05-02	51.0	A
USGS	04160600	2000-05-03	49.0	A
USGS	04160600	2000-05-04	42.0	A
USGS	04160600	2000-05-05	37.0	A
USGS	04160600	2000-05-06	34.0	A
USGS	04160600	2000-05-07	31.0	A
USGS	04160600	2000-05-08	29.0	A
USGS	04160600	2000-05-09	31.0	A
USGS	04160600	2000-05-10	160	A
USGS	04160600	2000-05-11	380	A
USGS	04160600	2000-05-12	273	A
USGS	04160600	2000-05-13	189	A
USGS	04160600	2000-05-14	123	A
USGS	04160600	2000-05-15	76.0	A
USGS	04160600	2000-05-16	54.0	A
USGS	04160600	2000-05-17	57.0	A
USGS	04160600	2000-05-18	249	A
USGS	04160600	2000-05-19	1080	A
USGS	04160600	2000-05-20	1160	A
USGS	04160600	2000-05-21	687	A
USGS	04160600	2000-05-22	349	A
USGS	04160600	2000-05-23	231	A
USGS	04160600	2000-05-24	224	A
USGS	04160600	2000-05-25	177	A
USGS	04160600	2000-05-26	120	A
USGS	04160600	2000-05-27	92.0	A
USGS	04160600	2000-05-28	74.0	A
USGS	04160600	2000-05-29	62.0	A
USGS	04160600	2000-05-30	51.0	A
USGS	04160600	2000-05-31	46.0	A
USGS	04160600	2000-06-01	44.0	A
