# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:00:07 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04258000 BEAVER RIVER AT CROGHAN NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 04258000
#            TS   parameter     statistic     Description
#        105808       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105808_00060_00003	105808_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04258000	2000-01-01	361	A
USGS	04258000	2000-01-02	320	A
USGS	04258000	2000-01-03	440	A
USGS	04258000	2000-01-04	646	A
USGS	04258000	2000-01-05	968	A
USGS	04258000	2000-01-06	1030	A
USGS	04258000	2000-01-07	568	A
USGS	04258000	2000-01-08	343	A
USGS	04258000	2000-01-09	379	A
USGS	04258000	2000-01-10	432	A
USGS	04258000	2000-01-11	943	A
USGS	04258000	2000-01-12	840	A
USGS	04258000	2000-01-13	678	A
USGS	04258000	2000-01-14	446	A
USGS	04258000	2000-01-15	359	A
USGS	04258000	2000-01-16	491	A
USGS	04258000	2000-01-17	440	A:e
USGS	04258000	2000-01-18	400	A:e
USGS	04258000	2000-01-19	366	A
USGS	04258000	2000-01-20	312	A
USGS	04258000	2000-01-21	388	A
USGS	04258000	2000-01-22	560	A
USGS	04258000	2000-01-23	350	A
USGS	04258000	2000-01-24	503	A
USGS	04258000	2000-01-25	695	A
USGS	04258000	2000-01-26	610	A
