# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-08-07 13:03:24 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04212100 Grand River near Painesville OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04212100
#            TS   parameter     statistic     Description
#        109687       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109687_00060_00003	109687_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04212100	1974-10-01	80.0	A
USGS	04212100	1974-10-02	185	A
USGS	04212100	1974-10-03	235	A
USGS	04212100	1974-10-04	332	A
USGS	04212100	1974-10-05	500	A
USGS	04212100	1974-10-06	500	A
USGS	04212100	1974-10-07	378	A
USGS	04212100	1974-10-08	232	A
USGS	04212100	1974-10-09	137	A
USGS	04212100	1974-10-10	99.0	A
USGS	04212100	1974-10-11	81.0	A
USGS	04212100	1974-10-12	72.0	A
USGS	04212100	1974-10-13	72.0	A
USGS	04212100	1974-10-14	65.0	A
USGS	04212100	1974-10-15	76.0	A
USGS	04212100	1974-10-16	81.0	A
USGS	04212100	1974-10-17	66.0	A
USGS	04212100	1974-10-18	69.0	A
USGS	04212100	1974-10-19	107	A
USGS	04212100	1974-10-20	144	A
USGS	04212100	1974-10-21	121	A
USGS	04212100	1974-10-22	98.0	A
USGS	04212100	1974-10-23	84.0	A
USGS	04212100	1974-10-24	75.0	A
USGS	04212100	1974-10-25	69.0	A
USGS	04212100	1974-10-26	65.0	A
USGS	04212100	1974-10-27	60.0	A
USGS	04212100	1974-10-28	57.0	A
USGS	04212100	1974-10-29	56.0	A
USGS	04212100	1974-10-30	59.0	A
USGS	04212100	1974-10-31	62.0	A
USGS	04212100	1974-11-01	56.0	A
USGS	04212100	1974-11-02	57.0	A
USGS	04212100	1974-11-03	60.0	A
USGS	04212100	1974-11-04	237	A
USGS	04212100	1974-11-05	769	A
USGS	04212100	1974-11-06	1410	A
USGS	04212100	1974-11-07	1630	A
