# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-08-07 13:02:04 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04209000 Chagrin River at Willoughby OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04209000
#            TS   parameter     statistic     Description
#        109677       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109677_00060_00003	109677_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04209000	1925-08-01	60.0	A
USGS	04209000	1925-08-02	42.0	A
USGS	04209000	1925-08-03	28.0	A
USGS	04209000	1925-08-04	26.0	A
USGS	04209000	1925-08-05	51.0	A
USGS	04209000	1925-08-06	49.0	A
USGS	04209000	1925-08-07	51.0	A
USGS	04209000	1925-08-08	33.0	A
USGS	04209000	1925-08-09	94.0	A
USGS	04209000	1925-08-10	57.0	A
USGS	04209000	1925-08-11	40.0	A
USGS	04209000	1925-08-12	37.0	A
USGS	04209000	1925-08-13	42.0	A
USGS	04209000	1925-08-14	46.0	A
USGS	04209000	1925-08-15	42.0	A
USGS	04209000	1925-08-16	35.0	A
USGS	04209000	1925-08-17	26.0	A
USGS	04209000	1925-08-18	28.0	A
USGS	04209000	1925-08-19	26.0	A
USGS	04209000	1925-08-20	26.0	A
USGS	04209000	1925-08-21	94.0	A
USGS	04209000	1925-08-22	66.0	A
USGS	04209000	1925-08-23	44.0	A
USGS	04209000	1925-08-24	30.0	A
USGS	04209000	1925-08-25	25.0	A
USGS	04209000	1925-08-26	25.0	A
USGS	04209000	1925-08-27	25.0	A
USGS	04209000	1925-08-28	25.0	A
USGS	04209000	1925-08-29	25.0	A
USGS	04209000	1925-08-30	25.0	A
USGS	04209000	1925-08-31	25.0	A
USGS	04209000	1925-09-01	25.0	A
USGS	04209000	1925-09-02	25.0	A
USGS	04209000	1925-09-03	46.0	A
USGS	04209000	1925-09-04	51.0	A
USGS	04209000	1925-09-05	37.0	A
USGS	04209000	1925-09-06	37.0	A
USGS	04209000	1925-09-07	30.0	A
USGS	04209000	1925-09-08	33.0	A
USGS	04209000	1925-09-09	33.0	A
USGS	04209000	1925-09-10	25.0	A
USGS	04209000	1925-09-11	25.0	A
USGS	04209000	1925-09-12	30.0	A
USGS	04209000	1925-09-13	2560	A
USGS	04209000	1925-09-14	945	A
USGS	04209000	1925-09-15	780	A
USGS	04209000	1925-09-16	1240	A
USGS	04209000	1925-09-17	437	A
USGS	04209000	1925-09-18	256	A
USGS	04209000	1925-09-19	152	A
USGS	04209000	1925-09-20	94.0	A
USGS	04209000	1925-09-21	282	A
USGS	04209000	1925-09-22	115	A
USGS	04209000	1925-09-23	90.0	A
USGS	04209000	1925-09-24	71.0	A
USGS	04209000	1925-09-25	63.0	A
USGS	04209000	1925-09-26	63.0	A
USGS	04209000	1925-09-27	63.0	A
USGS	04209000	1925-09-28	98.0	A
USGS	04209000	1925-09-29	66.0	A
USGS	04209000	1925-09-30	57.0	A
USGS	04209000	1925-10-01	60.0	A
USGS	04209000	1925-10-02	57.0	A
USGS	04209000	1925-10-03	66.0	A
USGS	04209000	1925-10-04	54.0	A
USGS	04209000	1925-10-05	136	A
USGS	04209000	1925-10-06	104	A
USGS	04209000	1925-10-07	94.0	A
USGS	04209000	1925-10-08	71.0	A
USGS	04209000	1925-10-09	98.0	A
USGS	04209000	1925-10-10	152	A
USGS	04209000	1925-10-11	123	A
USGS	04209000	1925-10-12	98.0	A
USGS	04209000	1925-10-13	87.0	A
USGS	04209000	1925-10-14	77.0	A
USGS	04209000	1925-10-15	74.0	A
USGS	04209000	1925-10-16	68.0	A
USGS	04209000	1925-10-17	780	A
USGS	04209000	1925-10-18	358	A
USGS	04209000	1925-10-19	200	A
USGS	04209000	1925-10-20	251	A
USGS	04209000	1925-10-21	420	A
USGS	04209000	1925-10-22	524	A
USGS	04209000	1925-10-23	630	A
USGS	04209000	1925-10-24	580	A
USGS	04209000	1925-10-25	1500	A
USGS	04209000	1925-10-26	1120	A
USGS	04209000	1925-10-27	890	A
USGS	04209000	1925-10-28	630	A
USGS	04209000	1925-10-29	445	A
USGS	04209000	1925-10-30	420	A
USGS	04209000	1925-10-31	343	A
USGS	04209000	1925-11-01	328	A
USGS	04209000	1925-11-02	428	A
USGS	04209000	1925-11-03	315	A
USGS	04209000	1925-11-04	239	A
USGS	04209000	1925-11-05	195	A
USGS	04209000	1925-11-06	200	A
USGS	04209000	1925-11-07	288	A
USGS	04209000	1925-11-08	1640	A
USGS	04209000	1925-11-09	680	A
USGS	04209000	1925-11-10	411	A
USGS	04209000	1925-11-11	269	A
USGS	04209000	1925-11-12	239	A
USGS	04209000	1925-11-13	1710	A
USGS	04209000	1925-11-14	1000	A
USGS	04209000	1925-11-15	479	A
USGS	04209000	1925-11-16	453	A
USGS	04209000	1925-11-17	343	A
USGS	04209000	1925-11-18	321	A
USGS	04209000	1925-11-19	1710	A
USGS	04209000	1925-11-20	890	A
USGS	04209000	1925-11-21	479	A
USGS	04209000	1925-11-22	328	A
USGS	04209000	1925-11-23	302	A
USGS	04209000	1925-11-24	251	A
USGS	04209000	1925-11-25	228	A
USGS	04209000	1925-11-26	228	A
USGS	04209000	1925-11-27	2560	A
USGS	04209000	1925-11-28	1930	A
USGS	04209000	1925-11-29	835	A
USGS	04209000	1925-11-30	366	A
USGS	04209000	1925-12-01	403	A
USGS	04209000	1925-12-02	487	A
USGS	04209000	1925-12-03	396	A
USGS	04209000	1925-12-04	380	A
USGS	04209000	1925-12-05	835	A
USGS	04209000	1925-12-06	890	A
USGS	04209000	1925-12-07	470	A
USGS	04209000	1925-12-08	308	A
USGS	04209000	1925-12-09	282	A
USGS	04209000	1925-12-10	228	A
USGS	04209000	1925-12-11	251	A
USGS	04209000	1925-12-12	308	A
USGS	04209000	1925-12-13	262	A
USGS	04209000	1925-12-14	166	A
USGS	04209000	1925-12-15	144	A
USGS	04209000	1925-12-16	136	A
USGS	04209000	1925-12-17	104	A
USGS	04209000	1925-12-18	98.0	A
USGS	04209000	1925-12-19	84.0	A
USGS	04209000	1925-12-20	112	A
USGS	04209000	1925-12-21	115	A
USGS	04209000	1925-12-22	115	A
USGS	04209000	1925-12-23	80.0	A
USGS	04209000	1925-12-24	94.0	A
USGS	04209000	1925-12-25	80.0	A
USGS	04209000	1925-12-26	80.0	A
USGS	04209000	1925-12-27	80.0	A
USGS	04209000	1925-12-28	80.0	A
USGS	04209000	1925-12-29	80.0	A
USGS	04209000	1925-12-30	80.0	A
USGS	04209000	1925-12-31	80.0	A
USGS	04209000	1926-01-01	80.0	A
USGS	04209000	1926-01-02	80.0	A
USGS	04209000	1926-01-03	80.0	A
USGS	04209000	1926-01-04	156	A
USGS	04209000	1926-01-05	515	A
USGS	04209000	1926-01-06	1060	A
USGS	04209000	1926-01-07	380	A
