# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-08-07 11:36:58 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04176500 RIVER RAISIN NEAR MONROE, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04176500
#            TS   parameter     statistic     Description
#         71358       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	71358_00060_00003	71358_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04176500	1937-09-01	240	A
USGS	04176500	1937-09-02	167	A
USGS	04176500	1937-09-03	190	A
USGS	04176500	1937-09-04	161	A
USGS	04176500	1937-09-05	135	A
USGS	04176500	1937-09-06	135	A
USGS	04176500	1937-09-07	167	A
USGS	04176500	1937-09-08	182	A
USGS	04176500	1937-09-09	122	A
USGS	04176500	1937-09-10	122	A
USGS	04176500	1937-09-11	167	A
USGS	04176500	1937-09-12	129	A
USGS	04176500	1937-09-13	148	A
USGS	04176500	1937-09-14	190	A
USGS	04176500	1937-09-15	161	A
USGS	04176500	1937-09-16	135	A
USGS	04176500	1937-09-17	135	A
USGS	04176500	1937-09-18	122	A
USGS	04176500	1937-09-19	88.0	A
USGS	04176500	1937-09-20	129	A
USGS	04176500	1937-09-21	135	A
USGS	04176500	1937-09-22	135	A
USGS	04176500	1937-09-23	103	A
USGS	04176500	1937-09-24	83.0	A
USGS	04176500	1937-09-25	93.0	A
USGS	04176500	1937-09-26	78.0	A
USGS	04176500	1937-09-27	129	A
USGS	04176500	1937-09-28	154	A
USGS	04176500	1937-09-29	122	A
USGS	04176500	1937-09-30	122	A
USGS	04176500	1937-10-01	93.0	A
USGS	04176500	1937-10-02	129	A
USGS	04176500	1937-10-03	135	A
USGS	04176500	1937-10-04	161	A
USGS	04176500	1937-10-05	197	A
USGS	04176500	1937-10-06	154	A
USGS	04176500	1937-10-07	135	A
USGS	04176500	1937-10-08	190	A
USGS	04176500	1937-10-09	167	A
USGS	04176500	1937-10-10	103	A
USGS	04176500	1937-10-11	141	A
USGS	04176500	1937-10-12	190	A
USGS	04176500	1937-10-13	141	A
USGS	04176500	1937-10-14	129	A
USGS	04176500	1937-10-15	154	A
USGS	04176500	1937-10-16	148	A
USGS	04176500	1937-10-17	98.0	A
USGS	04176500	1937-10-18	175	A
USGS	04176500	1937-10-19	220	A
USGS	04176500	1937-10-20	213	A
USGS	04176500	1937-10-21	270	A
USGS	04176500	1937-10-22	300	A
USGS	04176500	1937-10-23	330	A
USGS	04176500	1937-10-24	260	A
USGS	04176500	1937-10-25	380	A
USGS	04176500	1937-10-26	320	A
USGS	04176500	1937-10-27	250	A
USGS	04176500	1937-10-28	170	A
USGS	04176500	1937-10-29	190	A
USGS	04176500	1937-10-30	120	A
USGS	04176500	1937-10-31	110	A
USGS	04176500	1937-11-01	135	A
USGS	04176500	1937-11-02	200	A
USGS	04176500	1937-11-03	125	A
USGS	04176500	1937-11-04	105	A
USGS	04176500	1937-11-05	110	A
USGS	04176500	1937-11-06	110	A
USGS	04176500	1937-11-07	105	A
USGS	04176500	1937-11-08	105	A
USGS	04176500	1937-11-09	120	A
USGS	04176500	1937-11-10	150	A
USGS	04176500	1937-11-11	148	A
USGS	04176500	1937-11-12	175	A
USGS	04176500	1937-11-13	182	A
USGS	04176500	1937-11-14	122	A
USGS	04176500	1937-11-15	161	A
USGS	04176500	1937-11-16	190	A
USGS	04176500	1937-11-17	182	A
USGS	04176500	1937-11-18	182	A
USGS	04176500	1937-11-19	167	A
