# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-08-07 13:07:46 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04213500 CATTARAUGUS CREEK AT GOWANDA NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 04213500
#            TS   parameter     statistic     Description
#        105544       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105544_00060_00003	105544_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04213500	1939-11-09	976	A
USGS	04213500	1939-11-10	716	A
USGS	04213500	1939-11-11	821	A
USGS	04213500	1939-11-12	568	A
USGS	04213500	1939-11-13	461	A
USGS	04213500	1939-11-14	410	A
USGS	04213500	1939-11-15	360	A
USGS	04213500	1939-11-16	378	A
USGS	04213500	1939-11-17	313	A
USGS	04213500	1939-11-18	299	A
USGS	04213500	1939-11-19	280	A
USGS	04213500	1939-11-20	274	A
USGS	04213500	1939-11-21	240	A
USGS	04213500	1939-11-22	233	A
USGS	04213500	1939-11-23	225	A
USGS	04213500	1939-11-24	204	A
USGS	04213500	1939-11-25	190	A
USGS	04213500	1939-11-26	186	A
USGS	04213500	1939-11-27	182	A
USGS	04213500	1939-11-28	182	A
USGS	04213500	1939-11-29	178	A
USGS	04213500	1939-11-30	175	A
USGS	04213500	1939-12-01	175	A
USGS	04213500	1939-12-02	197	A
USGS	04213500	1939-12-03	4570	A
USGS	04213500	1939-12-04	2300	A
USGS	04213500	1939-12-05	962	A
USGS	04213500	1939-12-06	647	A
USGS	04213500	1939-12-07	546	A
USGS	04213500	1939-12-08	901	A
USGS	04213500	1939-12-09	556	A
USGS	04213500	1939-12-10	639	A
USGS	04213500	1939-12-11	1350	A
