# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-08-07 11:32:04 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04174500 HURON RIVER AT ANN ARBOR, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04174500
#            TS   parameter     statistic     Description
#         71299       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	71299_00060_00003	71299_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04174500	1914-01-01	270	A
USGS	04174500	1914-01-02	294	A
USGS	04174500	1914-01-03	308	A
USGS	04174500	1914-01-04	281	A
USGS	04174500	1914-01-05	294	A
USGS	04174500	1914-01-06	303	A
USGS	04174500	1914-01-07	272	A
USGS	04174500	1914-01-08	251	A
USGS	04174500	1914-01-09	290	A
USGS	04174500	1914-01-10	298	A
USGS	04174500	1914-01-11	249	A
USGS	04174500	1914-01-12	203	A
USGS	04174500	1914-01-13	227	A
USGS	04174500	1914-01-14	220	A
USGS	04174500	1914-01-15	264	A
USGS	04174500	1914-01-16	253	A
USGS	04174500	1914-01-17	271	A
USGS	04174500	1914-01-18	275	A
USGS	04174500	1914-01-19	285	A
USGS	04174500	1914-01-20	298	A
USGS	04174500	1914-01-21	300	A
USGS	04174500	1914-01-22	303	A
USGS	04174500	1914-01-23	303	A
USGS	04174500	1914-01-24	503	A
USGS	04174500	1914-01-25	478	A
USGS	04174500	1914-01-26	507	A
USGS	04174500	1914-01-27	570	A
USGS	04174500	1914-01-28	555	A
USGS	04174500	1914-01-29	648	A
USGS	04174500	1914-01-30	630	A
USGS	04174500	1914-01-31	625	A
USGS	04174500	1914-02-01	508	A
USGS	04174500	1914-02-02	491	A
USGS	04174500	1914-02-03	542	A
USGS	04174500	1914-02-04	609	A
USGS	04174500	1914-02-05	605	A
USGS	04174500	1914-02-06	542	A
USGS	04174500	1914-02-07	680	A
USGS	04174500	1914-02-08	249	A
USGS	04174500	1914-02-09	331	A
USGS	04174500	1914-02-10	416	A
USGS	04174500	1914-02-11	420	A
USGS	04174500	1914-02-12	383	A
USGS	04174500	1914-02-13	370	A
USGS	04174500	1914-02-14	365	A
USGS	04174500	1914-02-15	318	A
USGS	04174500	1914-02-16	330	A
USGS	04174500	1914-02-17	335	A
USGS	04174500	1914-02-18	321	A
USGS	04174500	1914-02-19	322	A
USGS	04174500	1914-02-20	309	A
USGS	04174500	1914-02-21	296	A
USGS	04174500	1914-02-22	270	A
USGS	04174500	1914-02-23	268	A
USGS	04174500	1914-02-24	290	A
USGS	04174500	1914-02-25	264	A
USGS	04174500	1914-02-26	283	A
USGS	04174500	1914-02-27	292	A
USGS	04174500	1914-02-28	277	A
USGS	04174500	1914-03-01	297	A
USGS	04174500	1914-03-02	248	A
USGS	04174500	1914-03-03	318	A
USGS	04174500	1914-03-04	324	A
USGS	04174500	1914-03-05	286	A
USGS	04174500	1914-03-06	317	A
USGS	04174500	1914-03-07	413	A
USGS	04174500	1914-03-08	371	A
USGS	04174500	1914-03-09	379	A
USGS	04174500	1914-03-10	353	A
USGS	04174500	1914-03-11	407	A
USGS	04174500	1914-03-12	416	A
USGS	04174500	1914-03-13	416	A
USGS	04174500	1914-03-14	515	A
USGS	04174500	1914-03-15	649	A
USGS	04174500	1914-03-16	744	A
USGS	04174500	1914-03-17	787	A
USGS	04174500	1914-03-18	764	A
USGS	04174500	1914-03-19	780	A
USGS	04174500	1914-03-20	704	A
USGS	04174500	1914-03-21	684	A
USGS	04174500	1914-03-22	667	A
USGS	04174500	1914-03-23	628	A
USGS	04174500	1914-03-24	612	A
USGS	04174500	1914-03-25	588	A
USGS	04174500	1914-03-26	623	A
USGS	04174500	1914-03-27	846	A
USGS	04174500	1914-03-28	1440	A
USGS	04174500	1914-03-29	1340	A
USGS	04174500	1914-03-30	1340	A
USGS	04174500	1914-03-31	1260	A
USGS	04174500	1914-04-01	1270	A
USGS	04174500	1914-04-02	1550	A
USGS	04174500	1914-04-03	1780	A
USGS	04174500	1914-04-04	1360	A
USGS	04174500	1914-04-05	1030	A
USGS	04174500	1914-04-06	1100	A
USGS	04174500	1914-04-07	1030	A
USGS	04174500	1914-04-08	1140	A
USGS	04174500	1914-04-09	983	A
USGS	04174500	1914-04-10	899	A
USGS	04174500	1914-04-11	832	A
USGS	04174500	1914-04-12	794	A
USGS	04174500	1914-04-13	760	A
USGS	04174500	1914-04-14	728	A
USGS	04174500	1914-04-15	701	A
USGS	04174500	1914-04-16	660	A
USGS	04174500	1914-04-17	599	A
USGS	04174500	1914-04-18	583	A
USGS	04174500	1914-04-19	501	A
USGS	04174500	1914-04-20	524	A
USGS	04174500	1914-04-21	556	A
USGS	04174500	1914-04-22	391	A
USGS	04174500	1914-04-23	463	A
USGS	04174500	1914-04-24	423	A
USGS	04174500	1914-04-25	600	A
USGS	04174500	1914-04-26	742	A
USGS	04174500	1914-04-27	809	A
USGS	04174500	1914-04-28	829	A
USGS	04174500	1914-04-29	974	A
USGS	04174500	1914-04-30	1020	A
USGS	04174500	1914-05-01	993	A
USGS	04174500	1914-05-02	978	A
USGS	04174500	1914-05-03	921	A
USGS	04174500	1914-05-04	892	A
USGS	04174500	1914-05-05	874	A
USGS	04174500	1914-05-06	842	A
USGS	04174500	1914-05-07	785	A
USGS	04174500	1914-05-08	808	A
USGS	04174500	1914-05-09	852	A
USGS	04174500	1914-05-10	810	A
USGS	04174500	1914-05-11	883	A
USGS	04174500	1914-05-12	2880	A
USGS	04174500	1914-05-13	3270	A
USGS	04174500	1914-05-14	2720	A
USGS	04174500	1914-05-15	2260	A
USGS	04174500	1914-05-16	2170	A
USGS	04174500	1914-05-17	2180	A
USGS	04174500	1914-05-18	2040	A
USGS	04174500	1914-05-19	1770	A
USGS	04174500	1914-05-20	1570	A
USGS	04174500	1914-05-21	1340	A
USGS	04174500	1914-05-22	1190	A
USGS	04174500	1914-05-23	1050	A
USGS	04174500	1914-05-24	1000	A
USGS	04174500	1914-05-25	906	A
USGS	04174500	1914-05-26	796	A
USGS	04174500	1914-05-27	809	A
USGS	04174500	1914-05-28	705	A
USGS	04174500	1914-05-29	626	A
USGS	04174500	1914-05-30	544	A
USGS	04174500	1914-05-31	594	A
USGS	04174500	1914-06-01	542	A
USGS	04174500	1914-06-02	512	A
USGS	04174500	1914-06-03	431	A
USGS	04174500	1914-06-04	480	A
USGS	04174500	1914-06-05	490	A
USGS	04174500	1914-06-06	473	A
USGS	04174500	1914-06-07	476	A
USGS	04174500	1914-06-08	478	A
USGS	04174500	1914-06-09	468	A
USGS	04174500	1914-06-10	428	A
USGS	04174500	1914-06-11	404	A
USGS	04174500	1914-06-12	371	A
USGS	04174500	1914-06-13	363	A
USGS	04174500	1914-06-14	317	A
USGS	04174500	1914-06-15	305	A
USGS	04174500	1914-06-16	253	A
USGS	04174500	1914-06-17	195	A
USGS	04174500	1914-06-18	203	A
USGS	04174500	1914-06-19	212	A
USGS	04174500	1914-06-20	191	A
USGS	04174500	1914-06-21	200	A
USGS	04174500	1914-06-22	228	A
USGS	04174500	1914-06-23	256	A
USGS	04174500	1914-06-24	235	A
USGS	04174500	1914-06-25	235	A
USGS	04174500	1914-06-26	227	A
USGS	04174500	1914-06-27	289	A
USGS	04174500	1914-06-28	390	A
USGS	04174500	1914-06-29	334	A
USGS	04174500	1914-06-30	300	A
USGS	04174500	1914-07-01	335	A
USGS	04174500	1914-07-02	341	A
USGS	04174500	1914-07-03	332	A
USGS	04174500	1914-07-04	361	A
USGS	04174500	1914-07-05	348	A
USGS	04174500	1914-07-06	329	A
USGS	04174500	1914-07-07	313	A
USGS	04174500	1914-07-08	304	A
USGS	04174500	1914-07-09	281	A
USGS	04174500	1914-07-10	229	A
USGS	04174500	1914-07-11	232	A
USGS	04174500	1914-07-12	216	A
USGS	04174500	1914-07-13	286	A
USGS	04174500	1914-07-14	589	A
USGS	04174500	1914-07-15	642	A
USGS	04174500	1914-07-16	626	A
USGS	04174500	1914-07-17	566	A
USGS	04174500	1914-07-18	517	A
USGS	04174500	1914-07-19	471	A
USGS	04174500	1914-07-20	465	A
USGS	04174500	1914-07-21	446	A
USGS	04174500	1914-07-22	426	A
USGS	04174500	1914-07-23	404	A
USGS	04174500	1914-07-24	387	A
USGS	04174500	1914-07-25	368	A
USGS	04174500	1914-07-26	319	A
USGS	04174500	1914-07-27	302	A
USGS	04174500	1914-07-28	305	A
USGS	04174500	1914-07-29	260	A
USGS	04174500	1914-07-30	278	A
USGS	04174500	1914-07-31	244	A
USGS	04174500	1914-08-01	140	A
USGS	04174500	1914-08-02	260	A
USGS	04174500	1914-08-03	223	A
USGS	04174500	1914-08-04	161	A
USGS	04174500	1914-08-05	195	A
USGS	04174500	1914-08-06	189	A
USGS	04174500	1914-08-07	185	A
USGS	04174500	1914-08-08	195	A
USGS	04174500	1914-08-09	171	A
USGS	04174500	1914-08-10	239	A
USGS	04174500	1914-08-11	200	A
USGS	04174500	1914-08-12	200	A
USGS	04174500	1914-08-13	209	A
USGS	04174500	1914-08-14	212	A
USGS	04174500	1914-08-15	215	A
USGS	04174500	1914-08-16	227	A
USGS	04174500	1914-08-17	239	A
USGS	04174500	1914-08-18	227	A
USGS	04174500	1914-08-19	192	A
USGS	04174500	1914-08-20	231	A
USGS	04174500	1914-08-21	189	A
USGS	04174500	1914-08-22	160	A
USGS	04174500	1914-08-23	197	A
USGS	04174500	1914-08-24	209	A
USGS	04174500	1914-08-25	286	A
USGS	04174500	1914-08-26	167	A
USGS	04174500	1914-08-27	133	A
USGS	04174500	1914-08-28	194	A
USGS	04174500	1914-08-29	270	A
USGS	04174500	1914-08-30	233	A
USGS	04174500	1914-08-31	304	A
USGS	04174500	1914-09-01	409	A
USGS	04174500	1914-09-02	451	A
USGS	04174500	1914-09-03	428	A
USGS	04174500	1914-09-04	441	A
USGS	04174500	1914-09-05	457	A
USGS	04174500	1914-09-06	492	A
USGS	04174500	1914-09-07	519	A
USGS	04174500	1914-09-08	542	A
USGS	04174500	1914-09-09	503	A
USGS	04174500	1914-09-10	513	A
USGS	04174500	1914-09-11	515	A
USGS	04174500	1914-09-12	506	A
USGS	04174500	1914-09-13	438	A
USGS	04174500	1914-09-14	423	A
USGS	04174500	1914-09-15	413	A
USGS	04174500	1914-09-16	392	A
USGS	04174500	1914-09-17	372	A
USGS	04174500	1914-09-18	357	A
USGS	04174500	1914-09-19	342	A
USGS	04174500	1914-09-20	331	A
USGS	04174500	1914-09-21	315	A
USGS	04174500	1914-09-22	311	A
USGS	04174500	1914-09-23	314	A
USGS	04174500	1914-09-24	309	A
USGS	04174500	1914-09-25	313	A
USGS	04174500	1914-09-26	294	A
USGS	04174500	1914-09-27	278	A
USGS	04174500	1914-09-28	277	A
USGS	04174500	1914-09-29	282	A
USGS	04174500	1914-09-30	278	A
USGS	04174500	1914-10-01	274	A
USGS	04174500	1914-10-02	233	A
USGS	04174500	1914-10-03	245	A
USGS	04174500	1914-10-04	226	A
USGS	04174500	1914-10-05	230	A
USGS	04174500	1914-10-06	238	A
USGS	04174500	1914-10-07	233	A
USGS	04174500	1914-10-08	231	A
USGS	04174500	1914-10-09	266	A
USGS	04174500	1914-10-10	280	A
USGS	04174500	1914-10-11	336	A
USGS	04174500	1914-10-12	311	A
USGS	04174500	1914-10-13	325	A
USGS	04174500	1914-10-14	312	A
USGS	04174500	1914-10-15	318	A
USGS	04174500	1914-10-16	352	A
USGS	04174500	1914-10-17	467	A
USGS	04174500	1914-10-18	504	A
USGS	04174500	1914-10-19	451	A
USGS	04174500	1914-10-20	444	A
USGS	04174500	1914-10-21	471	A
USGS	04174500	1914-10-22	449	A
USGS	04174500	1914-10-23	421	A
USGS	04174500	1914-10-24	387	A
USGS	04174500	1914-10-25	398	A
USGS	04174500	1914-10-26	399	A
USGS	04174500	1914-10-27	385	A
USGS	04174500	1914-10-28	322	A
USGS	04174500	1914-10-29	308	A
USGS	04174500	1914-10-30	319	A
USGS	04174500	1914-10-31	291	A
USGS	04174500	1914-11-01	290	A
USGS	04174500	1914-11-02	298	A
USGS	04174500	1914-11-03	300	A
USGS	04174500	1914-11-04	321	A
USGS	04174500	1914-11-05	301	A
USGS	04174500	1914-11-06	288	A
USGS	04174500	1914-11-07	321	A
USGS	04174500	1914-11-08	281	A
USGS	04174500	1914-11-09	330	A
USGS	04174500	1914-11-10	284	A
USGS	04174500	1914-11-11	283	A
USGS	04174500	1914-11-12	289	A
USGS	04174500	1914-11-13	293	A
USGS	04174500	1914-11-14	272	A
USGS	04174500	1914-11-15	282	A
USGS	04174500	1914-11-16	299	A
USGS	04174500	1914-11-17	297	A
USGS	04174500	1914-11-18	311	A
USGS	04174500	1914-11-19	285	A
USGS	04174500	1914-11-20	217	A
USGS	04174500	1914-11-21	299	A
USGS	04174500	1914-11-22	285	A
USGS	04174500	1914-11-23	268	A
USGS	04174500	1914-11-24	275	A
USGS	04174500	1914-11-25	261	A
USGS	04174500	1914-11-26	242	A
USGS	04174500	1914-11-27	288	A
USGS	04174500	1914-11-28	252	A
USGS	04174500	1914-11-29	308	A
USGS	04174500	1914-11-30	331	A
USGS	04174500	1914-12-01	437	A
USGS	04174500	1914-12-02	418	A
USGS	04174500	1914-12-03	371	A
USGS	04174500	1914-12-04	314	A
USGS	04174500	1914-12-05	188	A
USGS	04174500	1914-12-06	291	A
USGS	04174500	1914-12-07	346	A
USGS	04174500	1914-12-08	347	A
USGS	04174500	1914-12-09	347	A
USGS	04174500	1914-12-10	366	A
USGS	04174500	1914-12-11	339	A
USGS	04174500	1914-12-12	321	A
USGS	04174500	1914-12-13	275	A
USGS	04174500	1914-12-14	330	A
USGS	04174500	1914-12-15	203	A
USGS	04174500	1914-12-16	288	A
USGS	04174500	1914-12-17	242	A
USGS	04174500	1914-12-18	261	A
USGS	04174500	1914-12-19	269	A
USGS	04174500	1914-12-20	244	A
USGS	04174500	1914-12-21	270	A
USGS	04174500	1914-12-22	241	A
USGS	04174500	1914-12-23	240	A
USGS	04174500	1914-12-24	234	A
USGS	04174500	1914-12-25	217	A
USGS	04174500	1914-12-26	227	A
USGS	04174500	1914-12-27	228	A
USGS	04174500	1914-12-28	246	A
USGS	04174500	1914-12-29	292	A
USGS	04174500	1914-12-30	248	A
USGS	04174500	1914-12-31	285	A
USGS	04174500	1915-01-01	243	A
USGS	04174500	1915-01-02	294	A
USGS	04174500	1915-01-03	292	A
USGS	04174500	1915-01-04	323	A
USGS	04174500	1915-01-05	273	A
USGS	04174500	1915-01-06	283	A
USGS	04174500	1915-01-07	336	A
USGS	04174500	1915-01-08	328	A
USGS	04174500	1915-01-09	357	A
USGS	04174500	1915-01-10	355	A
USGS	04174500	1915-01-11	380	A
USGS	04174500	1915-01-12	369	A
USGS	04174500	1915-01-13	356	A
USGS	04174500	1915-01-14	367	A
USGS	04174500	1915-01-15	352	A
USGS	04174500	1915-01-16	369	A
USGS	04174500	1915-01-17	379	A
USGS	04174500	1915-01-18	437	A
USGS	04174500	1915-01-19	423	A
USGS	04174500	1915-01-20	406	A
USGS	04174500	1915-01-21	365	A
USGS	04174500	1915-01-22	356	A
USGS	04174500	1915-01-23	352	A
USGS	04174500	1915-01-24	384	A
USGS	04174500	1915-01-25	391	A
USGS	04174500	1915-01-26	375	A
USGS	04174500	1915-01-27	327	A
USGS	04174500	1915-01-28	351	A
USGS	04174500	1915-01-29	313	A
USGS	04174500	1915-01-30	308	A
USGS	04174500	1915-01-31	367	A
USGS	04174500	1915-02-01	374	A
USGS	04174500	1915-02-02	383	A
USGS	04174500	1915-02-03	407	A
USGS	04174500	1915-02-04	452	A
USGS	04174500	1915-02-05	500	A
USGS	04174500	1915-02-06	499	A
USGS	04174500	1915-02-07	571	A
USGS	04174500	1915-02-08	612	A
USGS	04174500	1915-02-09	621	A
USGS	04174500	1915-02-10	578	A
USGS	04174500	1915-02-11	586	A
USGS	04174500	1915-02-12	823	A
USGS	04174500	1915-02-13	1170	A
USGS	04174500	1915-02-14	1670	A
USGS	04174500	1915-02-15	2050	A
USGS	04174500	1915-02-16	1520	A
USGS	04174500	1915-02-17	1340	A
USGS	04174500	1915-02-18	1350	A
USGS	04174500	1915-02-19	1380	A
USGS	04174500	1915-02-20	1430	A
USGS	04174500	1915-02-21	1410	A
USGS	04174500	1915-02-22	1390	A
USGS	04174500	1915-02-23	1570	A
USGS	04174500	1915-02-24	1700	A
USGS	04174500	1915-02-25	1730	A
USGS	04174500	1915-02-26	1360	A
USGS	04174500	1915-02-27	1240	A
USGS	04174500	1915-02-28	1370	A
USGS	04174500	1915-03-01	1290	A
USGS	04174500	1915-03-02	1100	A
USGS	04174500	1915-03-03	1050	A
USGS	04174500	1915-03-04	986	A
USGS	04174500	1915-03-05	905	A
USGS	04174500	1915-03-06	871	A
USGS	04174500	1915-03-07	833	A
USGS	04174500	1915-03-08	773	A
USGS	04174500	1915-03-09	721	A
USGS	04174500	1915-03-10	776	A
USGS	04174500	1915-03-11	798	A
USGS	04174500	1915-03-12	749	A
USGS	04174500	1915-03-13	765	A
USGS	04174500	1915-03-14	693	A
USGS	04174500	1915-03-15	747	A
USGS	04174500	1915-03-16	723	A
USGS	04174500	1915-03-17	688	A
USGS	04174500	1915-03-18	676	A
USGS	04174500	1915-03-19	613	A
USGS	04174500	1915-03-20	636	A
USGS	04174500	1915-03-21	574	A
USGS	04174500	1915-03-22	613	A
USGS	04174500	1915-03-23	585	A
USGS	04174500	1915-03-24	578	A
USGS	04174500	1915-03-25	555	A
USGS	04174500	1915-03-26	548	A
USGS	04174500	1915-03-27	512	A
USGS	04174500	1915-03-28	507	A
USGS	04174500	1915-03-29	483	A
USGS	04174500	1915-03-30	455	A
USGS	04174500	1915-03-31	445	A
USGS	04174500	1915-04-01	434	A
USGS	04174500	1915-04-02	430	A
USGS	04174500	1915-04-03	416	A
USGS	04174500	1915-04-04	422	A
USGS	04174500	1915-04-05	421	A
USGS	04174500	1915-04-06	440	A
USGS	04174500	1915-04-07	452	A
USGS	04174500	1915-04-08	417	A
USGS	04174500	1915-04-09	416	A
USGS	04174500	1915-04-10	432	A
USGS	04174500	1915-04-11	439	A
USGS	04174500	1915-04-12	460	A
USGS	04174500	1915-04-13	478	A
USGS	04174500	1915-04-14	492	A
USGS	04174500	1915-04-15	475	A
USGS	04174500	1915-04-16	458	A
USGS	04174500	1915-04-17	455	A
USGS	04174500	1915-04-18	424	A
USGS	04174500	1915-04-19	416	A
USGS	04174500	1915-04-20	396	A
USGS	04174500	1915-04-21	371	A
USGS	04174500	1915-04-22	358	A
USGS	04174500	1915-04-23	371	A
USGS	04174500	1915-04-24	366	A
USGS	04174500	1915-04-25	355	A
USGS	04174500	1915-04-26	348	A
USGS	04174500	1915-04-27	316	A
USGS	04174500	1915-04-28	316	A
USGS	04174500	1915-04-29	293	A
USGS	04174500	1915-04-30	251	A
USGS	04174500	1915-05-01	254	A
USGS	04174500	1915-05-02	246	A
USGS	04174500	1915-05-03	270	A
USGS	04174500	1915-05-04	304	A
USGS	04174500	1915-05-05	362	A
USGS	04174500	1915-05-06	339	A
USGS	04174500	1915-05-07	402	A
USGS	04174500	1915-05-08	439	A
USGS	04174500	1915-05-09	446	A
USGS	04174500	1915-05-10	426	A
USGS	04174500	1915-05-11	406	A
USGS	04174500	1915-05-12	406	A
USGS	04174500	1915-05-13	360	A
USGS	04174500	1915-05-14	315	A
USGS	04174500	1915-05-15	300	A
USGS	04174500	1915-05-16	353	A
USGS	04174500	1915-05-17	397	A
USGS	04174500	1915-05-18	376	A
USGS	04174500	1915-05-19	371	A
USGS	04174500	1915-05-20	354	A
USGS	04174500	1915-05-21	375	A
USGS	04174500	1915-05-22	372	A
USGS	04174500	1915-05-23	367	A
USGS	04174500	1915-05-24	379	A
USGS	04174500	1915-05-25	346	A
USGS	04174500	1915-05-26	329	A
USGS	04174500	1915-05-27	367	A
USGS	04174500	1915-05-28	394	A
USGS	04174500	1915-05-29	435	A
USGS	04174500	1915-05-30	449	A
USGS	04174500	1915-05-31	458	A
USGS	04174500	1915-06-01	344	A
USGS	04174500	1915-06-02	370	A
USGS	04174500	1915-06-03	337	A
USGS	04174500	1915-06-04	312	A
USGS	04174500	1915-06-05	353	A
USGS	04174500	1915-06-06	256	A
USGS	04174500	1915-06-07	326	A
USGS	04174500	1915-06-08	280	A
