# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-08-07 12:53:56 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04199000 Huron River at Milan OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04199000
#            TS   parameter     statistic     Description
#        109527       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109527_00060_00003	109527_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04199000	1950-04-01	330	A
USGS	04199000	1950-04-02	380	A
USGS	04199000	1950-04-03	455	A
USGS	04199000	1950-04-04	1560	A
USGS	04199000	1950-04-05	2880	A
USGS	04199000	1950-04-06	1230	A
USGS	04199000	1950-04-07	830	A
USGS	04199000	1950-04-08	580	A
USGS	04199000	1950-04-09	455	A
USGS	04199000	1950-04-10	405	A
USGS	04199000	1950-04-11	485	A
USGS	04199000	1950-04-12	380	A
USGS	04199000	1950-04-13	330	A
USGS	04199000	1950-04-14	234	A
USGS	04199000	1950-04-15	210	A
USGS	04199000	1950-04-16	210	A
USGS	04199000	1950-04-17	176	A
USGS	04199000	1950-04-18	164	A
USGS	04199000	1950-04-19	164	A
USGS	04199000	1950-04-20	164	A
USGS	04199000	1950-04-21	153	A
USGS	04199000	1950-04-22	430	A
USGS	04199000	1950-04-23	1150	A
USGS	04199000	1950-04-24	5500	A
USGS	04199000	1950-04-25	2090	A
USGS	04199000	1950-04-26	930	A
USGS	04199000	1950-04-27	380	A
USGS	04199000	1950-04-28	330	A
USGS	04199000	1950-04-29	330	A
USGS	04199000	1950-04-30	2710	A
USGS	04199000	1950-05-01	5280	A
USGS	04199000	1950-05-02	1330	A
USGS	04199000	1950-05-03	545	A
USGS	04199000	1950-05-04	380	A
USGS	04199000	1950-05-05	430	A
USGS	04199000	1950-05-06	258	A
USGS	04199000	1950-05-07	210	A
USGS	04199000	1950-05-08	176	A
USGS	04199000	1950-05-09	176	A
USGS	04199000	1950-05-10	198	A
USGS	04199000	1950-05-11	210	A
USGS	04199000	1950-05-12	164	A
USGS	04199000	1950-05-13	210	A
USGS	04199000	1950-05-14	164	A
USGS	04199000	1950-05-15	132	A
USGS	04199000	1950-05-16	103	A
USGS	04199000	1950-05-17	121	A
USGS	04199000	1950-05-18	121	A
USGS	04199000	1950-05-19	113	A
USGS	04199000	1950-05-20	97.0	A
USGS	04199000	1950-05-21	176	A
USGS	04199000	1950-05-22	94.0	A
USGS	04199000	1950-05-23	87.0	A
USGS	04199000	1950-05-24	90.0	A
USGS	04199000	1950-05-25	485	A
USGS	04199000	1950-05-26	615	A
USGS	04199000	1950-05-27	330	A
USGS	04199000	1950-05-28	176	A
USGS	04199000	1950-05-29	176	A
USGS	04199000	1950-05-30	142	A
USGS	04199000	1950-05-31	101	A
USGS	04199000	1950-06-01	78.0	A
USGS	04199000	1950-06-02	258	A
USGS	04199000	1950-06-03	1210	A
USGS	04199000	1950-06-04	2320	A
USGS	04199000	1950-06-05	615	A
USGS	04199000	1950-06-06	258	A
USGS	04199000	1950-06-07	117	A
USGS	04199000	1950-06-08	121	A
USGS	04199000	1950-06-09	234	A
USGS	04199000	1950-06-10	690	A
USGS	04199000	1950-06-11	153	A
USGS	04199000	1950-06-12	142	A
USGS	04199000	1950-06-13	92.0	A
USGS	04199000	1950-06-14	76.0	A
USGS	04199000	1950-06-15	74.0	A
USGS	04199000	1950-06-16	74.0	A
USGS	04199000	1950-06-17	99.0	A
USGS	04199000	1950-06-18	94.0	A
USGS	04199000	1950-06-19	60.0	A
USGS	04199000	1950-06-20	62.0	A
USGS	04199000	1950-06-21	58.0	A
USGS	04199000	1950-06-22	55.0	A
USGS	04199000	1950-06-23	63.0	A
USGS	04199000	1950-06-24	680	A
USGS	04199000	1950-06-25	1640	A
USGS	04199000	1950-06-26	430	A
USGS	04199000	1950-06-27	187	A
USGS	04199000	1950-06-28	121	A
USGS	04199000	1950-06-29	78.0	A
USGS	04199000	1950-06-30	53.0	A
USGS	04199000	1950-07-01	53.0	A
USGS	04199000	1950-07-02	44.0	A
USGS	04199000	1950-07-03	48.0	A
USGS	04199000	1950-07-04	74.0	A
USGS	04199000	1950-07-05	109	A
USGS	04199000	1950-07-06	77.0	A
USGS	04199000	1950-07-07	53.0	A
USGS	04199000	1950-07-08	33.0	A
USGS	04199000	1950-07-09	30.0	A
USGS	04199000	1950-07-10	33.0	A
USGS	04199000	1950-07-11	42.0	A
USGS	04199000	1950-07-12	30.0	A
USGS	04199000	1950-07-13	31.0	A
USGS	04199000	1950-07-14	35.0	A
USGS	04199000	1950-07-15	43.0	A
USGS	04199000	1950-07-16	41.0	A
USGS	04199000	1950-07-17	19.0	A
USGS	04199000	1950-07-18	25.0	A
USGS	04199000	1950-07-19	36.0	A
USGS	04199000	1950-07-20	759	A
USGS	04199000	1950-07-21	430	A
USGS	04199000	1950-07-22	142	A
USGS	04199000	1950-07-23	60.0	A
USGS	04199000	1950-07-24	258	A
USGS	04199000	1950-07-25	234	A
USGS	04199000	1950-07-26	132	A
USGS	04199000	1950-07-27	33.0	A
USGS	04199000	1950-07-28	43.0	A
USGS	04199000	1950-07-29	30.0	A
USGS	04199000	1950-07-30	25.0	A
USGS	04199000	1950-07-31	24.0	A
USGS	04199000	1950-08-01	432	A
USGS	04199000	1950-08-02	132	A
USGS	04199000	1950-08-03	67.0	A
USGS	04199000	1950-08-04	17.0	A
USGS	04199000	1950-08-05	14.0	A
USGS	04199000	1950-08-06	90.0	A
USGS	04199000	1950-08-07	16.0	A
USGS	04199000	1950-08-08	24.0	A
USGS	04199000	1950-08-09	41.0	A
USGS	04199000	1950-08-10	33.0	A
USGS	04199000	1950-08-11	26.0	A
USGS	04199000	1950-08-12	19.0	A
USGS	04199000	1950-08-13	19.0	A
USGS	04199000	1950-08-14	25.0	A
USGS	04199000	1950-08-15	16.0	A
USGS	04199000	1950-08-16	22.0	A
USGS	04199000	1950-08-17	20.0	A
