# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-09-11 19:35:19 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04195820 Portage River near Elmore OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04195820
#            TS   parameter     statistic     Description
#        109502       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109502_00060_00003	109502_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04195820	1998-08-01	23.0	A
USGS	04195820	1998-08-02	18.0	A
USGS	04195820	1998-08-03	17.0	A
USGS	04195820	1998-08-04	16.0	A
USGS	04195820	1998-08-05	47.0	A
USGS	04195820	1998-08-06	2380	A
USGS	04195820	1998-08-07	3080	A
USGS	04195820	1998-08-08	2410	A
USGS	04195820	1998-08-09	1410	A
USGS	04195820	1998-08-10	904	A
USGS	04195820	1998-08-11	520	A
USGS	04195820	1998-08-12	327	A
USGS	04195820	1998-08-13	217	A
USGS	04195820	1998-08-14	126	A
USGS	04195820	1998-08-15	83.0	A
USGS	04195820	1998-08-16	73.0	A
USGS	04195820	1998-08-17	500	A
USGS	04195820	1998-08-18	379	A
USGS	04195820	1998-08-19	899	A
USGS	04195820	1998-08-20	533	A
USGS	04195820	1998-08-21	271	A
USGS	04195820	1998-08-22	146	A
USGS	04195820	1998-08-23	93.0	A
USGS	04195820	1998-08-24	94.0	A
USGS	04195820	1998-08-25	3520	A
USGS	04195820	1998-08-26	7390	A
USGS	04195820	1998-08-27	9940	A
USGS	04195820	1998-08-28	8640	A
