# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-08-07 12:57:02 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04200500 Black River at Elyria OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04200500
#            TS   parameter     statistic     Description
#        109561       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109561_00060_00003	109561_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04200500	1944-10-01	0.90	A
USGS	04200500	1944-10-02	1.20	A
USGS	04200500	1944-10-03	3.00	A
USGS	04200500	1944-10-04	1.00	A
USGS	04200500	1944-10-05	0.60	A
USGS	04200500	1944-10-06	1.40	A
USGS	04200500	1944-10-07	1.70	A
USGS	04200500	1944-10-08	1.70	A
USGS	04200500	1944-10-09	2.10	A
USGS	04200500	1944-10-10	2.10	A
USGS	04200500	1944-10-11	2.60	A
USGS	04200500	1944-10-12	3.00	A
USGS	04200500	1944-10-13	3.60	A
USGS	04200500	1944-10-14	5.10	A
USGS	04200500	1944-10-15	4.40	A
USGS	04200500	1944-10-16	2.10	A
USGS	04200500	1944-10-17	1.90	A
USGS	04200500	1944-10-18	3.00	A
USGS	04200500	1944-10-19	2.60	A
USGS	04200500	1944-10-20	2.80	A
USGS	04200500	1944-10-21	2.60	A
USGS	04200500	1944-10-22	2.60	A
USGS	04200500	1944-10-23	1.90	A
USGS	04200500	1944-10-24	1.90	A
USGS	04200500	1944-10-25	2.10	A
USGS	04200500	1944-10-26	2.30	A
USGS	04200500	1944-10-27	2.60	A
USGS	04200500	1944-10-28	2.30	A
USGS	04200500	1944-10-29	1.90	A
USGS	04200500	1944-10-30	2.60	A
USGS	04200500	1944-10-31	2.80	A
USGS	04200500	1944-11-01	1.00	A
USGS	04200500	1944-11-02	1.00	A
USGS	04200500	1944-11-03	3.60	A
USGS	04200500	1944-11-04	4.70	A
USGS	04200500	1944-11-05	2.80	A
USGS	04200500	1944-11-06	2.10	A
USGS	04200500	1944-11-07	2.80	A
USGS	04200500	1944-11-08	2.80	A
USGS	04200500	1944-11-09	2.80	A
USGS	04200500	1944-11-10	4.40	A
USGS	04200500	1944-11-11	3.30	A
USGS	04200500	1944-11-12	2.60	A
USGS	04200500	1944-11-13	2.80	A
USGS	04200500	1944-11-14	3.00	A
USGS	04200500	1944-11-15	6.10	A
USGS	04200500	1944-11-16	6.50	A
USGS	04200500	1944-11-17	7.70	A
USGS	04200500	1944-11-18	8.20	A
USGS	04200500	1944-11-19	6.90	A
USGS	04200500	1944-11-20	7.70	A
USGS	04200500	1944-11-21	10.0	A
USGS	04200500	1944-11-22	10.0	A
USGS	04200500	1944-11-23	10.0	A
USGS	04200500	1944-11-24	9.40	A
USGS	04200500	1944-11-25	9.40	A
USGS	04200500	1944-11-26	10.0	A
USGS	04200500	1944-11-27	9.00	A
USGS	04200500	1944-11-28	8.20	A
USGS	04200500	1944-11-29	7.70	A
USGS	04200500	1944-11-30	6.90	A
USGS	04200500	1944-12-01	6.90	A
USGS	04200500	1944-12-02	6.90	A
USGS	04200500	1944-12-03	6.50	A
USGS	04200500	1944-12-04	5.10	A
USGS	04200500	1944-12-05	5.10	A
USGS	04200500	1944-12-06	5.10	A
USGS	04200500	1944-12-07	5.10	A
USGS	04200500	1944-12-08	6.10	A
USGS	04200500	1944-12-09	6.10	A
USGS	04200500	1944-12-10	5.10	A
USGS	04200500	1944-12-11	6.90	A
USGS	04200500	1944-12-12	14.0	A
USGS	04200500	1944-12-13	12.0	A
USGS	04200500	1944-12-14	9.00	A
USGS	04200500	1944-12-15	7.00	A
USGS	04200500	1944-12-16	6.00	A
USGS	04200500	1944-12-17	5.00	A
USGS	04200500	1944-12-18	4.50	A
USGS	04200500	1944-12-19	4.50	A
