# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-09-11 19:31:22 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04214500 BUFFALO CREEK AT GARDENVILLE NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 04214500
#            TS   parameter     statistic     Description
#        105557       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105557_00060_00003	105557_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04214500	1938-10-01	46.0	A
USGS	04214500	1938-10-02	41.0	A
USGS	04214500	1938-10-03	36.0	A
USGS	04214500	1938-10-04	34.0	A
USGS	04214500	1938-10-05	35.0	A
USGS	04214500	1938-10-06	35.0	A
USGS	04214500	1938-10-07	36.0	A
USGS	04214500	1938-10-08	33.0	A
USGS	04214500	1938-10-09	33.0	A
USGS	04214500	1938-10-10	31.0	A
USGS	04214500	1938-10-11	30.0	A
USGS	04214500	1938-10-12	28.0	A
USGS	04214500	1938-10-13	27.0	A
USGS	04214500	1938-10-14	27.0	A
USGS	04214500	1938-10-15	27.0	A
USGS	04214500	1938-10-16	27.0	A
USGS	04214500	1938-10-17	25.0	A
USGS	04214500	1938-10-18	24.0	A
USGS	04214500	1938-10-19	25.0	A
USGS	04214500	1938-10-20	27.0	A
USGS	04214500	1938-10-21	33.0	A
USGS	04214500	1938-10-22	38.0	A
USGS	04214500	1938-10-23	36.0	A
USGS	04214500	1938-10-24	35.0	A
USGS	04214500	1938-10-25	38.0	A
USGS	04214500	1938-10-26	40.0	A
USGS	04214500	1938-10-27	35.0	A
USGS	04214500	1938-10-28	31.0	A
USGS	04214500	1938-10-29	28.0	A
USGS	04214500	1938-10-30	27.0	A
USGS	04214500	1938-10-31	27.0	A
USGS	04214500	1938-11-01	25.0	A
USGS	04214500	1938-11-02	25.0	A
USGS	04214500	1938-11-03	24.0	A
USGS	04214500	1938-11-04	25.0	A
USGS	04214500	1938-11-05	25.0	A
USGS	04214500	1938-11-06	26.0	A
USGS	04214500	1938-11-07	29.0	A
USGS	04214500	1938-11-08	32.0	A
USGS	04214500	1938-11-09	40.0	A
USGS	04214500	1938-11-10	41.0	A
USGS	04214500	1938-11-11	31.0	A
