# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-09-11 19:34:13 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04208504 Cuyahoga River near Newburgh Heights OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04208504
#            TS   parameter     statistic     Description
#        109658       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109658_00060_00003	109658_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04208504	1991-10-01	393	A
USGS	04208504	1991-10-02	393	A
USGS	04208504	1991-10-03	406	A
USGS	04208504	1991-10-04	1400	A
USGS	04208504	1991-10-05	721	A
USGS	04208504	1991-10-06	574	A
USGS	04208504	1991-10-07	707	A
USGS	04208504	1991-10-08	462	A
USGS	04208504	1991-10-09	405	A
USGS	04208504	1991-10-10	726	A
USGS	04208504	1991-10-11	781	A
USGS	04208504	1991-10-12	830	A
USGS	04208504	1991-10-13	814	A
USGS	04208504	1991-10-14	553	A
USGS	04208504	1991-10-15	640	A
USGS	04208504	1991-10-16	542	A
USGS	04208504	1991-10-17	462	A
USGS	04208504	1991-10-18	471	A
USGS	04208504	1991-10-19	646	A
USGS	04208504	1991-10-20	582	A
USGS	04208504	1991-10-21	471	A
USGS	04208504	1991-10-22	444	A
USGS	04208504	1991-10-23	417	A
USGS	04208504	1991-10-24	452	A
USGS	04208504	1991-10-25	504	A
USGS	04208504	1991-10-26	465	A
USGS	04208504	1991-10-27	436	A
