# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-09-12 19:33:25 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04196800 Tymochtee Creek at Crawford OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04196800
#            TS   parameter     statistic     Description
#        109508       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109508_00060_00003	109508_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04196800	1964-06-01	28.0	A
USGS	04196800	1964-06-02	21.0	A
USGS	04196800	1964-06-03	18.0	A
USGS	04196800	1964-06-04	16.0	A
USGS	04196800	1964-06-05	14.0	A
USGS	04196800	1964-06-06	13.0	A
USGS	04196800	1964-06-07	14.0	A
USGS	04196800	1964-06-08	18.0	A
USGS	04196800	1964-06-09	19.0	A
USGS	04196800	1964-06-10	14.0	A
USGS	04196800	1964-06-11	18.0	A
USGS	04196800	1964-06-12	21.0	A
USGS	04196800	1964-06-13	22.0	A
USGS	04196800	1964-06-14	16.0	A
USGS	04196800	1964-06-15	55.0	A
USGS	04196800	1964-06-16	228	A
USGS	04196800	1964-06-17	402	A
USGS	04196800	1964-06-18	233	A
USGS	04196800	1964-06-19	131	A
USGS	04196800	1964-06-20	117	A
USGS	04196800	1964-06-21	222	A
USGS	04196800	1964-06-22	104	A
USGS	04196800	1964-06-23	69.0	A
USGS	04196800	1964-06-24	47.0	A
USGS	04196800	1964-06-25	34.0	A
USGS	04196800	1964-06-26	28.0	A
USGS	04196800	1964-06-27	20.0	A
USGS	04196800	1964-06-28	13.0	A
USGS	04196800	1964-06-29	11.0	A
USGS	04196800	1964-06-30	9.70	A
USGS	04196800	1964-07-01	7.30	A
USGS	04196800	1964-07-02	6.50	A
USGS	04196800	1964-07-03	4.90	A
USGS	04196800	1964-07-04	5.70	A
USGS	04196800	1964-07-05	5.70	A
USGS	04196800	1964-07-06	4.10	A
USGS	04196800	1964-07-07	4.10	A
USGS	04196800	1964-07-08	3.30	A
USGS	04196800	1964-07-09	2.50	A
USGS	04196800	1964-07-10	2.50	A
USGS	04196800	1964-07-11	2.20	A
USGS	04196800	1964-07-12	4.90	A
USGS	04196800	1964-07-13	2.50	A
USGS	04196800	1964-07-14	3.30	A
USGS	04196800	1964-07-15	5.70	A
USGS	04196800	1964-07-16	7.30	A
USGS	04196800	1964-07-17	3.30	A
USGS	04196800	1964-07-18	1.50	A
USGS	04196800	1964-07-19	1.20	A
USGS	04196800	1964-07-20	1.20	A
USGS	04196800	1964-07-21	1.50	A
USGS	04196800	1964-07-22	12.0	A
USGS	04196800	1964-07-23	14.0	A
USGS	04196800	1964-07-24	14.0	A
USGS	04196800	1964-07-25	9.70	A
USGS	04196800	1964-07-26	5.70	A
USGS	04196800	1964-07-27	4.10	A
USGS	04196800	1964-07-28	2.50	A
USGS	04196800	1964-07-29	2.20	A
USGS	04196800	1964-07-30	1.80	A
USGS	04196800	1964-07-31	1.20	A
USGS	04196800	1964-08-01	0.60	A
USGS	04196800	1964-08-02	0.50	A
USGS	04196800	1964-08-03	0.40	A
USGS	04196800	1964-08-04	0.30	A
USGS	04196800	1964-08-05	0.20	A
USGS	04196800	1964-08-06	0.30	A
USGS	04196800	1964-08-07	0.30	A
USGS	04196800	1964-08-08	0.20	A
USGS	04196800	1964-08-09	0.10	A
USGS	04196800	1964-08-10	0.00	A
USGS	04196800	1964-08-11	0.70	A
USGS	04196800	1964-08-12	0.80	A
USGS	04196800	1964-08-13	0.60	A
USGS	04196800	1964-08-14	0.60	A
USGS	04196800	1964-08-15	0.50	A
USGS	04196800	1964-08-16	0.40	A
USGS	04196800	1964-08-17	0.20	A
USGS	04196800	1964-08-18	0.30	A
USGS	04196800	1964-08-19	0.30	A
USGS	04196800	1964-08-20	0.30	A
USGS	04196800	1964-08-21	0.50	A
USGS	04196800	1964-08-22	1.20	A
USGS	04196800	1964-08-23	0.80	A
USGS	04196800	1964-08-24	1.20	A
USGS	04196800	1964-08-25	1.50	A
USGS	04196800	1964-08-26	1.20	A
USGS	04196800	1964-08-27	0.80	A
USGS	04196800	1964-08-28	0.60	A
USGS	04196800	1964-08-29	0.60	A
USGS	04196800	1964-08-30	0.50	A
USGS	04196800	1964-08-31	0.30	A
USGS	04196800	1964-09-01	0.30	A
USGS	04196800	1964-09-02	0.30	A
USGS	04196800	1964-09-03	0.30	A
USGS	04196800	1964-09-04	0.40	A
USGS	04196800	1964-09-05	0.40	A
USGS	04196800	1964-09-06	0.30	A
USGS	04196800	1964-09-07	0.30	A
USGS	04196800	1964-09-08	0.30	A
USGS	04196800	1964-09-09	0.20	A
USGS	04196800	1964-09-10	0.10	A
USGS	04196800	1964-09-11	0.10	A
USGS	04196800	1964-09-12	0.10	A
USGS	04196800	1964-09-13	0.00	A
USGS	04196800	1964-09-14	0.00	A
USGS	04196800	1964-09-15	0.00	A
USGS	04196800	1964-09-16	0.00	A
USGS	04196800	1964-09-17	0.00	A
USGS	04196800	1964-09-18	0.00	A
USGS	04196800	1964-09-19	1.20	A
USGS	04196800	1964-09-20	0.20	A
USGS	04196800	1964-09-21	0.20	A
USGS	04196800	1964-09-22	0.20	A
USGS	04196800	1964-09-23	0.60	A
USGS	04196800	1964-09-24	0.60	A
USGS	04196800	1964-09-25	0.50	A
USGS	04196800	1964-09-26	0.40	A
USGS	04196800	1964-09-27	0.30	A
USGS	04196800	1964-09-28	0.30	A
USGS	04196800	1964-09-29	0.20	A
USGS	04196800	1964-09-30	0.20	A
USGS	04196800	1964-10-01	0.20	A
USGS	04196800	1964-10-02	0.20	A
USGS	04196800	1964-10-03	0.10	A
USGS	04196800	1964-10-04	0.10	A
USGS	04196800	1964-10-05	0.10	A
USGS	04196800	1964-10-06	0.10	A
USGS	04196800	1964-10-07	0.10	A
USGS	04196800	1964-10-08	0.10	A
USGS	04196800	1964-10-09	0.10	A
USGS	04196800	1964-10-10	0.10	A
USGS	04196800	1964-10-11	0.10	A
USGS	04196800	1964-10-12	0.10	A
USGS	04196800	1964-10-13	0.10	A
USGS	04196800	1964-10-14	0.10	A
USGS	04196800	1964-10-15	0.10	A
USGS	04196800	1964-10-16	0.10	A
USGS	04196800	1964-10-17	0.10	A
USGS	04196800	1964-10-18	0.20	A
USGS	04196800	1964-10-19	0.20	A
USGS	04196800	1964-10-20	0.10	A
USGS	04196800	1964-10-21	0.10	A
USGS	04196800	1964-10-22	0.10	A
USGS	04196800	1964-10-23	0.00	A
USGS	04196800	1964-10-24	0.00	A
USGS	04196800	1964-10-25	0.00	A
USGS	04196800	1964-10-26	0.00	A
USGS	04196800	1964-10-27	0.00	A
USGS	04196800	1964-10-28	0.00	A
USGS	04196800	1964-10-29	0.00	A
USGS	04196800	1964-10-30	0.00	A
USGS	04196800	1964-10-31	0.00	A
USGS	04196800	1964-11-01	0.00	A
USGS	04196800	1964-11-02	0.00	A
USGS	04196800	1964-11-03	0.00	A
USGS	04196800	1964-11-04	0.00	A
USGS	04196800	1964-11-05	0.20	A
USGS	04196800	1964-11-06	0.40	A
USGS	04196800	1964-11-07	0.50	A
USGS	04196800	1964-11-08	0.60	A
USGS	04196800	1964-11-09	0.60	A
USGS	04196800	1964-11-10	0.80	A
USGS	04196800	1964-11-11	0.80	A
USGS	04196800	1964-11-12	0.60	A
USGS	04196800	1964-11-13	0.60	A
USGS	04196800	1964-11-14	0.50	A
USGS	04196800	1964-11-15	0.50	A
USGS	04196800	1964-11-16	0.80	A
USGS	04196800	1964-11-17	1.20	A
USGS	04196800	1964-11-18	1.20	A
USGS	04196800	1964-11-19	1.50	A
USGS	04196800	1964-11-20	2.20	A
USGS	04196800	1964-11-21	4.10	A
USGS	04196800	1964-11-22	2.50	A
USGS	04196800	1964-11-23	2.50	A
USGS	04196800	1964-11-24	2.50	A
USGS	04196800	1964-11-25	4.10	A
USGS	04196800	1964-11-26	6.50	A
USGS	04196800	1964-11-27	4.90	A
USGS	04196800	1964-11-28	4.90	A
USGS	04196800	1964-11-29	4.10	A
USGS	04196800	1964-11-30	4.10	A
USGS	04196800	1964-12-01	4.00	A
USGS	04196800	1964-12-02	4.50	A
USGS	04196800	1964-12-03	6.50	A
USGS	04196800	1964-12-04	8.10	A
USGS	04196800	1964-12-05	7.30	A
USGS	04196800	1964-12-06	6.50	A
USGS	04196800	1964-12-07	5.70	A
USGS	04196800	1964-12-08	3.50	A
USGS	04196800	1964-12-09	2.50	A
USGS	04196800	1964-12-10	1.80	A
USGS	04196800	1964-12-11	3.50	A
USGS	04196800	1964-12-12	8.90	A
USGS	04196800	1964-12-13	10.0	A
USGS	04196800	1964-12-14	10.0	A
USGS	04196800	1964-12-15	11.0	A
USGS	04196800	1964-12-16	8.90	A
USGS	04196800	1964-12-17	7.30	A
USGS	04196800	1964-12-18	4.90	A
USGS	04196800	1964-12-19	1.80	A
USGS	04196800	1964-12-20	1.80	A
USGS	04196800	1964-12-21	1.50	A
USGS	04196800	1964-12-22	1.20	A
USGS	04196800	1964-12-23	1.50	A
USGS	04196800	1964-12-24	1.80	A
USGS	04196800	1964-12-25	6.50	A
USGS	04196800	1964-12-26	8.10	A
USGS	04196800	1964-12-27	25.0	A
USGS	04196800	1964-12-28	42.0	A
USGS	04196800	1964-12-29	35.0	A
USGS	04196800	1964-12-30	21.0	A
USGS	04196800	1964-12-31	12.0	A
USGS	04196800	1965-01-01	11.0	A
USGS	04196800	1965-01-02	14.0	A
USGS	04196800	1965-01-03	14.0	A
USGS	04196800	1965-01-04	27.0	A
USGS	04196800	1965-01-05	36.0	A
USGS	04196800	1965-01-06	27.0	A
USGS	04196800	1965-01-07	19.0	A
USGS	04196800	1965-01-08	14.0	A
USGS	04196800	1965-01-09	11.0	A
USGS	04196800	1965-01-10	10.0	A
USGS	04196800	1965-01-11	9.70	A
USGS	04196800	1965-01-12	9.70	A
USGS	04196800	1965-01-13	9.70	A
USGS	04196800	1965-01-14	8.90	A
USGS	04196800	1965-01-15	8.00	A
USGS	04196800	1965-01-16	6.00	A
USGS	04196800	1965-01-17	4.50	A
USGS	04196800	1965-01-18	3.00	A
USGS	04196800	1965-01-19	2.80	A
USGS	04196800	1965-01-20	2.50	A
USGS	04196800	1965-01-21	2.30	A
USGS	04196800	1965-01-22	3.50	A
USGS	04196800	1965-01-23	15.0	A
USGS	04196800	1965-01-24	100	A
USGS	04196800	1965-01-25	350	A
USGS	04196800	1965-01-26	522	A
USGS	04196800	1965-01-27	337	A
USGS	04196800	1965-01-28	261	A
USGS	04196800	1965-01-29	110	A
USGS	04196800	1965-01-30	80.0	A
USGS	04196800	1965-01-31	55.0	A
USGS	04196800	1965-02-01	40.0	A
USGS	04196800	1965-02-02	32.0	A
USGS	04196800	1965-02-03	26.0	A
USGS	04196800	1965-02-04	24.0	A
USGS	04196800	1965-02-05	22.0	A
USGS	04196800	1965-02-06	20.0	A
USGS	04196800	1965-02-07	23.0	A
USGS	04196800	1965-02-08	52.0	A
USGS	04196800	1965-02-09	113	A
USGS	04196800	1965-02-10	340	A
USGS	04196800	1965-02-11	695	A
USGS	04196800	1965-02-12	715	A
USGS	04196800	1965-02-13	602	A
USGS	04196800	1965-02-14	396	A
USGS	04196800	1965-02-15	178	A
USGS	04196800	1965-02-16	113	A
USGS	04196800	1965-02-17	82.0	A
USGS	04196800	1965-02-18	64.0	A
USGS	04196800	1965-02-19	60.0	A
USGS	04196800	1965-02-20	45.0	A
USGS	04196800	1965-02-21	36.0	A
USGS	04196800	1965-02-22	30.0	A
USGS	04196800	1965-02-23	28.0	A
USGS	04196800	1965-02-24	30.0	A
USGS	04196800	1965-02-25	70.0	A
USGS	04196800	1965-02-26	110	A
USGS	04196800	1965-02-27	150	A
USGS	04196800	1965-02-28	250	A
USGS	04196800	1965-03-01	598	A
USGS	04196800	1965-03-02	865	A
USGS	04196800	1965-03-03	910	A
USGS	04196800	1965-03-04	925	A
USGS	04196800	1965-03-05	1060	A
USGS	04196800	1965-03-06	1060	A
USGS	04196800	1965-03-07	1000	A
USGS	04196800	1965-03-08	885	A
USGS	04196800	1965-03-09	670	A
USGS	04196800	1965-03-10	449	A
USGS	04196800	1965-03-11	321	A
USGS	04196800	1965-03-12	235	A
USGS	04196800	1965-03-13	186	A
USGS	04196800	1965-03-14	168	A
USGS	04196800	1965-03-15	164	A
USGS	04196800	1965-03-16	156	A
USGS	04196800	1965-03-17	140	A
USGS	04196800	1965-03-18	143	A
USGS	04196800	1965-03-19	128	A
USGS	04196800	1965-03-20	99.0	A
USGS	04196800	1965-03-21	63.0	A
USGS	04196800	1965-03-22	43.0	A
USGS	04196800	1965-03-23	55.0	A
USGS	04196800	1965-03-24	55.0	A
USGS	04196800	1965-03-25	165	A
USGS	04196800	1965-03-26	327	A
USGS	04196800	1965-03-27	138	A
USGS	04196800	1965-03-28	119	A
USGS	04196800	1965-03-29	641	A
USGS	04196800	1965-03-30	965	A
USGS	04196800	1965-03-31	640	A
USGS	04196800	1965-04-01	337	A
USGS	04196800	1965-04-02	372	A
USGS	04196800	1965-04-03	396	A
USGS	04196800	1965-04-04	276	A
USGS	04196800	1965-04-05	191	A
USGS	04196800	1965-04-06	466	A
USGS	04196800	1965-04-07	895	A
USGS	04196800	1965-04-08	840	A
USGS	04196800	1965-04-09	845	A
USGS	04196800	1965-04-10	915	A
USGS	04196800	1965-04-11	615	A
USGS	04196800	1965-04-12	340	A
USGS	04196800	1965-04-13	414	A
USGS	04196800	1965-04-14	315	A
USGS	04196800	1965-04-15	191	A
USGS	04196800	1965-04-16	161	A
USGS	04196800	1965-04-17	159	A
USGS	04196800	1965-04-18	130	A
USGS	04196800	1965-04-19	105	A
USGS	04196800	1965-04-20	88.0	A
USGS	04196800	1965-04-21	70.0	A
USGS	04196800	1965-04-22	61.0	A
USGS	04196800	1965-04-23	66.0	A
USGS	04196800	1965-04-24	123	A
USGS	04196800	1965-04-25	395	A
USGS	04196800	1965-04-26	740	A
USGS	04196800	1965-04-27	655	A
USGS	04196800	1965-04-28	365	A
USGS	04196800	1965-04-29	229	A
USGS	04196800	1965-04-30	164	A
USGS	04196800	1965-05-01	125	A
USGS	04196800	1965-05-02	99.0	A
USGS	04196800	1965-05-03	76.0	A
USGS	04196800	1965-05-04	60.0	A
USGS	04196800	1965-05-05	52.0	A
USGS	04196800	1965-05-06	50.0	A
USGS	04196800	1965-05-07	36.0	A
USGS	04196800	1965-05-08	32.0	A
USGS	04196800	1965-05-09	31.0	A
USGS	04196800	1965-05-10	30.0	A
USGS	04196800	1965-05-11	24.0	A
USGS	04196800	1965-05-12	22.0	A
USGS	04196800	1965-05-13	20.0	A
USGS	04196800	1965-05-14	19.0	A
USGS	04196800	1965-05-15	21.0	A
USGS	04196800	1965-05-16	20.0	A
USGS	04196800	1965-05-17	19.0	A
USGS	04196800	1965-05-18	19.0	A
USGS	04196800	1965-05-19	18.0	A
USGS	04196800	1965-05-20	13.0	A
USGS	04196800	1965-05-21	8.20	A
USGS	04196800	1965-05-22	9.00	A
USGS	04196800	1965-05-23	12.0	A
USGS	04196800	1965-05-24	13.0	A
USGS	04196800	1965-05-25	43.0	A
USGS	04196800	1965-05-26	23.0	A
