time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub684 [m3/s],sub685 [m3/s],sub687 [m3/s],sub687 (observed) [m3/s]
595,2011-08-19,00:00:00.00,0.0291113,2.46278,5.80567,4.20532,7.58876,38.6204,22.6
596,2011-08-20,00:00:00.00,0.0445015,2.3343,5.57532,4.02506,7.42233,37.9421,22.4
597,2011-08-21,00:00:00.00,10.1689,2.25527,5.3419,3.85319,7.14561,36.6698,21.2
598,2011-08-22,00:00:00.00,8.55378,2.2637,5.27079,3.80696,6.95647,35.6506,22.1
599,2011-08-23,00:00:00.00,0.129277,2.38859,5.44733,3.93754,7.02845,35.7017,24
600,2011-08-24,00:00:00.00,0.0413586,2.5426,5.7665,4.17497,7.3348,37.0032,26
601,2011-08-25,00:00:00.00,19.152,2.57515,5.957,4.3158,7.63465,38.5814,24.1
602,2011-08-26,00:00:00.00,0.52457,2.56692,6.00151,4.33576,7.79395,39.5098,36
603,2011-08-27,00:00:00.00,0.0160183,2.72821,6.22095,4.48716,8.00877,40.5346,29.1
604,2011-08-28,00:00:00.00,0.0455762,2.87394,6.54157,4.73365,8.37777,42.2855,26.8
605,2011-08-29,00:00:00.00,0.01824,2.74159,6.51312,4.71146,8.49794,43.1793,23.7
606,2011-08-30,00:00:00.00,0.0780217,2.50866,6.11402,4.39472,8.1487,41.9732,21.9
607,2011-08-31,00:00:00.00,0.107753,2.36181,5.68681,4.07813,7.66277,39.7218,21.2
608,2011-09-01,00:00:00.00,1.96498,2.29229,5.42859,3.90618,7.26404,37.6491,20.8
609,2011-09-02,00:00:00.00,5.02739,2.25386,5.29739,3.82176,7.00054,36.1323,23.2
610,2011-09-03,00:00:00.00,0.120457,2.22787,5.22128,3.77087,6.86888,35.2154,23.2
611,2011-09-04,00:00:00.00,6.48595,2.22819,5.19198,3.75338,6.80877,34.7685,21.8
612,2011-09-05,00:00:00.00,8.83334,2.24906,5.21742,3.77388,6.80963,34.6762,28.1
613,2011-09-06,00:00:00.00,0.187458,2.30436,5.32005,3.84435,6.89089,34.9818,27.4
614,2011-09-07,00:00:00.00,0.0787298,2.39279,5.50004,3.96953,7.06539,35.793,24.5
615,2011-09-08,00:00:00.00,1.23048,2.409,5.60566,4.04522,7.2231,36.7004,23.6
616,2011-09-09,00:00:00.00,0.381372,2.30629,5.49245,3.95799,7.19931,36.8405,23.5
617,2011-09-10,00:00:00.00,0.0193607,2.18492,5.2385,3.76659,6.97775,35.9218,22.7
618,2011-09-11,00:00:00.00,0.0240956,2.10814,5.00903,3.60285,6.68463,34.5107,22.1
619,2011-09-12,00:00:00.00,0.139339,2.06406,4.86521,3.50582,6.44439,33.237,21.8
620,2011-09-13,00:00:00.00,0.653169,2.02976,4.77082,3.44216,6.28686,32.3118,21.9
621,2011-09-14,00:00:00.00,0.442387,1.99608,4.68996,3.38554,6.17413,31.6516,22.1
622,2011-09-15,00:00:00.00,3.11855,1.96477,4.61786,3.33123,6.07427,31.1126,22.7
623,2011-09-16,00:00:00.00,0.916871,1.93973,4.56023,3.2847,5.98407,30.6515,22.9
624,2011-09-17,00:00:00.00,0.0580784,1.9241,4.51852,3.2518,5.91244,30.3011,21.9
625,2011-09-18,00:00:00.00,0.00627058,1.90582,4.47653,3.22254,5.85307,30.0196,21.8
626,2011-09-19,00:00:00.00,0.0180977,1.87311,4.41287,3.17783,5.7828,29.6808,21.6
627,2011-09-20,00:00:00.00,21.1431,1.86192,4.36717,3.14509,5.72031,29.329,23.1
628,2011-09-21,00:00:00.00,0.253873,1.96834,4.49932,3.24359,5.80037,29.5195,34.1
629,2011-09-22,00:00:00.00,4.99668,2.26091,4.98829,3.60672,6.22768,31.2306,30.8
630,2011-09-23,00:00:00.00,0.0979539,2.49381,5.56014,4.03465,6.88032,34.317,33.8
631,2011-09-24,00:00:00.00,10.0875,2.43375,5.72531,4.14453,7.29785,36.7693,28.6
632,2011-09-25,00:00:00.00,0.131416,2.29274,5.52449,3.96791,7.29091,37.1944,28.9
633,2011-09-26,00:00:00.00,0.0935351,2.27606,5.36419,3.84405,7.1017,36.4898,26.7
634,2011-09-27,00:00:00.00,4.40124,2.29549,5.34795,3.84821,6.97728,35.9268,25.7
635,2011-09-28,00:00:00.00,13.1592,2.24162,5.29124,3.81295,6.90362,35.5046,30.9
636,2011-09-29,00:00:00.00,2.20691,2.23842,5.25259,3.77655,6.86259,35.1436,37.8
637,2011-09-30,00:00:00.00,2.9645,2.38668,5.44365,3.91604,6.98895,35.5669,32.8
638,2011-10-01,00:00:00.00,8.50284,2.50293,5.72643,4.13069,7.26402,36.8901,34
639,2011-10-02,00:00:00.00,0.44706,2.46926,5.81267,4.18481,7.46146,38.0272,31.8
640,2011-10-03,00:00:00.00,4.38115,2.44437,5.77603,4.13886,7.50896,38.4076,30.9
641,2011-10-04,00:00:00.00,4.41914,2.46107,5.76318,4.12999,7.48893,38.4555,32.4
642,2011-10-05,00:00:00.00,0.0412851,2.4442,5.74914,4.12759,7.45628,38.3947,32.6
643,2011-10-06,00:00:00.00,0.00267602,2.42008,5.70334,4.09367,7.42021,38.1808,30.7
644,2011-10-07,00:00:00.00,0.00957051,2.36454,5.60038,4.01892,7.3262,37.7636,28.5
645,2011-10-08,00:00:00.00,0.00281287,2.26831,5.41916,3.88699,7.13711,36.9651,27.2
646,2011-10-09,00:00:00.00,0.00728724,2.18029,5.20672,3.73285,6.89111,35.799,28.3
647,2011-10-10,00:00:00.00,2.33862e-308,2.12279,5.03568,3.61354,6.6544,34.5824,26.3
648,2011-10-11,00:00:00.00,0.0365109,2.08516,4.92163,3.53657,6.47199,33.5743,24.8
649,2011-10-12,00:00:00.00,0.0220601,2.05281,4.8381,3.47899,6.34333,32.8156,24.5
650,2011-10-13,00:00:00.00,11.7207,2.03675,4.78735,3.44141,6.25813,32.289,24.8
651,2011-10-14,00:00:00.00,4.28922,2.09134,4.8494,3.48518,6.27417,32.2245,32.3
652,2011-10-15,00:00:00.00,27.7617,2.3116,5.20033,3.74225,6.56207,33.3506,47.6
653,2011-10-16,00:00:00.00,6.56815,2.71369,5.94866,4.29206,7.28498,36.5404,67.8
654,2011-10-17,00:00:00.00,2.78533,3.26719,7.15464,5.14165,8.61789,42.6103,63.2
655,2011-10-18,00:00:00.00,0.240212,3.65021,8.29834,5.98919,10.2025,50.1436,67.5
656,2011-10-19,00:00:00.00,0.445862,3.49448,8.36601,6.00984,10.8625,54.5367,57
657,2011-10-20,00:00:00.00,12.3089,3.09754,7.56304,5.38336,10.1692,53.221,50.7
658,2011-10-21,00:00:00.00,31.0397,2.95898,7.04606,5.0497,9.30186,49.6908,98.2
659,2011-10-22,00:00:00.00,0.961472,3.39496,7.6722,5.47057,9.61712,49.8178,216
660,2011-10-23,00:00:00.00,0.122785,4.32241,9.51029,6.9096,11.5231,56.9233,208
661,2011-10-24,00:00:00.00,0.0142904,4.78889,10.9705,8.00861,13.7833,67.2782,131
662,2011-10-25,00:00:00.00,4.06386,4.37877,10.6571,7.56611,14.1002,71.7051,77.3
663,2011-10-26,00:00:00.00,11.5776,3.858,9.45512,6.63476,12.5908,67.6513,60.9
664,2011-10-27,00:00:00.00,4.6714,3.74472,8.86515,6.29905,11.5109,62.0301,60.6
665,2011-10-28,00:00:00.00,0.874088,4.01768,9.26148,6.65987,11.7562,61.1585,91
666,2011-10-29,00:00:00.00,0.0834068,4.26517,9.87991,7.11992,12.5708,64.1383,92.8
667,2011-10-30,00:00:00.00,0.0536974,4.15586,9.88285,7.06224,12.8317,66.0815,87.2
668,2011-10-31,00:00:00.00,0.0604498,3.86764,9.31433,6.60217,12.2366,64.5036,78.8
669,2011-11-01,00:00:00.00,0.0789114,3.63795,8.71465,6.1817,11.4086,60.9206,70.4
670,2011-11-02,00:00:00.00,0.0419995,3.50831,8.33837,5.93697,10.8469,57.7196,64
671,2011-11-03,00:00:00.00,0.00107112,3.42663,8.11591,5.79239,10.5371,55.6139,60
672,2011-11-04,00:00:00.00,0.0677574,3.35555,7.94455,5.6779,10.3135,54.2,58.1
673,2011-11-05,00:00:00.00,0.00538837,3.28746,7.80844,5.56492,10.1106,53.0643,50.4
674,2011-11-06,00:00:00.00,0.00100741,3.22221,7.67984,5.45364,9.91487,52.0321,50.5
675,2011-11-07,00:00:00.00,5.81671e-308,3.15972,7.52293,5.34705,9.72839,51.0434,46.3
676,2011-11-08,00:00:00.00,0.136277,3.09984,7.37099,5.25344,9.55145,50.0568,43.8
677,2011-11-09,00:00:00.00,1.02268,3.04236,7.23116,5.16238,9.37933,49.1145,39.7
678,2011-11-10,00:00:00.00,4.87429,2.99509,7.10974,5.07539,9.22207,48.2584,37.5
679,2011-11-11,00:00:00.00,0.954319,2.98438,7.06512,5.03252,9.12097,47.6281,39.9
680,2011-11-12,00:00:00.00,1.51965,3.03191,7.14771,5.07191,9.1419,47.5648,36.8
681,2011-11-13,00:00:00.00,0.0160445,3.0619,7.23329,5.1326,9.22993,47.9374,35.3
682,2011-11-14,00:00:00.00,0.770713,3.00064,7.14755,5.09507,9.21319,47.9727,34.3
683,2011-11-15,00:00:00.00,8.66358,2.92056,6.97243,4.97506,9.05785,47.3266,36.6
684,2011-11-16,00:00:00.00,0.0715579,2.92797,6.92221,4.92486,8.93875,46.6865,43.5
685,2011-11-17,00:00:00.00,0.0533261,3.06977,7.15863,5.06994,9.08049,47.1054,40.1
686,2011-11-18,00:00:00.00,0.586157,3.17449,7.44812,5.27379,9.3871,48.4548,39.2
687,2011-11-19,00:00:00.00,0.0464106,3.07867,7.37593,5.25056,9.47179,49.1354,35.9
688,2011-11-20,00:00:00.00,0.0873726,2.91691,7.03559,5.02271,9.21346,48.2363,36.8
689,2011-11-21,00:00:00.00,0.770805,2.80935,6.75189,4.80372,8.82457,46.5277,36.1
690,2011-11-22,00:00:00.00,0.00710832,2.75033,6.585,4.66901,8.52033,44.9794,35.3
691,2011-11-23,00:00:00.00,5.72802,2.71307,6.47411,4.59247,8.34167,43.8775,34.7
692,2011-11-24,00:00:00.00,6.71865,2.6955,6.41215,4.55031,8.24463,43.2087,45.7
693,2011-11-25,00:00:00.00,0.0241806,2.72984,6.43742,4.57257,8.24901,43.0426,47.1
694,2011-11-26,00:00:00.00,0.022084,2.81649,6.58089,4.68153,8.39219,43.5343,45.8
695,2011-11-27,00:00:00.00,0.453401,2.88552,6.75063,4.80949,8.60264,44.4842,43.8
696,2011-11-28,00:00:00.00,16.6609,2.94569,6.90776,4.92048,8.81346,45.5177,43.9
697,2011-11-29,00:00:00.00,3.19742,3.11634,7.25481,5.13123,9.1477,47.0479,59.6
698,2011-11-30,00:00:00.00,50.8273,3.60803,8.22138,5.84765,10.0894,51.001,118
699,2011-12-01,00:00:00.00,4.20531,4.60823,10.1996,7.3963,12.3257,60.3041,386
700,2011-12-02,00:00:00.00,0.00121292,6.24056,13.5415,9.93472,16.4026,78.1358,476
701,2011-12-03,00:00:00.00,1.10364,7.20846,16.3883,11.9208,20.5129,99.7214,402
702,2011-12-04,00:00:00.00,0.611808,6.52925,16.1544,11.3788,21.0654,108.311,240
703,2011-12-05,00:00:00.00,15.9719,5.55925,13.9967,9.64396,18.4633,99.5988,144
704,2011-12-06,00:00:00.00,10.6234,5.3063,12.7321,8.93028,16.408,89.0151,176
705,2011-12-07,00:00:00.00,2.90321,5.97619,13.6118,9.76812,17.0228,88.6078,277
706,2011-12-08,00:00:00.00,0.12359,6.81993,15.521,11.2142,19.4295,97.9505,271
707,2011-12-09,00:00:00.00,0.551533,6.83027,16.2747,11.5976,20.8309,106.458,210
708,2011-12-10,00:00:00.00,2.81209,6.25707,15.3622,10.7504,19.984,105.213,161
709,2011-12-11,00:00:00.00,0.225274,5.72431,14.0112,9.78745,18.1826,97.6482,133
710,2011-12-12,00:00:00.00,0.00548899,5.41945,13.0932,9.19865,16.8831,90.5705,101
711,2011-12-13,00:00:00.00,9.2057e-308,5.24042,12.5763,8.87123,16.1879,85.9762,83.3
712,2011-12-14,00:00:00.00,0.0015287,5.09996,12.2149,8.62852,15.7083,83.085,72.5
713,2011-12-15,00:00:00.00,10.2461,4.99345,11.9341,8.43711,15.3433,80.9291,63.1
714,2011-12-16,00:00:00.00,13.0848,5.0842,11.9832,8.50853,15.2998,80.1586,81.5
715,2011-12-17,00:00:00.00,1.16625,5.68059,12.9906,9.32127,16.3027,83.7179,236
716,2011-12-18,00:00:00.00,0.438774,6.70818,15.1048,10.932,18.8106,94.3199,292
717,2011-12-19,00:00:00.00,1.57444,7.13651,16.6512,11.9606,21.1034,106.495,219
718,2011-12-20,00:00:00.00,0.189072,6.6185,16.1986,11.3963,21.0263,109.426,150
719,2011-12-21,00:00:00.00,0.0905499,5.98561,14.7237,10.2601,19.1907,102.592,103
720,2011-12-22,00:00:00.00,6.39976,5.61963,13.6031,9.54989,17.5577,94.4549,80.9
721,2011-12-23,00:00:00.00,0.870092,5.49991,13.1331,9.27864,16.8672,89.5546,80.3
722,2011-12-24,00:00:00.00,0.704566,5.54744,13.1232,9.3101,16.7717,87.9738,90.7
723,2011-12-25,00:00:00.00,0.0711203,5.53912,13.1657,9.34011,16.8444,88.0086,95.8
724,2011-12-26,00:00:00.00,0.76768,5.36279,12.8859,9.10135,16.6011,87.095,82.7
725,2011-12-27,00:00:00.00,0.292946,5.15106,12.3978,8.73873,16.0037,84.5445,70.7
726,2011-12-28,00:00:00.00,10.2107,5.00344,11.9857,8.46324,15.4308,81.6462,66.2
727,2011-12-29,00:00:00.00,1.35946,4.95895,11.8029,8.35425,15.1342,79.6924,65.2
728,2011-12-30,00:00:00.00,4.35846,5.03977,11.8997,8.44751,15.1847,79.3599,55.4
729,2011-12-31,00:00:00.00,6.82368,5.07722,12.0271,8.54562,15.3736,80.0556,57.3
730,2012-01-01,00:00:00.00,2.42577,5.00147,11.9378,8.45626,15.3429,80.1384,68.3
731,2012-01-02,00:00:00.00,10.4034,5.01682,11.8914,8.42715,15.2351,79.7151,86.8
732,2012-01-03,00:00:00.00,2.79744,5.14935,12.111,8.61773,15.4284,80.3056,158
733,2012-01-04,00:00:00.00,0.346489,5.29701,12.4696,8.87357,15.8713,82.1761,210
734,2012-01-05,00:00:00.00,0.0467012,5.29384,12.5904,8.93042,16.1144,83.6966,153
735,2012-01-06,00:00:00.00,0.0341971,5.06445,12.2219,8.62216,15.7815,82.8656,126
736,2012-01-07,00:00:00.00,0.00472298,4.82324,11.6371,8.19117,15.0563,79.8273,103
737,2012-01-08,00:00:00.00,0.0522451,4.65975,11.1747,7.88983,14.4109,76.5058,86.8
738,2012-01-09,00:00:00.00,0.0792282,4.55054,10.8798,7.69316,14.004,74.0063,74.2
739,2012-01-10,00:00:00.00,0.0303272,4.46437,10.6559,7.54006,13.7079,72.211,74.6
740,2012-01-11,00:00:00.00,0.0930322,4.37879,10.4465,7.3979,13.4422,70.729,69.5
741,2012-01-12,00:00:00.00,0.233608,4.29662,10.2459,7.25723,13.1909,69.3557,65.6
742,2012-01-13,00:00:00.00,5.45389,4.27101,10.1456,7.1937,13.0249,68.3283,65.6
743,2012-01-14,00:00:00.00,1.79797,4.48861,10.4845,7.46852,13.3001,69.0191,76.7
744,2012-01-15,00:00:00.00,0.366661,5.1286,11.6674,8.3915,14.5535,73.8487,91.4
745,2012-01-16,00:00:00.00,0.0327044,5.54875,12.8602,9.24689,16.1951,81.6553,63.8
746,2012-01-17,00:00:00.00,2.20067,5.28312,12.8068,9.05275,16.5673,85.458,54.6
747,2012-01-18,00:00:00.00,10.4482,4.89085,11.9283,8.34951,15.5476,82.4988,69.7
748,2012-01-19,00:00:00.00,0.664996,4.77318,11.3954,8.0436,14.6549,78.1304,75.1
749,2012-01-20,00:00:00.00,5.3306,4.98291,11.6494,8.29526,14.7821,77.2382,73.1
750,2012-01-21,00:00:00.00,1.38492,5.13211,12.0721,8.60887,15.36,79.3021,63.9
751,2012-01-22,00:00:00.00,1.21227,4.95563,11.9334,8.436,15.3815,80.1443,55.9
752,2012-01-23,00:00:00.00,0.00952102,4.70854,11.3818,8.00222,14.7398,77.976,55.5
753,2012-01-24,00:00:00.00,6.52989,4.55586,10.9179,7.70921,14.0812,74.7938,62.4
754,2012-01-25,00:00:00.00,0.77031,4.54901,10.7843,7.64814,13.8294,72.8333,91.3
755,2012-01-26,00:00:00.00,1.06161,4.69166,11.0119,7.8406,14.0229,72.9816,107
756,2012-01-27,00:00:00.00,2.1204,4.76671,11.2554,8.01447,14.3639,74.3863,88.8
757,2012-01-28,00:00:00.00,8.89211,4.64037,11.1225,7.87407,14.3372,74.7686,88
758,2012-01-29,00:00:00.00,4.85436,4.5124,10.8066,7.63124,13.9475,73.3889,92.8
759,2012-01-30,00:00:00.00,4.08897,4.51068,10.6945,7.58225,13.7038,72.0236,80.6
760,2012-01-31,00:00:00.00,6.49337,4.51857,10.7156,7.6091,13.7145,71.6467,64.6
761,2012-02-01,00:00:00.00,0.678007,4.42359,10.5639,7.4852,13.6062,71.1859,60.8
762,2012-02-02,00:00:00.00,0.0334147,4.28558,10.2534,7.2566,13.2522,69.7359,87.3
763,2012-02-03,00:00:00.00,0.000744588,4.17678,9.97237,7.05993,12.8634,67.812,186
764,2012-02-04,00:00:00.00,0.0111714,4.09691,9.7684,6.91941,12.5739,66.1691,161
765,2012-02-05,00:00:00.00,0.0229575,4.02994,9.59943,6.80373,12.3548,64.9093,128
766,2012-02-06,00:00:00.00,0.000401953,3.96523,9.44378,6.69515,12.1558,63.8234,99.5
767,2012-02-07,00:00:00.00,0.00760076,3.9032,9.29229,6.58953,11.9637,62.7883,87.8
768,2012-02-08,00:00:00.00,0.0298346,3.84306,9.14926,6.48799,11.7779,61.7946,85
769,2012-02-09,00:00:00.00,5.31544e-308,3.78513,9.01562,6.38975,11.5985,60.847,79.3
770,2012-02-10,00:00:00.00,7.92352e-308,3.72907,8.88054,6.29488,11.4253,59.9386,73
771,2012-02-11,00:00:00.00,1.7689,3.67506,8.7475,6.20335,11.2581,59.0558,68.2
772,2012-02-12,00:00:00.00,5.53046,3.62283,8.6276,6.11493,11.0966,58.2011,61.7
773,2012-02-13,00:00:00.00,2.51912,3.57236,8.51043,6.02948,10.9406,57.3905,48.1
774,2012-02-14,00:00:00.00,0.0106767,3.52357,8.38778,5.94684,10.7897,56.6031,48.7
775,2012-02-15,00:00:00.00,0.435126,3.47641,8.26995,5.867,10.6439,55.8211,53.9
776,2012-02-16,00:00:00.00,0.331403,3.43067,8.15746,5.7908,10.5031,55.0608,49.6
777,2012-02-17,00:00:00.00,2.70854,3.38783,8.04985,5.72091,10.3704,54.336,49.5
778,2012-02-18,00:00:00.00,0.439852,3.35333,7.96178,5.66109,10.2551,53.6767,50.6
779,2012-02-19,00:00:00.00,5.57164,3.33295,7.9063,5.61984,10.1708,53.1648,49.9
780,2012-02-20,00:00:00.00,0.0694261,3.31485,7.86515,5.58891,10.1097,52.804,47.7
781,2012-02-21,00:00:00.00,0.000235484,3.28717,7.80959,5.54759,10.0428,52.4601,44.2
782,2012-02-22,00:00:00.00,2.23316,3.2499,7.7235,5.48866,9.9488,52.0105,43.3
783,2012-02-23,00:00:00.00,0.686027,3.20209,7.60986,5.41289,9.82485,51.404,46.3
784,2012-02-24,00:00:00.00,0.363781,3.15423,7.49448,5.33173,9.68787,50.6816,52.9
785,2012-02-25,00:00:00.00,10.4954,3.1217,7.4077,5.27336,9.56627,50.0028,60.2
786,2012-02-26,00:00:00.00,0.858731,3.1301,7.40336,5.26526,9.51652,49.6375,68.1
787,2012-02-27,00:00:00.00,0.0472832,3.19959,7.53122,5.34828,9.60553,49.9112,60.4
788,2012-02-28,00:00:00.00,0.0322509,3.2443,7.65291,5.44346,9.75685,50.6047,54.1
789,2012-02-29,00:00:00.00,0.0579392,3.18479,7.58331,5.39653,9.77141,50.8071,52.8
790,2012-03-01,00:00:00.00,0.0920137,3.09073,7.3806,5.25723,9.59422,50.1064,54.6
791,2012-03-02,00:00:00.00,0.0724747,3.02411,7.19489,5.13531,9.35563,49.028,62.7
792,2012-03-03,00:00:00.00,5.44486,2.98863,7.08557,5.0557,9.18148,48.1011,68.6
793,2012-03-04,00:00:00.00,6.54706,3.00453,7.08776,5.04771,9.12674,47.6107,107
794,2012-03-05,00:00:00.00,0.711552,3.11984,7.30409,5.1738,9.27524,48.0538,161
795,2012-03-06,00:00:00.00,0.0292479,3.29607,7.69618,5.45331,9.65752,49.707,111
796,2012-03-07,00:00:00.00,0.164688,3.35041,7.90968,5.62739,10.0304,51.5969,78
797,2012-03-08,00:00:00.00,0.0240497,3.2322,7.72696,5.50546,10.0353,52.031,66.2
798,2012-03-09,00:00:00.00,5.94292,3.22212,7.60663,5.42318,9.85704,51.4264,86.2
799,2012-03-10,00:00:00.00,2.598,3.86209,8.68637,6.23668,10.7311,54.3964,170
800,2012-03-11,00:00:00.00,0.0849008,5.72693,12.1232,8.92249,14.3756,68.4987,127
801,2012-03-12,00:00:00.00,0.000445592,7.04037,15.6759,11.539,19.3791,92.0809,87.3
802,2012-03-13,00:00:00.00,4.49874,6.61329,16.1255,11.4555,21.019,105.864,78.8
803,2012-03-14,00:00:00.00,5.89685,6.43569,15.3904,10.7966,19.9318,104.652,107
804,2012-03-15,00:00:00.00,0.0488247,7.95211,17.5912,12.7324,21.7143,110.646,192
805,2012-03-16,00:00:00.00,1.74219,9.37055,21.2254,15.3905,26.3729,131.007,194
806,2012-03-17,00:00:00.00,0.0617009,8.85854,21.5293,15.2928,27.9593,142.494,167
807,2012-03-18,00:00:00.00,0.00969475,7.73163,19.0755,13.3757,25.2547,134.232,120
808,2012-03-19,00:00:00.00,0.0535954,6.97375,16.9861,11.9307,22.2231,120.096,92.8
809,2012-03-20,00:00:00.00,0.0303352,6.58834,15.8597,11.1909,20.5217,109.778,79
810,2012-03-21,00:00:00.00,0.00148407,6.36617,15.1954,10.7745,19.6582,103.82,70.4
811,2012-03-22,00:00:00.00,0.00267317,6.15469,14.7006,10.4354,19.013,99.9925,65.2
812,2012-03-23,00:00:00.00,0.0547399,5.9669,14.227,10.0997,18.4188,96.7368,56.4
813,2012-03-24,00:00:00.00,0.398398,5.78118,13.7915,9.79558,17.8469,93.7012,53.5
814,2012-03-25,00:00:00.00,2.18677,5.61464,13.3929,9.50276,17.3138,90.8484,52.7
815,2012-03-26,00:00:00.00,0.0384901,5.45556,13.017,9.23698,16.832,88.2391,65
816,2012-03-27,00:00:00.00,0.00196554,5.31795,12.6839,8.99489,16.3811,85.8853,66.1
817,2012-03-28,00:00:00.00,0.0591353,5.18209,12.38,8.76933,15.9659,83.7472,55.3
818,2012-03-29,00:00:00.00,0.223348,5.04861,12.0477,8.54263,15.5587,81.68,48.8
819,2012-03-30,00:00:00.00,0.292364,4.91691,11.7221,8.32092,15.1555,79.568,44.1
820,2012-03-31,00:00:00.00,0.661912,4.79624,11.4416,8.1131,14.7723,77.5541,39.7
821,2012-04-01,00:00:00.00,0.0534672,4.68098,11.1653,7.91846,14.417,75.6939,38.6
822,2012-04-02,00:00:00.00,2.92417,4.57712,10.8992,7.73898,14.0879,73.9175,38.7
823,2012-04-03,00:00:00.00,0.00755793,4.49213,10.6782,7.58822,13.7951,72.2995,39.3
824,2012-04-04,00:00:00.00,0.0149678,4.43389,10.5083,7.48015,13.5713,70.9751,38
825,2012-04-05,00:00:00.00,0.00181313,4.36712,10.3519,7.37417,13.3807,69.8702,37
826,2012-04-06,00:00:00.00,0.000837601,4.26969,10.1522,7.22006,13.1361,68.638,36.2
827,2012-04-07,00:00:00.00,0.000199962,4.1633,9.90884,7.041,12.8266,67.1566,34.3
828,2012-04-08,00:00:00.00,0.000172783,4.06948,9.66513,6.87793,12.518,65.5874,30.7
829,2012-04-09,00:00:00.00,0.0850054,3.98532,9.4515,6.73442,12.247,64.1042,29.9
830,2012-04-10,00:00:00.00,0.0560827,3.90719,9.2636,6.60119,12.0018,62.7396,29.8
831,2012-04-11,00:00:00.00,0.376269,3.83123,9.08921,6.4731,11.7677,61.4782,29.6
832,2012-04-12,00:00:00.00,0.074124,3.75829,8.91663,6.34921,11.5416,60.2905,29.6
833,2012-04-13,00:00:00.00,0.00129176,3.68783,8.7412,6.22999,11.3235,59.1423,28.6
834,2012-04-14,00:00:00.00,0.0271043,3.6201,8.57145,6.11515,11.1135,58.0143,28.4
835,2012-04-15,00:00:00.00,0.332326,3.5544,8.40322,6.004,10.9108,56.908,27.9
836,2012-04-16,00:00:00.00,3.0162,3.49093,8.23492,5.89648,10.7144,55.8209,29.1
837,2012-04-17,00:00:00.00,0.00761108,3.4306,8.07976,5.79545,10.5266,54.7665,31.4
838,2012-04-18,00:00:00.00,0.00115517,3.37454,7.96151,5.70389,10.3518,53.7921,29.7
839,2012-04-19,00:00:00.00,0.00833943,3.31956,7.85543,5.61392,10.1867,52.9304,28.4
840,2012-04-20,00:00:00.00,0.0482328,3.26243,7.70839,5.51854,10.021,52.1013,27.3
841,2012-04-21,00:00:00.00,1.97584,3.20544,7.55188,5.42228,9.8542,51.1989,26.5
842,2012-04-22,00:00:00.00,5.30166,3.15805,7.44507,5.33788,9.70153,50.3103,29.5
843,2012-04-23,00:00:00.00,0.00475419,3.14444,7.40807,5.29902,9.60312,49.7206,30.6
844,2012-04-24,00:00:00.00,5.47803,3.18943,7.47776,5.34721,9.62668,49.7113,29.4
845,2012-04-25,00:00:00.00,1.69138,3.24079,7.60015,5.43392,9.74895,50.215,30.2
846,2012-04-26,00:00:00.00,0.0620002,3.24679,7.64308,5.46869,9.8487,50.7303,31.7
847,2012-04-27,00:00:00.00,1.07927,3.20644,7.56635,5.4196,9.8267,50.7479,31.6
848,2012-04-28,00:00:00.00,0.153528,3.1149,7.39222,5.2948,9.64886,50.0653,30.5
849,2012-04-29,00:00:00.00,0.00052138,3.01914,7.17624,5.14544,9.38916,48.906,29.1
850,2012-04-30,00:00:00.00,0.0800107,2.95085,6.99076,5.01579,9.14337,47.6806,27.9
851,2012-05-01,00:00:00.00,10.3499,2.91817,6.88644,4.93562,8.96889,46.6808,27.3
852,2012-05-02,00:00:00.00,0.473172,2.97193,6.9261,4.96778,8.96183,46.3459,31.7
853,2012-05-03,00:00:00.00,0.252061,3.15379,7.24505,5.18506,9.2439,47.3023,31.6
854,2012-05-04,00:00:00.00,9.29377,3.29512,7.61133,5.47522,9.682,49.2202,31
855,2012-05-05,00:00:00.00,5.54202,3.26957,7.67225,5.53715,9.93815,50.6002,35.3
856,2012-05-06,00:00:00.00,0.00496816,3.28072,7.67607,5.51395,9.99644,51.0736,89.6
857,2012-05-07,00:00:00.00,0.00743664,3.34623,7.79825,5.60124,10.0639,51.5594,93
858,2012-05-08,00:00:00.00,0.710506,3.28659,7.74957,5.56902,10.0723,51.7734,58.4
859,2012-05-09,00:00:00.00,6.7061,3.13961,7.45417,5.36214,9.82407,50.8064,50.1
860,2012-05-10,00:00:00.00,2.66408,3.04795,7.18917,5.18221,9.47699,49.2364,44.6
861,2012-05-11,00:00:00.00,0.00140573,3.06465,7.16248,5.14928,9.32866,48.2848,35.8
862,2012-05-12,00:00:00.00,0.0611949,3.08594,7.21919,5.17762,9.33476,48.0907,36.9
863,2012-05-13,00:00:00.00,0.328519,3.01613,7.10868,5.12732,9.27894,47.8215,35.1
864,2012-05-14,00:00:00.00,0.45007,2.91424,6.90062,4.97964,9.08313,46.9176,33.8
865,2012-05-15,00:00:00.00,0.0026023,2.83745,6.71503,4.82981,8.82367,45.6748,28.8
866,2012-05-16,00:00:00.00,0.0048897,2.78305,6.559,4.72245,8.59945,44.5054,27
867,2012-05-17,00:00:00.00,1.06193,2.73731,6.43957,4.63994,8.43146,43.5129,26.3
868,2012-05-18,00:00:00.00,8.03728e-308,2.69187,6.33979,4.56366,8.29054,42.7027,26.2
