# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-08-07 11:19:40 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04160600 BELLE RIVER AT MEMPHIS, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04160600
#            TS   parameter     statistic     Description
#         70951       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	70951_00060_00003	70951_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04160600	1962-10-01	10.0	A
USGS	04160600	1962-10-02	10.0	A
USGS	04160600	1962-10-03	10.0	A
USGS	04160600	1962-10-04	12.0	A
USGS	04160600	1962-10-05	11.0	A
USGS	04160600	1962-10-06	11.0	A
USGS	04160600	1962-10-07	11.0	A
USGS	04160600	1962-10-08	11.0	A
USGS	04160600	1962-10-09	11.0	A
USGS	04160600	1962-10-10	11.0	A
USGS	04160600	1962-10-11	14.0	A
USGS	04160600	1962-10-12	14.0	A
USGS	04160600	1962-10-13	21.0	A
USGS	04160600	1962-10-14	30.0	A
USGS	04160600	1962-10-15	24.0	A
USGS	04160600	1962-10-16	17.0	A
USGS	04160600	1962-10-17	13.0	A
USGS	04160600	1962-10-18	10.0	A
USGS	04160600	1962-10-19	9.40	A
USGS	04160600	1962-10-20	9.40	A
USGS	04160600	1962-10-21	10.0	A
USGS	04160600	1962-10-22	17.0	A
USGS	04160600	1962-10-23	21.0	A
USGS	04160600	1962-10-24	23.0	A
USGS	04160600	1962-10-25	23.0	A
USGS	04160600	1962-10-26	20.0	A
USGS	04160600	1962-10-27	16.0	A
USGS	04160600	1962-10-28	15.0	A
USGS	04160600	1962-10-29	14.0	A
USGS	04160600	1962-10-30	14.0	A
USGS	04160600	1962-10-31	14.0	A
USGS	04160600	1962-11-01	14.0	A
USGS	04160600	1962-11-02	14.0	A
USGS	04160600	1962-11-03	13.0	A
USGS	04160600	1962-11-04	13.0	A
USGS	04160600	1962-11-05	12.0	A
USGS	04160600	1962-11-06	11.0	A
USGS	04160600	1962-11-07	11.0	A
USGS	04160600	1962-11-08	11.0	A
USGS	04160600	1962-11-09	11.0	A
USGS	04160600	1962-11-10	20.0	A
USGS	04160600	1962-11-11	27.0	A
USGS	04160600	1962-11-12	25.0	A
USGS	04160600	1962-11-13	26.0	A
USGS	04160600	1962-11-14	17.0	A
USGS	04160600	1962-11-15	15.0	A
USGS	04160600	1962-11-16	14.0	A
USGS	04160600	1962-11-17	14.0	A
USGS	04160600	1962-11-18	13.0	A
USGS	04160600	1962-11-19	13.0	A
USGS	04160600	1962-11-20	12.0	A
USGS	04160600	1962-11-21	13.0	A
USGS	04160600	1962-11-22	12.0	A
USGS	04160600	1962-11-23	12.0	A
USGS	04160600	1962-11-24	12.0	A
USGS	04160600	1962-11-25	12.0	A
USGS	04160600	1962-11-26	12.0	A
USGS	04160600	1962-11-27	12.0	A
USGS	04160600	1962-11-28	10.0	A
USGS	04160600	1962-11-29	11.0	A
USGS	04160600	1962-11-30	11.0	A
USGS	04160600	1962-12-01	11.0	A
USGS	04160600	1962-12-02	11.0	A
USGS	04160600	1962-12-03	11.0	A
USGS	04160600	1962-12-04	12.0	A
USGS	04160600	1962-12-05	12.0	A
USGS	04160600	1962-12-06	14.0	A
