# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 18:59:36 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04122500 PERE MARQUETTE RIVER AT SCOTTVILLE, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04122500
#            TS   parameter     statistic     Description
#         70591       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	70591_00060_00003	70591_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04122500	2000-01-01	550	A:e
USGS	04122500	2000-01-02	550	A:e
USGS	04122500	2000-01-03	584	A
USGS	04122500	2000-01-04	632	A
USGS	04122500	2000-01-05	642	A
USGS	04122500	2000-01-06	623	A
USGS	04122500	2000-01-07	589	A
USGS	04122500	2000-01-08	555	A
USGS	04122500	2000-01-09	538	A
USGS	04122500	2000-01-10	565	A
USGS	04122500	2000-01-11	626	A
USGS	04122500	2000-01-12	676	A
USGS	04122500	2000-01-13	688	A
USGS	04122500	2000-01-14	602	A
USGS	04122500	2000-01-15	550	A:e
USGS	04122500	2000-01-16	550	A:e
USGS	04122500	2000-01-17	530	A
USGS	04122500	2000-01-18	500	A:e
USGS	04122500	2000-01-19	500	A:e
USGS	04122500	2000-01-20	550	A:e
USGS	04122500	2000-01-21	550	A:e
USGS	04122500	2000-01-22	550	A:e
USGS	04122500	2000-01-23	500	A:e
USGS	04122500	2000-01-24	500	A:e
USGS	04122500	2000-01-25	550	A:e
USGS	04122500	2000-01-26	550	A:e
USGS	04122500	2000-01-27	550	A:e
USGS	04122500	2000-01-28	550	A:e
USGS	04122500	2000-01-29	550	A:e
USGS	04122500	2000-01-30	550	A:e
USGS	04122500	2000-01-31	550	A:e
