# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 18:59:12 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04136000 AU SABLE RIVER NEAR RED OAK, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04136000
#            TS   parameter     statistic     Description
#         70704       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	70704_00060_00003	70704_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04136000	2000-01-01	620	A:e
USGS	04136000	2000-01-02	640	A:e
USGS	04136000	2000-01-03	643	A
USGS	04136000	2000-01-04	640	A
USGS	04136000	2000-01-05	607	A
USGS	04136000	2000-01-06	606	A
USGS	04136000	2000-01-07	596	A
USGS	04136000	2000-01-08	585	A
USGS	04136000	2000-01-09	590	A
USGS	04136000	2000-01-10	610	A
USGS	04136000	2000-01-11	649	A
USGS	04136000	2000-01-12	640	A
USGS	04136000	2000-01-13	619	A
USGS	04136000	2000-01-14	580	A:e
USGS	04136000	2000-01-15	623	A
USGS	04136000	2000-01-16	591	A
USGS	04136000	2000-01-17	490	A:e
USGS	04136000	2000-01-18	520	A:e
USGS	04136000	2000-01-19	590	A:e
USGS	04136000	2000-01-20	596	A
USGS	04136000	2000-01-21	500	A:e
USGS	04136000	2000-01-22	480	A:e
USGS	04136000	2000-01-23	560	A:e
USGS	04136000	2000-01-24	580	A:e
USGS	04136000	2000-01-25	600	A:e
USGS	04136000	2000-01-26	560	A:e
USGS	04136000	2000-01-27	520	A:e
USGS	04136000	2000-01-28	560	A:e
USGS	04136000	2000-01-29	580	A:e
USGS	04136000	2000-01-30	590	A:e
USGS	04136000	2000-01-31	600	A:e
USGS	04136000	2000-02-01	590	A:e
USGS	04136000	2000-02-02	580	A:e
USGS	04136000	2000-02-03	600	A:e
USGS	04136000	2000-02-04	600	A:e
USGS	04136000	2000-02-05	580	A:e
USGS	04136000	2000-02-06	550	A:e
USGS	04136000	2000-02-07	600	A:e
USGS	04136000	2000-02-08	530	A:e
USGS	04136000	2000-02-09	580	A:e
USGS	04136000	2000-02-10	590	A:e
USGS	04136000	2000-02-11	580	A:e
USGS	04136000	2000-02-12	500	A:e
USGS	04136000	2000-02-13	580	A:e
USGS	04136000	2000-02-14	600	A:e
USGS	04136000	2000-02-15	600	A:e
USGS	04136000	2000-02-16	600	A:e
USGS	04136000	2000-02-17	539	A
USGS	04136000	2000-02-18	570	A:e
USGS	04136000	2000-02-19	589	A
USGS	04136000	2000-02-20	559	A
USGS	04136000	2000-02-21	542	A
USGS	04136000	2000-02-22	570	A
USGS	04136000	2000-02-23	598	A
USGS	04136000	2000-02-24	650	A
USGS	04136000	2000-02-25	744	A
USGS	04136000	2000-02-26	889	A
USGS	04136000	2000-02-27	1160	A
USGS	04136000	2000-02-28	1140	A
USGS	04136000	2000-02-29	1030	A
USGS	04136000	2000-03-01	994	A
USGS	04136000	2000-03-02	948	A
USGS	04136000	2000-03-03	862	A
USGS	04136000	2000-03-04	806	A
USGS	04136000	2000-03-05	768	A
USGS	04136000	2000-03-06	742	A
USGS	04136000	2000-03-07	729	A
USGS	04136000	2000-03-08	742	A
USGS	04136000	2000-03-09	815	A
USGS	04136000	2000-03-10	856	A
USGS	04136000	2000-03-11	802	A
USGS	04136000	2000-03-12	762	A
USGS	04136000	2000-03-13	721	A
USGS	04136000	2000-03-14	704	A
USGS	04136000	2000-03-15	702	A
USGS	04136000	2000-03-16	709	A
USGS	04136000	2000-03-17	696	A
USGS	04136000	2000-03-18	663	A
USGS	04136000	2000-03-19	642	A
USGS	04136000	2000-03-20	647	A
USGS	04136000	2000-03-21	660	A
USGS	04136000	2000-03-22	666	A
USGS	04136000	2000-03-23	672	A
USGS	04136000	2000-03-24	674	A
USGS	04136000	2000-03-25	691	A
USGS	04136000	2000-03-26	685	A
USGS	04136000	2000-03-27	694	A
USGS	04136000	2000-03-28	681	A
USGS	04136000	2000-03-29	663	A
USGS	04136000	2000-03-30	645	A
USGS	04136000	2000-03-31	628	A
USGS	04136000	2000-04-01	618	A
USGS	04136000	2000-04-02	615	A
USGS	04136000	2000-04-03	614	A
USGS	04136000	2000-04-04	614	A
USGS	04136000	2000-04-05	606	A
USGS	04136000	2000-04-06	607	A
USGS	04136000	2000-04-07	607	A
USGS	04136000	2000-04-08	619	A
USGS	04136000	2000-04-09	620	A
USGS	04136000	2000-04-10	617	A
USGS	04136000	2000-04-11	615	A
USGS	04136000	2000-04-12	610	A
USGS	04136000	2000-04-13	605	A
USGS	04136000	2000-04-14	604	A
USGS	04136000	2000-04-15	602	A
USGS	04136000	2000-04-16	615	A
USGS	04136000	2000-04-17	620	A
USGS	04136000	2000-04-18	617	A
USGS	04136000	2000-04-19	609	A
USGS	04136000	2000-04-20	641	A
