    Daily Discharge (m3/s) (PARAM = 1) 
 ID,PARAM,Date,Value,SYM 
02BF002,1,1967/11/01,21.90,A
02BF002,1,1967/11/02,27.70,
02BF002,1,1967/11/03,32.00,
02BF002,1,1967/11/04,29.40,
02BF002,1,1967/11/05,26.70,
02BF002,1,1967/11/06,24.20,
02BF002,1,1967/11/07,22.10,
02BF002,1,1967/11/08,20.20,
02BF002,1,1967/11/09,19.10,
02BF002,1,1967/11/10,17.70,
02BF002,1,1967/11/11,22.80,
02BF002,1,1967/11/12,32.30,
02BF002,1,1967/11/13,30.30,
02BF002,1,1967/11/14,27.10,
02BF002,1,1967/11/15,24.70,
02BF002,1,1967/11/16,24.20,
02BF002,1,1967/11/17,22.20,
02BF002,1,1967/11/18,20.80,
02BF002,1,1967/11/19,19.70,
02BF002,1,1967/11/20,18.40,
02BF002,1,1967/11/21,17.70,
02BF002,1,1967/11/22,17.00,
02BF002,1,1967/11/23,16.60,
02BF002,1,1967/11/24,16.10,
02BF002,1,1967/11/25,15.70,
02BF002,1,1967/11/26,15.70,
02BF002,1,1967/11/27,15.80,
02BF002,1,1967/11/28,15.70,
02BF002,1,1967/11/29,15.70,
02BF002,1,1967/11/30,15.40,
02BF002,1,1967/12/01,15.40,
02BF002,1,1967/12/02,14.80,
02BF002,1,1967/12/03,14.50,
02BF002,1,1967/12/04,14.20,
02BF002,1,1967/12/05,14.00,
02BF002,1,1967/12/06,12.80,
02BF002,1,1967/12/07,12.20,
02BF002,1,1967/12/08,12.30,
02BF002,1,1967/12/09,12.50,B
02BF002,1,1967/12/10,12.90,B
02BF002,1,1967/12/11,13.00,B
02BF002,1,1967/12/12,13.00,B
02BF002,1,1967/12/13,12.90,B
02BF002,1,1967/12/14,12.80,B
02BF002,1,1967/12/15,11.60,B
02BF002,1,1967/12/16,10.70,B
02BF002,1,1967/12/17,9.83,B
02BF002,1,1967/12/18,8.89,B
02BF002,1,1967/12/19,8.38,B
02BF002,1,1967/12/20,8.89,B
02BF002,1,1967/12/21,9.71,B
02BF002,1,1967/12/22,10.40,B
02BF002,1,1967/12/23,11.30,B
02BF002,1,1967/12/24,12.40,B
02BF002,1,1967/12/25,13.70,B
02BF002,1,1967/12/26,13.60,B
02BF002,1,1967/12/27,13.10,B
02BF002,1,1967/12/28,12.90,B
02BF002,1,1967/12/29,12.80,B
02BF002,1,1967/12/30,12.40,B
02BF002,1,1967/12/31,12.10,B
02BF002,1,1968/01/01,11.90,B
02BF002,1,1968/01/02,11.60,B
02BF002,1,1968/01/03,11.40,B
02BF002,1,1968/01/04,11.20,B
02BF002,1,1968/01/05,11.00,B
02BF002,1,1968/01/06,10.70,B
02BF002,1,1968/01/07,10.50,B
02BF002,1,1968/01/08,10.30,B
02BF002,1,1968/01/09,10.10,B
02BF002,1,1968/01/10,9.94,B
02BF002,1,1968/01/11,9.71,B
02BF002,1,1968/01/12,9.60,B
02BF002,1,1968/01/13,9.40,B
02BF002,1,1968/01/14,9.23,B
02BF002,1,1968/01/15,9.06,B
02BF002,1,1968/01/16,8.89,B
02BF002,1,1968/01/17,8.72,B
02BF002,1,1968/01/18,8.55,B
02BF002,1,1968/01/19,8.38,B
02BF002,1,1968/01/20,8.21,B
02BF002,1,1968/01/21,8.13,B
02BF002,1,1968/01/22,7.96,B
02BF002,1,1968/01/23,7.87,B
02BF002,1,1968/01/24,7.70,B
02BF002,1,1968/01/25,7.62,B
02BF002,1,1968/01/26,7.45,B
02BF002,1,1968/01/27,7.28,B
02BF002,1,1968/01/28,7.19,B
02BF002,1,1968/01/29,7.11,B
02BF002,1,1968/01/30,7.33,B
02BF002,1,1968/01/31,7.45,B
02BF002,1,1968/02/01,7.53,B
02BF002,1,1968/02/02,7.62,B
02BF002,1,1968/02/03,7.96,B
02BF002,1,1968/02/04,8.30,B
02BF002,1,1968/02/05,8.72,B
02BF002,1,1968/02/06,8.38,B
02BF002,1,1968/02/07,7.96,B
02BF002,1,1968/02/08,7.62,B
02BF002,1,1968/02/09,7.36,B
