    Daily Discharge (m3/s) (PARAM = 1) 
 ID,PARAM,Date,Value,SYM 
02JC008,1,1968/04/01,,
02JC008,1,1968/04/02,,
02JC008,1,1968/04/03,,
02JC008,1,1968/04/04,,
02JC008,1,1968/04/05,,
02JC008,1,1968/04/06,,
02JC008,1,1968/04/07,,
02JC008,1,1968/04/08,,
02JC008,1,1968/04/09,,
02JC008,1,1968/04/10,,
02JC008,1,1968/04/11,,
02JC008,1,1968/04/12,,
02JC008,1,1968/04/13,,
02JC008,1,1968/04/14,,
02JC008,1,1968/04/15,,
02JC008,1,1968/04/16,,
02JC008,1,1968/04/17,,
02JC008,1,1968/04/18,,
02JC008,1,1968/04/19,,
02JC008,1,1968/04/20,,
02JC008,1,1968/04/21,,
02JC008,1,1968/04/22,,
02JC008,1,1968/04/23,,
02JC008,1,1968/04/24,,
02JC008,1,1968/04/25,69.10,
02JC008,1,1968/04/26,66.50,
02JC008,1,1968/04/27,60.00,
02JC008,1,1968/04/28,55.20,
02JC008,1,1968/04/29,51.30,
02JC008,1,1968/04/30,49.60,
02JC008,1,1968/05/01,47.90,
02JC008,1,1968/05/02,46.40,
02JC008,1,1968/05/03,45.00,
02JC008,1,1968/05/04,46.40,
02JC008,1,1968/05/05,46.20,
02JC008,1,1968/05/06,42.50,
02JC008,1,1968/05/07,39.60,
02JC008,1,1968/05/08,37.10,
02JC008,1,1968/05/09,35.40,
02JC008,1,1968/05/10,33.40,
02JC008,1,1968/05/11,31.70,
02JC008,1,1968/05/12,30.00,
02JC008,1,1968/05/13,28.30,
02JC008,1,1968/05/14,27.10,
02JC008,1,1968/05/15,26.20,
02JC008,1,1968/05/16,28.30,
02JC008,1,1968/05/17,31.10,
02JC008,1,1968/05/18,36.80,
02JC008,1,1968/05/19,35.10,
02JC008,1,1968/05/20,34.80,
02JC008,1,1968/05/21,36.00,
02JC008,1,1968/05/22,33.70,
02JC008,1,1968/05/23,31.70,
02JC008,1,1968/05/24,29.70,
02JC008,1,1968/05/25,28.10,
02JC008,1,1968/05/26,26.60,
02JC008,1,1968/05/27,25.60,
02JC008,1,1968/05/28,24.20,
02JC008,1,1968/05/29,23.10,
02JC008,1,1968/05/30,22.70,
02JC008,1,1968/05/31,22.70,
02JC008,1,1968/06/01,21.90,
02JC008,1,1968/06/02,21.30,
02JC008,1,1968/06/03,22.70,
02JC008,1,1968/06/04,24.10,
02JC008,1,1968/06/05,22.80,
02JC008,1,1968/06/06,22.00,
02JC008,1,1968/06/07,29.40,
02JC008,1,1968/06/08,37.70,
02JC008,1,1968/06/09,54.70,
02JC008,1,1968/06/10,54.10,
02JC008,1,1968/06/11,50.70,
02JC008,1,1968/06/12,46.20,
02JC008,1,1968/06/13,42.80,
02JC008,1,1968/06/14,39.40,
02JC008,1,1968/06/15,37.10,
02JC008,1,1968/06/16,35.40,
02JC008,1,1968/06/17,35.10,
02JC008,1,1968/06/18,32.00,
02JC008,1,1968/06/19,31.40,
02JC008,1,1968/06/20,31.70,
02JC008,1,1968/06/21,29.40,
02JC008,1,1968/06/22,27.80,
02JC008,1,1968/06/23,27.00,
02JC008,1,1968/06/24,26.40,
02JC008,1,1968/06/25,25.80,
02JC008,1,1968/06/26,24.70,
02JC008,1,1968/06/27,23.80,
02JC008,1,1968/06/28,23.80,
02JC008,1,1968/06/29,24.70,
02JC008,1,1968/06/30,24.60,
02JC008,1,1968/07/01,24.40,
02JC008,1,1968/07/02,24.60,
02JC008,1,1968/07/03,23.10,
02JC008,1,1968/07/04,21.90,
02JC008,1,1968/07/05,21.10,
02JC008,1,1968/07/06,21.30,
02JC008,1,1968/07/07,21.00,
02JC008,1,1968/07/08,26.20,
02JC008,1,1968/07/09,26.80,
02JC008,1,1968/07/10,26.30,
02JC008,1,1968/07/11,25.10,
02JC008,1,1968/07/12,24.00,
02JC008,1,1968/07/13,23.00,
02JC008,1,1968/07/14,22.20,
02JC008,1,1968/07/15,21.30,
02JC008,1,1968/07/16,20.40,
02JC008,1,1968/07/17,19.90,
02JC008,1,1968/07/18,19.10,
02JC008,1,1968/07/19,18.30,
02JC008,1,1968/07/20,17.20,
02JC008,1,1968/07/21,17.40,
02JC008,1,1968/07/22,17.40,
02JC008,1,1968/07/23,17.00,
02JC008,1,1968/07/24,16.30,
02JC008,1,1968/07/25,16.00,
02JC008,1,1968/07/26,15.30,
02JC008,1,1968/07/27,14.70,
