# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 18:58:42 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04045500 TAHQUAMENON RIVER NEAR PARADISE, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04045500
#            TS   parameter     statistic     Description
#         70273       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	70273_00060_00003	70273_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04045500	2000-01-01	328	A
USGS	04045500	2000-01-02	338	A
USGS	04045500	2000-01-03	346	A
USGS	04045500	2000-01-04	352	A
USGS	04045500	2000-01-05	355	A
USGS	04045500	2000-01-06	360	A
USGS	04045500	2000-01-07	362	A
USGS	04045500	2000-01-08	366	A
USGS	04045500	2000-01-09	372	A
USGS	04045500	2000-01-10	384	A
USGS	04045500	2000-01-11	401	A
USGS	04045500	2000-01-12	417	A
USGS	04045500	2000-01-13	428	A
USGS	04045500	2000-01-14	437	A
USGS	04045500	2000-01-15	440	A
USGS	04045500	2000-01-16	442	A
USGS	04045500	2000-01-17	448	A
USGS	04045500	2000-01-18	447	A
USGS	04045500	2000-01-19	440	A
USGS	04045500	2000-01-20	438	A
USGS	04045500	2000-01-21	438	A
USGS	04045500	2000-01-22	438	A
USGS	04045500	2000-01-23	435	A
USGS	04045500	2000-01-24	431	A
USGS	04045500	2000-01-25	420	A:e
USGS	04045500	2000-01-26	410	A:e
USGS	04045500	2000-01-27	405	A
USGS	04045500	2000-01-28	400	A
USGS	04045500	2000-01-29	394	A
USGS	04045500	2000-01-30	391	A
USGS	04045500	2000-01-31	391	A
USGS	04045500	2000-02-01	386	A
USGS	04045500	2000-02-02	384	A
USGS	04045500	2000-02-03	382	A
USGS	04045500	2000-02-04	382	A
USGS	04045500	2000-02-05	383	A
USGS	04045500	2000-02-06	382	A
USGS	04045500	2000-02-07	379	A
USGS	04045500	2000-02-08	383	A
USGS	04045500	2000-02-09	375	A
USGS	04045500	2000-02-10	373	A
USGS	04045500	2000-02-11	377	A
USGS	04045500	2000-02-12	378	A
USGS	04045500	2000-02-13	374	A
USGS	04045500	2000-02-14	370	A
USGS	04045500	2000-02-15	371	A
USGS	04045500	2000-02-16	373	A
USGS	04045500	2000-02-17	368	A
USGS	04045500	2000-02-18	364	A
USGS	04045500	2000-02-19	364	A
USGS	04045500	2000-02-20	363	A
USGS	04045500	2000-02-21	364	A
USGS	04045500	2000-02-22	366	A
USGS	04045500	2000-02-23	378	A
USGS	04045500	2000-02-24	404	A
USGS	04045500	2000-02-25	476	A
USGS	04045500	2000-02-26	637	A
USGS	04045500	2000-02-27	1000	A
USGS	04045500	2000-02-28	1240	A
USGS	04045500	2000-02-29	1420	A
USGS	04045500	2000-03-01	1670	A
USGS	04045500	2000-03-02	1900	A
USGS	04045500	2000-03-03	2080	A
USGS	04045500	2000-03-04	2240	A
USGS	04045500	2000-03-05	2400	A:e
USGS	04045500	2000-03-06	2550	A:e
USGS	04045500	2000-03-07	2730	A:e
USGS	04045500	2000-03-08	2890	A
USGS	04045500	2000-03-09	3240	A
USGS	04045500	2000-03-10	3480	A
USGS	04045500	2000-03-11	3550	A
USGS	04045500	2000-03-12	3500	A
USGS	04045500	2000-03-13	3370	A
USGS	04045500	2000-03-14	3220	A
USGS	04045500	2000-03-15	3020	A
USGS	04045500	2000-03-16	2780	A
USGS	04045500	2000-03-17	2580	A
USGS	04045500	2000-03-18	2400	A
USGS	04045500	2000-03-19	2190	A
USGS	04045500	2000-03-20	2000	A
USGS	04045500	2000-03-21	1880	A
USGS	04045500	2000-03-22	1850	A
USGS	04045500	2000-03-23	1860	A
USGS	04045500	2000-03-24	1940	A
USGS	04045500	2000-03-25	2080	A
USGS	04045500	2000-03-26	2230	A
USGS	04045500	2000-03-27	2390	A
USGS	04045500	2000-03-28	2460	A
USGS	04045500	2000-03-29	2510	A
USGS	04045500	2000-03-30	2540	A
USGS	04045500	2000-03-31	2500	A
USGS	04045500	2000-04-01	2400	A
USGS	04045500	2000-04-02	2290	A
USGS	04045500	2000-04-03	2170	A
USGS	04045500	2000-04-04	2060	A
USGS	04045500	2000-04-05	2000	A
USGS	04045500	2000-04-06	1930	A
USGS	04045500	2000-04-07	1840	A
USGS	04045500	2000-04-08	1750	A
USGS	04045500	2000-04-09	1690	A
USGS	04045500	2000-04-10	1570	A
USGS	04045500	2000-04-11	1510	A
USGS	04045500	2000-04-12	1400	A
USGS	04045500	2000-04-13	1300	A
USGS	04045500	2000-04-14	1180	A
USGS	04045500	2000-04-15	1090	A
USGS	04045500	2000-04-16	1030	A
USGS	04045500	2000-04-17	975	A
USGS	04045500	2000-04-18	937	A
USGS	04045500	2000-04-19	873	A
USGS	04045500	2000-04-20	830	A
USGS	04045500	2000-04-21	813	A
USGS	04045500	2000-04-22	824	A
USGS	04045500	2000-04-23	801	A
USGS	04045500	2000-04-24	768	A
USGS	04045500	2000-04-25	735	A
USGS	04045500	2000-04-26	700	A
USGS	04045500	2000-04-27	642	A
USGS	04045500	2000-04-28	591	A
USGS	04045500	2000-04-29	550	A
USGS	04045500	2000-04-30	530	A
USGS	04045500	2000-05-01	487	A
USGS	04045500	2000-05-02	483	A
USGS	04045500	2000-05-03	481	A
USGS	04045500	2000-05-04	450	A
USGS	04045500	2000-05-05	442	A
USGS	04045500	2000-05-06	431	A
USGS	04045500	2000-05-07	405	A
USGS	04045500	2000-05-08	389	A
USGS	04045500	2000-05-09	365	A
USGS	04045500	2000-05-10	359	A
USGS	04045500	2000-05-11	359	A
USGS	04045500	2000-05-12	346	A
USGS	04045500	2000-05-13	350	A
USGS	04045500	2000-05-14	365	A
USGS	04045500	2000-05-15	382	A
USGS	04045500	2000-05-16	387	A
USGS	04045500	2000-05-17	373	A
USGS	04045500	2000-05-18	346	A
USGS	04045500	2000-05-19	347	A
USGS	04045500	2000-05-20	335	A
USGS	04045500	2000-05-21	324	A
USGS	04045500	2000-05-22	309	A
USGS	04045500	2000-05-23	303	A
USGS	04045500	2000-05-24	297	A
USGS	04045500	2000-05-25	299	A
USGS	04045500	2000-05-26	295	A
USGS	04045500	2000-05-27	292	A
USGS	04045500	2000-05-28	281	A
USGS	04045500	2000-05-29	280	A
USGS	04045500	2000-05-30	272	A
USGS	04045500	2000-05-31	258	A
USGS	04045500	2000-06-01	261	A
USGS	04045500	2000-06-02	261	A
USGS	04045500	2000-06-03	271	A
USGS	04045500	2000-06-04	265	A
USGS	04045500	2000-06-05	263	A
USGS	04045500	2000-06-06	252	A
USGS	04045500	2000-06-07	253	A
USGS	04045500	2000-06-08	237	A
USGS	04045500	2000-06-09	238	A
USGS	04045500	2000-06-10	249	A
USGS	04045500	2000-06-11	263	A
USGS	04045500	2000-06-12	293	A
USGS	04045500	2000-06-13	310	A
USGS	04045500	2000-06-14	314	A
USGS	04045500	2000-06-15	314	A
USGS	04045500	2000-06-16	318	A
USGS	04045500	2000-06-17	333	A
USGS	04045500	2000-06-18	349	A
USGS	04045500	2000-06-19	333	A
USGS	04045500	2000-06-20	333	A
USGS	04045500	2000-06-21	379	A
USGS	04045500	2000-06-22	418	A
USGS	04045500	2000-06-23	450	A
USGS	04045500	2000-06-24	446	A
USGS	04045500	2000-06-25	424	A
USGS	04045500	2000-06-26	431	A
USGS	04045500	2000-06-27	496	A
USGS	04045500	2000-06-28	550	A
USGS	04045500	2000-06-29	536	A
USGS	04045500	2000-06-30	516	A
USGS	04045500	2000-07-01	489	A
USGS	04045500	2000-07-02	451	A
USGS	04045500	2000-07-03	447	A
USGS	04045500	2000-07-04	440	A
USGS	04045500	2000-07-05	413	A
USGS	04045500	2000-07-06	374	A
USGS	04045500	2000-07-07	347	A
USGS	04045500	2000-07-08	319	A
USGS	04045500	2000-07-09	290	A
USGS	04045500	2000-07-10	272	A
USGS	04045500	2000-07-11	262	A
USGS	04045500	2000-07-12	250	A
USGS	04045500	2000-07-13	237	A
USGS	04045500	2000-07-14	225	A
USGS	04045500	2000-07-15	224	A
USGS	04045500	2000-07-16	228	A
USGS	04045500	2000-07-17	217	A
USGS	04045500	2000-07-18	208	A
USGS	04045500	2000-07-19	203	A
USGS	04045500	2000-07-20	197	A
USGS	04045500	2000-07-21	193	A
USGS	04045500	2000-07-22	189	A
USGS	04045500	2000-07-23	192	A
USGS	04045500	2000-07-24	191	A
USGS	04045500	2000-07-25	193	A
USGS	04045500	2000-07-26	186	A
USGS	04045500	2000-07-27	186	A
USGS	04045500	2000-07-28	186	A
USGS	04045500	2000-07-29	190	A
USGS	04045500	2000-07-30	191	A
USGS	04045500	2000-07-31	192	A
USGS	04045500	2000-08-01	191	A
USGS	04045500	2000-08-02	190	A
USGS	04045500	2000-08-03	187	A
USGS	04045500	2000-08-04	184	A
USGS	04045500	2000-08-05	185	A
USGS	04045500	2000-08-06	178	A
USGS	04045500	2000-08-07	175	A
USGS	04045500	2000-08-08	175	A
USGS	04045500	2000-08-09	175	A
USGS	04045500	2000-08-10	177	A
USGS	04045500	2000-08-11	181	A
USGS	04045500	2000-08-12	186	A
USGS	04045500	2000-08-13	181	A
USGS	04045500	2000-08-14	179	A
USGS	04045500	2000-08-15	175	A
USGS	04045500	2000-08-16	166	A
USGS	04045500	2000-08-17	172	A
USGS	04045500	2000-08-18	160	A
USGS	04045500	2000-08-19	158	A
USGS	04045500	2000-08-20	156	A
USGS	04045500	2000-08-21	156	A
USGS	04045500	2000-08-22	149	A
USGS	04045500	2000-08-23	146	A
USGS	04045500	2000-08-24	147	A
USGS	04045500	2000-08-25	152	A
USGS	04045500	2000-08-26	143	A
USGS	04045500	2000-08-27	147	A
USGS	04045500	2000-08-28	152	A
USGS	04045500	2000-08-29	145	A
USGS	04045500	2000-08-30	150	A
USGS	04045500	2000-08-31	155	A
USGS	04045500	2000-09-01	151	A
USGS	04045500	2000-09-02	162	A
USGS	04045500	2000-09-03	176	A
USGS	04045500	2000-09-04	195	A
USGS	04045500	2000-09-05	210	A
USGS	04045500	2000-09-06	212	A
USGS	04045500	2000-09-07	211	A
USGS	04045500	2000-09-08	201	A
USGS	04045500	2000-09-09	203	A
USGS	04045500	2000-09-10	200	A
USGS	04045500	2000-09-11	207	A
USGS	04045500	2000-09-12	219	A
USGS	04045500	2000-09-13	237	A
USGS	04045500	2000-09-14	235	A
USGS	04045500	2000-09-15	232	A
USGS	04045500	2000-09-16	238	A
USGS	04045500	2000-09-17	229	A
USGS	04045500	2000-09-18	239	A
USGS	04045500	2000-09-19	228	A
USGS	04045500	2000-09-20	229	A
USGS	04045500	2000-09-21	231	A
USGS	04045500	2000-09-22	239	A
USGS	04045500	2000-09-23	242	A
USGS	04045500	2000-09-24	246	A
USGS	04045500	2000-09-25	245	A
USGS	04045500	2000-09-26	243	A
USGS	04045500	2000-09-27	234	A
USGS	04045500	2000-09-28	240	A
USGS	04045500	2000-09-29	240	A
USGS	04045500	2000-09-30	229	A
USGS	04045500	2000-10-01	225	A
USGS	04045500	2000-10-02	215	A
USGS	04045500	2000-10-03	217	A
USGS	04045500	2000-10-04	213	A
USGS	04045500	2000-10-05	211	A
USGS	04045500	2000-10-06	211	A
USGS	04045500	2000-10-07	211	A
USGS	04045500	2000-10-08	219	A
