# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 18:58:53 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04067958 PESHTIGO RIVER NEAR WABENO, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04067958
#            TS   parameter     statistic     Description
#        152406       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	152406_00060_00003	152406_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04067958	2000-01-01	180	A:e
USGS	04067958	2000-01-02	190	A:e
USGS	04067958	2000-01-03	180	A:e
USGS	04067958	2000-01-04	170	A:e
USGS	04067958	2000-01-05	180	A:e
USGS	04067958	2000-01-06	180	A:e
USGS	04067958	2000-01-07	180	A:e
USGS	04067958	2000-01-08	190	A:e
USGS	04067958	2000-01-09	190	A:e
USGS	04067958	2000-01-10	200	A:e
USGS	04067958	2000-01-11	190	A:e
USGS	04067958	2000-01-12	190	A:e
USGS	04067958	2000-01-13	180	A:e
USGS	04067958	2000-01-14	180	A:e
USGS	04067958	2000-01-15	170	A:e
USGS	04067958	2000-01-16	170	A:e
USGS	04067958	2000-01-17	170	A:e
USGS	04067958	2000-01-18	170	A:e
USGS	04067958	2000-01-19	170	A:e
USGS	04067958	2000-01-20	170	A:e
USGS	04067958	2000-01-21	170	A:e
USGS	04067958	2000-01-22	170	A:e
USGS	04067958	2000-01-23	170	A:e
USGS	04067958	2000-01-24	170	A:e
USGS	04067958	2000-01-25	160	A:e
USGS	04067958	2000-01-26	160	A:e
USGS	04067958	2000-01-27	160	A:e
USGS	04067958	2000-01-28	160	A:e
USGS	04067958	2000-01-29	160	A:e
USGS	04067958	2000-01-30	160	A:e
USGS	04067958	2000-01-31	150	A:e
USGS	04067958	2000-02-01	150	A:e
USGS	04067958	2000-02-02	150	A:e
USGS	04067958	2000-02-03	160	A:e
USGS	04067958	2000-02-04	160	A:e
USGS	04067958	2000-02-05	160	A:e
USGS	04067958	2000-02-06	160	A:e
USGS	04067958	2000-02-07	160	A:e
USGS	04067958	2000-02-08	170	A:e
USGS	04067958	2000-02-09	160	A:e
USGS	04067958	2000-02-10	160	A:e
USGS	04067958	2000-02-11	160	A:e
USGS	04067958	2000-02-12	170	A:e
USGS	04067958	2000-02-13	170	A:e
USGS	04067958	2000-02-14	160	A:e
USGS	04067958	2000-02-15	160	A:e
USGS	04067958	2000-02-16	150	A:e
USGS	04067958	2000-02-17	160	A:e
USGS	04067958	2000-02-18	150	A:e
USGS	04067958	2000-02-19	150	A:e
USGS	04067958	2000-02-20	160	A:e
USGS	04067958	2000-02-21	160	A:e
USGS	04067958	2000-02-22	160	A:e
USGS	04067958	2000-02-23	170	A:e
USGS	04067958	2000-02-24	190	A:e
USGS	04067958	2000-02-25	230	A:e
USGS	04067958	2000-02-26	310	A:e
USGS	04067958	2000-02-27	410	A:e
USGS	04067958	2000-02-28	520	A:e
USGS	04067958	2000-02-29	580	A:e
USGS	04067958	2000-03-01	680	A:e
USGS	04067958	2000-03-02	660	A:e
USGS	04067958	2000-03-03	620	A:e
USGS	04067958	2000-03-04	640	A:e
USGS	04067958	2000-03-05	620	A:e
USGS	04067958	2000-03-06	600	A:e
USGS	04067958	2000-03-07	660	A:e
USGS	04067958	2000-03-08	760	A:e
USGS	04067958	2000-03-09	873	A
USGS	04067958	2000-03-10	819	A
USGS	04067958	2000-03-11	730	A
USGS	04067958	2000-03-12	658	A
USGS	04067958	2000-03-13	574	A
USGS	04067958	2000-03-14	494	A
USGS	04067958	2000-03-15	442	A
USGS	04067958	2000-03-16	380	A:e
USGS	04067958	2000-03-17	330	A:e
USGS	04067958	2000-03-18	330	A:e
USGS	04067958	2000-03-19	343	A
USGS	04067958	2000-03-20	320	A
USGS	04067958	2000-03-21	314	A
USGS	04067958	2000-03-22	320	A
USGS	04067958	2000-03-23	349	A
USGS	04067958	2000-03-24	398	A
USGS	04067958	2000-03-25	483	A
USGS	04067958	2000-03-26	563	A
USGS	04067958	2000-03-27	594	A
USGS	04067958	2000-03-28	628	A
USGS	04067958	2000-03-29	601	A
USGS	04067958	2000-03-30	536	A
USGS	04067958	2000-03-31	469	A
USGS	04067958	2000-04-01	416	A
USGS	04067958	2000-04-02	386	A
USGS	04067958	2000-04-03	370	A
USGS	04067958	2000-04-04	349	A
USGS	04067958	2000-04-05	330	A
USGS	04067958	2000-04-06	319	A
USGS	04067958	2000-04-07	306	A
USGS	04067958	2000-04-08	294	A
USGS	04067958	2000-04-09	282	A
USGS	04067958	2000-04-10	274	A
USGS	04067958	2000-04-11	270	A
USGS	04067958	2000-04-12	264	A
USGS	04067958	2000-04-13	264	A
USGS	04067958	2000-04-14	270	A
USGS	04067958	2000-04-15	277	A
USGS	04067958	2000-04-16	304	A
USGS	04067958	2000-04-17	330	A
USGS	04067958	2000-04-18	348	A
USGS	04067958	2000-04-19	391	A
USGS	04067958	2000-04-20	484	A
USGS	04067958	2000-04-21	669	A
USGS	04067958	2000-04-22	753	A
USGS	04067958	2000-04-23	735	A
USGS	04067958	2000-04-24	663	A
USGS	04067958	2000-04-25	576	A
USGS	04067958	2000-04-26	495	A
USGS	04067958	2000-04-27	431	A
USGS	04067958	2000-04-28	387	A
USGS	04067958	2000-04-29	378	A
USGS	04067958	2000-04-30	381	A
USGS	04067958	2000-05-01	363	A
USGS	04067958	2000-05-02	345	A
USGS	04067958	2000-05-03	332	A
USGS	04067958	2000-05-04	315	A
USGS	04067958	2000-05-05	300	A
USGS	04067958	2000-05-06	284	A
USGS	04067958	2000-05-07	272	A
USGS	04067958	2000-05-08	269	A
USGS	04067958	2000-05-09	292	A
USGS	04067958	2000-05-10	309	A
USGS	04067958	2000-05-11	294	A
USGS	04067958	2000-05-12	300	A
USGS	04067958	2000-05-13	344	A
USGS	04067958	2000-05-14	383	A
USGS	04067958	2000-05-15	363	A
USGS	04067958	2000-05-16	333	A
USGS	04067958	2000-05-17	314	A
USGS	04067958	2000-05-18	318	A
USGS	04067958	2000-05-19	314	A
USGS	04067958	2000-05-20	302	A
USGS	04067958	2000-05-21	279	A
USGS	04067958	2000-05-22	265	A
USGS	04067958	2000-05-23	258	A
USGS	04067958	2000-05-24	251	A
USGS	04067958	2000-05-25	246	A
USGS	04067958	2000-05-26	236	A
USGS	04067958	2000-05-27	223	A
USGS	04067958	2000-05-28	212	A
USGS	04067958	2000-05-29	206	A
USGS	04067958	2000-05-30	209	A
USGS	04067958	2000-05-31	206	A
USGS	04067958	2000-06-01	206	A
USGS	04067958	2000-06-02	216	A
USGS	04067958	2000-06-03	208	A
USGS	04067958	2000-06-04	205	A
USGS	04067958	2000-06-05	198	A
USGS	04067958	2000-06-06	188	A
USGS	04067958	2000-06-07	181	A
USGS	04067958	2000-06-08	182	A
USGS	04067958	2000-06-09	203	A
USGS	04067958	2000-06-10	217	A
USGS	04067958	2000-06-11	216	A
USGS	04067958	2000-06-12	201	A
USGS	04067958	2000-06-13	186	A
USGS	04067958	2000-06-14	201	A
USGS	04067958	2000-06-15	228	A
USGS	04067958	2000-06-16	239	A
USGS	04067958	2000-06-17	238	A
USGS	04067958	2000-06-18	224	A
USGS	04067958	2000-06-19	227	A
USGS	04067958	2000-06-20	255	A
USGS	04067958	2000-06-21	369	A
