# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:01:09 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04221000 GENESEE RIVER AT WELLSVILLE NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 04221000
#            TS   parameter     statistic     Description
#        105587       00060     00003     Discharge, cubic feet per second (Mean)
#        105588       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#        105589       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105587_00060_00003	105587_00060_00003_cd
5s	15s	20d	14n	10s
USGS	04221000	2000-01-01	151	A
USGS	04221000	2000-01-02	172	A
USGS	04221000	2000-01-03	342	A
USGS	04221000	2000-01-04	1650	A
USGS	04221000	2000-01-05	995	A
USGS	04221000	2000-01-06	654	A
USGS	04221000	2000-01-07	561	A
USGS	04221000	2000-01-08	481	A
USGS	04221000	2000-01-09	433	A
USGS	04221000	2000-01-10	450	A
USGS	04221000	2000-01-11	616	A
USGS	04221000	2000-01-12	509	A
USGS	04221000	2000-01-13	431	A
USGS	04221000	2000-01-14	340	A:e
USGS	04221000	2000-01-15	330	A:e
USGS	04221000	2000-01-16	290	A:e
USGS	04221000	2000-01-17	220	A:e
USGS	04221000	2000-01-18	200	A:e
USGS	04221000	2000-01-19	200	A:e
USGS	04221000	2000-01-20	200	A:e
USGS	04221000	2000-01-21	200	A:e
USGS	04221000	2000-01-22	190	A:e
USGS	04221000	2000-01-23	190	A:e
USGS	04221000	2000-01-24	190	A:e
USGS	04221000	2000-01-25	180	A:e
USGS	04221000	2000-01-26	180	A:e
USGS	04221000	2000-01-27	185	A:e
USGS	04221000	2000-01-28	180	A:e
USGS	04221000	2000-01-29	170	A:e
USGS	04221000	2000-01-30	160	A:e
USGS	04221000	2000-01-31	160	A:e
USGS	04221000	2000-02-01	150	A:e
USGS	04221000	2000-02-02	130	A:e
USGS	04221000	2000-02-03	130	A:e
USGS	04221000	2000-02-04	125	A:e
USGS	04221000	2000-02-05	120	A:e
USGS	04221000	2000-02-06	115	A:e
USGS	04221000	2000-02-07	110	A:e
USGS	04221000	2000-02-08	95.0	A
USGS	04221000	2000-02-09	110	A:e
USGS	04221000	2000-02-10	120	A
USGS	04221000	2000-02-11	168	A
USGS	04221000	2000-02-12	197	A
USGS	04221000	2000-02-13	166	A
USGS	04221000	2000-02-14	186	A
USGS	04221000	2000-02-15	231	A
USGS	04221000	2000-02-16	203	A
USGS	04221000	2000-02-17	186	A
USGS	04221000	2000-02-18	176	A
